A PARIO, Chez l’Autheur, dans la Cour du Palais, à l’Enſeigne de la Couronne, chez vn Orlogier.	À PARIO, Chez l'Auteur, dans la Cour du Palais, à l'Enseigne de la Couronne, chez un Orogier.
Procule, Agis, Liuie, Sabine, Sulpicie,	Procule, Agis, Livie, Sabine, Sulpicie,
Procule.	Procule.
Dans les enfers affreux, il n’eſt point de damné, Qu’on puiſſe comme moy nommer infortuné?	Dans les enfers affreux, il n'est point de damné, Qu'on puisse comme moi nommer infortuné?
Madame, vous voyés l’infortuné de Rome, Des gens de qualité le plus mal-heureux homme, Mais pour mettre en leur rãg mes inſignes mal-heurs.	Madame, vous voyez l'infortuné de Rome, Des gens de qualité le plus malheureux homme, Mais pour mettre en leur rang mes insignes malheurs.
Le plus fatal de tous qui me tire des pleurs, Madame, vous voulez que i’eſſuye mes larmes, C’eſt de n’auoir pas bien répondu à vos charmes, D’auoir mal reconnu vos inſignes bontés, Et dont vous me veniés combler de tous coſtés, Dedans ce comble affreux de triſte doleance;	Le plus fatal de tous qui me tire des pleurs, Madame, vous voulez que j'essuie mes larmes, C'est de n'avoir pas bien répondu à vos charmes, D'avoir mal reconnu vos insignes bontés, Et dont vous me veniez combler de tous côtés, Dedans ce comble affreux de triste doléance;
Madame, ie n’ay plus qu’vne ſeule eſperance, Comme vous auez eu tant de bonté pour moy, Et moy qui tant de fois vous ay manqué de foy, Ie croy que vous aurés touſiours l’ame aſſez haute.	Madame, notre n'ai plus qu'une seule espérance, Comme vous avez eu tant de bonté pour moi, Et moi qui tant de fois vous ai manqué de foi, Je crois que vous auriez toujours l'âme assez haute.
Pour donner de bon cœur le pardon de ma faute, Ie ſuis vn déloyal, vn perfide, vn meſchant, Qui pour vous abuſer auois trop de panchant;	Pour donner de bon cœur le pardon de ma faute, Je suis un déloyal, un perfide, un méchant, Qui pour vous abuser avais trop de penchant;
Mais lors que vous ſçaurés, trop redoutable Dame, Que mon cœur fort long-temps a bruſlé d’vne flame, Vous eſtes bien vangée, en eſtant conſommé, Pour vn cruel objet qui ne m’a point aimé, Vous voyez à vos pieds vn mal-heureux coupable, Qui ne peut plus ſouffrir vn remors effroyable, Qui ne peut ſupporter vn eternel vautour, Qui le ronge depuis qu’il a manqué d’amour Ordonnés promptement mes cheres funerailles, Pouſſez, pouſſez, ce fer au fond de mes entrailles, Rendés moy le repos en me donnant la mort.	Mais lors que vous sauriez, trop redoutable Dame, Que mon cœur fort longtemps a brûlé d'une flamme, Vous êtes bien vengée, en étant consommé, Pour un cruel objet qui ne m'a point aimé, Vous voyez à vos pieds un malheureux coupable, Qui ne peut plus souffrir un remors effroyable, Qui ne peut supporter un éternel vautour, Qui le ronge depuis qu'il a manqué d'amour Ordonnez promptement mes chères funérailles, Poussez, poussez, avez avez avez avez avez mes entrailles, Rendez moi le repos en me donnant la mort.
Sulpicie.	Sulpicie.
Voyez que ſon eſprit eſt matois, eſt accort.	Voyez que son esprit est matais, est accort.
Liuie.	Livie.
Ie me ſens attendrir, le regret de ſa faute Deſarme mon courroux tout à fait & me l’oſte.	Je me sens attendrir, le regret de sa faute Désarme mon courroux tout à fait et me l'ôte.
He Madamer Sabine.	He Madamer Sabine.
Sulpicie.	Sulpicie.
Procule & quoy preſentement, Ayant changé d’objet, vous changés de tourmens,	Procule et quoi présentement, Ayant changé d'objet, vous changez de tourments,
Procule.	Procule.
Tl’eſtoit- ce pas aſſez quand i’eſtois voſtre eſclaue, Faut il meſme guery que voſtre cœur me braue, En tous lieux, en tous temps, quoy me pouſſer à bout?	Tl'était- ce pas assez quand j'étais votre esclave, Faut -il même guéri que votre cœur me brave, En tous lieux, en tous temps, quoi me pousser à bout?
Sulpicie.	Sulpicie.
Ie vous ayme en tous lieux, en tous temps & par tout.	Je vous aime en tous lieux, en tous temps et par tout.
Liuie.	Livie.
Quand la premiere fois vous vinſtes par malice;	Quand la première fois vous vinstes par malice;
Pour me tromper chez moy m’offrant voſtre ſeruice, Dittes, n’eſtois-je point Rey ne de voſtre cœur?	Pour me tromper chez moi m'offrant votre service, Dittes, n'étais-je point Rei ne de votre cœur?
Froente.	Frente.
Madame en ce temps là i’eſtois vn impoſteur, Pour la ſeconde fois faut-il que ie le die?	Madame en ce temps là j'étais un imposteur, Pour la seconde fois faut-il que ie le die?
Ien almois en ce temps que voltreouipicie.	Jen almais en ce temps que voltreouipicie.
Liuie.	Livie.
Vous ne m’aimez donc bien que depuis le moment, Que vous auez connu qu’elle auoit vn Amant, Le meſpris de la Belle ou bien fort vous tranſporte, Ou voſtre paſſion eſt ſans doute bien forte, vous comeneez d’amer ce des ja vous pleurez, Si vous continués ſans doute vous mourrés.	Vous ne m'aimez donc bien que depuis le moment, Que vous avez connu qu'elle avait un Amant, Le mépris de la Belle ou bien fort vous transporte, Ou votre passion est sans doute bien forte, vous comeneez d'amer ce des ja vous pleurez, Si vous continuez sans doute vous mourrez.
Procule.	Procule.
Il faut bien moins de temps à ce Dieu redoutable, pour faire vn coup hardy contre vn cœur indõptable Ses effets violens ſe font dans vn inſtant, Et c’eſt preſque le ſeul qui ſe paſſe du temps, Il ne combat iamais que ſeur de la victoire, Et de tout ce qu’il veut il a touſiours la gloire.	Il faut bien moins de temps à ce Dieu redoutable, pour faire un coup hardi contre un cœur indonsptable Ses effets violents se font dans un instant, Et c'est presque le seul qui se passe du temps, Il ne combat jamais que sûr de la victoire, Et de tout ce qu'il veut il a toujours la gloire.
Madame cependant vous vous mocquez de moy, Par ce que je vous ayme & vous donne ma foy, Iuſtes Dieux ie voy bien la noirceur de mes crimes, Par vos coups rigoureux autant que legitimes, Mon eſprit abbatu commence à ſe troubler, De ce peſant fardeau qui s’en va l’accabler, Vous prenés grand plaiſir d’inſulter qui vous aime, Si mon mal heur eſt grand, mon courage eſt extreme, Plus ie ſuis mal-heureux & plus c’eſt mon deuoir, De faire en mon mal-heur des coups de deſeſpoir, Ne pouſſez point à bout vn genereux volage.	Madame cependant vous vous moquez de moi, Par ce que je vous aime et vous donne ma foi, Justes Dieux après bien la noirceur de mes crimes, Par vos coups rigoureux autant que légitimes, Mon esprit abattu commence à se troubler, De ce pesant fardeau qui s'en va l'accabler, Vous prenezez grand plaisir d'insulter qui vous aime, Si mon mal heur est grand, mon courage est extrême, Plus ie aux malheureux et plus c'est mon devoir, De faire en mon malheur des coups de désespoir, Ne poussez point à bout un généreux volage.
Linie.	Linie.
Pour vn mot vous voulés montrer voſtre courage, Quoy pour vn ſimple mot ſe vouloir reuolter, Voila bien le moyen de me pouuoir dompter, O bien;	Pour un mot vous voulez montrer votre courage, Quoi pour un simple mot se vouloir révolter, Voilà bien le moyen de me pouvoir dompter, Ô bien;
puiſqu’à mon tour il faut que ie m’explique, Ce n’eſt pas bien mon fait qu’vn amour tyrannique, Tout cecy me deplaiſt & ſans diſſimuler, Procule ie n'en veux iamais ouir parler.	puisqu'à mon tour il faut que je m'explique, Ce n'est pas bien mon fait qu'un amour tyrannique, Tout ceci me déplaît et sans dissimuler, Procule ici n'en veux jamais ouïr parler.
Procule.	Procule.
De ce dépit ſi prompt ne ſoyés point outrée, Vous aurés le repos, ma mort eſt aſſurée.	De ce dépit si prompt ne soyez point outrée, Vous aurez le repos, ma mort est assurée.
SCENE VI.	SCÈNE VI.
Sabine, Agis, Agis.	Sabine, Agis, Agis.
Par cẽ que vous n’auez pas fait voſtre deuoir, Voila ce pauure Amant dedans le deſeſpoir, Tous vos traits d’amitié ce ſont des traits de haine, Pourquoy nous donniez vous vne eſperance vaine, Et rainez vous remblant de lerui fon parey , Si vous euſſiez bien fait il ſeroit mieux ſorty, Qu’il ne fait auiourd’huy d’auec voſtre Liuie.	Par cons que vous n'avez pas fait votre devoir, Voilà ce pauvre Amant dedans le désespoir, Tous vos traits d'amitié ce sont des traits de haine, Pourquoi nous donniez vous une espérance vaine, Et rainez vous remblant de lervi son parei , Si vous eussiez bien fait il serait mieux sorti, Qu'il ne fait aujourd'hui d'avec votre Livie.
Agis.	Agis.
Ie croy qu’il eſt l’autheur principal de ſa perte;	Je crois qu'il est l'auteur principal de sa perte;
Mais n’y auez vous pas aidé à force ouuerte?	Mais n'y avez vous pas aidé à force ouuerte?
Quand Liuie tantoſt paroiſſoit reuenir, Vous l’aués empeſchée, il en faut conuenir.	Quand Livie tantôt paraissait revenir, Vous l'avez empêchée, il en faut convenir.
Sabine.	Sabine.
Il s’eſt perdu luy meſme en ſeruant Sulpicie, Son combat inſenſé ruinoit mon deuoir, Sa fourbe eſtoit trop grande & il l’a trop fait voir, s il euſt ce deloyai bien lulaj mne pentee, Son attente auiourd’huy ne ſeroit pas vſée, Il ſeroit dedans peu le plus heureux humain, Qui reſpire le iour dans tout l’Etat Romain.	Il s'est perdu au mesme en servant Sulpicie, Son combat insensé ruinait mon devoir, Sa fourbe était trop grande et il l'a trop fait voir, il eût ce déloyai bien lulajà meine pente, Son attente aujourd'hui ne serait pas usée, Il serait dedans peu le plus heureux humain, Qui respire le jour dans tout l'État Romain.
Sabine.	Sabine.
Ie ne pouuois iamais garder mon innocence, Si i’euſſe conſenty au pardon de l’offence, Quel conſeil doux pouuois-je eir ce tempoit donner, Sans que cét eſprit feint ne me vinſt ſoupçonner, Et comme il eſt caché, ſouuent il diſſimule Auſſi ie voyois bien qu’elle ioüoit Procule, Par ce que ie ſçauois qu’elle auoit fait deſſein De ſe vanger de luy comme d’vn aſſaſſin.	Je ne pouvais jamais garder mon innocence, Si j'eusse consenti au pardon de l'offense, Quel conseil doux pouvais-je eir ce tempait donner, Sans que cet esprit feint ne me vinst soupçonner, Et comme il est caché, souvent il dissimule Aussi tu voyais bien qu'elle jouait Procule, Par ce que je sçauois qu'elle avait fait dessein De se venger de lui comme d'un assassin.
Agis.	Agis.
Vous me ioüez, Sabine, auſſi bien que Procule, Et chacun à ſon tour vous ſert de ridicule.	Vous me jouez, Sabine, aussi bien que Procule, Et chacun à son tour vous sert de ridicule.
Sabine.	Sabine.
mloirdone pay rerprle Mriurques au dernier poinc Croyez-le ou non, cela ne m’embarraſſé point.	mloirone pay rerprle Mriurques au dernier poinc Croyez-le ou non, cela ne m'embarrassé point.
Agis.	Agis.
Vaut mieux ioüer d’eſprit que d’eſtre ſi cruelle La fourbe parmy nous n’eſt qu’vne bagatelle.	Vaut mieux jouer d'esprit que d'être si cruelle La fourbe parmi nous n'est qu'une bagatelle.
Sabine.	Sabine.
Vaut mieux ſçauoir fourber que de n’eſtre qu’vn ſot.	Vaut mieux Savoir fourber que de n'être qu'un sot.
Agis.	Agis.
Ie l’auouë entre-nous, ie ne puis dire vn mot.	Je l'avoue entrenous, tu ne puis dire un mot.
Sabine.	Sabine.
Voſtre eſprit eſt ma foy capable en toute choſe, Témoin le procedé de celuy dont on cauſe,	Votre esprit est ma foi capable en toute chose, Témoin le procédé de celui dont on cause,
Agis.	Agis.
Sabine, ſçauez-vous qu’en s’emportant vn peu L’eſprit ſe peut troubler & le ſang prendre feu, Vous auez deſſus moy de fort grands auantages, Et vous faites bien mieux beaucoup de perſonnages.	Sabine, Savez-vous qu'en s'emportant un peu L'esprit se peut troubler et le sang prendre feu, Vous avez dessus moi de fort grands avantages, Et vous faites bien mieux beaucoup de personnages.
ACTE SCENE PREMIERE Sabine, Sulpicie,	ACTE SCÈNE PREMIÈRE Sabine, Sulpicie,
Ariſte.	Ariste.
Adame, en peu de mots ie feray mon hiſtoire, ML’illuſtre Manlius, a gagné la victoire:	Adame, en peu de mots était ferai mon histoire, ML'illustre Manlius, a gagné la victoire:
Le combat s’eſt donné, il eſt reſté vainqueur, L’ennemy s’eſt rendu, ſurpris, que ce grand cœur;	Le combat s'est donné, il est resté vainqueur, L'ennemi s'est rendu, surpris, que ce grand cœur;
Entreprit à ſes yeux tant & tant de merueilles, I’en ſçay, i’enſçay aſſez pour rauir vos oreilles:	Entreprit à ses yeux tant et tant de merveilles, J'en sais, j'ensai assez pour ravir vos oreilles:
Si i’auois le talent de me bien exprimer, Oüy, Madame, i’en ſçay aſſez pour vous charmer;	Si j'avais le talent de me bien exprimer, Oui, Madame, j'en sais assez pour vous charmer;
L’ennemy triomphoit, & pilloit nos villages, Il faiſoit tous les iours mille & mille rauages:	L'ennemi triomphait, et pillait nos villages, Il faisait tous les jours mille et mille ravages:
Les payſans allarmez fuyoient de tous coſtez, Et les bons laboureurs auoient tous deſertez;	Les paysans alarmés fuyaient de tous côtés, Et les bons laboureurs avaient tous désertez;
Manlius arriuant, connut que ſon armée Du progrés ennemy eſtoit fort allarmée:	Manlius arrivant, connut que son armée Du progrès ennemi était fort alarmée:
Il guerit peu à peu ſa premiere terreur, Et inſenſiblement luy redonna vigueur;	Il guérit peu à peu sa première terreur, Et insensiblement lui redonna vigueur;
Il coula quelques mots de donner la bataille, Il en vit le deſir iuſques dans leurs entrailles:	Il coula quelques mots de donner la bataille, Il en vit le désir jusques dans leurs entrailles:
Sur ce pied, il fait faire vne marche au ſoldat, Qui ne reſpiroit plus que l’honneur du combat:	Sur ce pied, il fait faire une marche au soldat, Qui ne respirait plus que l'honneur du combat:
Il auance, il apprend, que l’ennemy eſt proche;	Il avance, il apprend, que l'ennemi est proche;
L’vn aiuſte ſonarc, & queiques traits décoche, L’autre tire à demy ſon bel acier courbé Croyant voir dedans peu l’ennemy ſuccombé;	L'un aite sonarc, et queiques traits décoche, L'autre tire à demi son bel acier courbé Croyant voir dedans peu l'ennemi succombé;
Manlius ſe voyant tout à fait en preſence Des ſoldats ennemis le combat ſe commence:	Manlius se voyant tout à fait en présence Des soldats ennemis le combat se commence:
Iamais on n’a tant veu de perils ny d’hazards Les traits trouuoiẽt les traits, les dards trouuoiẽt les L’arc ne ſuffiſant pas fit place au cimeterre (dards:	Jamais on n'a tant vu de périls était d'hasards Les traits trouvaient les traits, les dards trouvaient les L'arc ne suffisant pas fit place au cimeterre (dards:
Le ſang à gros boüillons couloit deſſus la terre, La mort qui ſuit touſiours les perilleux trauaux Regnoit deſſus ſes champs auec ſa grande faux, Enfin apres beaucoup de diſpute & de peine Le ſort ſe declara pour ce grand Capitaine:	Le sang à gros boüillons coulait dessus la terre, La mort qui suit toujours les périlleux travaux Regnait dessus ses champs était sa grande faux, Enfin après beaucoup de dispute et de peine Le sort se déclara pour ce grand Capitaine:
Tous les ſoldats vaincus mirent les armes bas Souano les deun purels onrecomlae loloras.	Tous les soldats vaincus mirent les armes bas Souano les deun purels onrecomlae loloras.
Pour le vainqueur de tous, & pour eſtre l’vnique deſſus lequel rouloit l’action heroïque.	Pour le vainqueur de tous, et pour être l'unique dessus lequel roulait l'action héroïque.
Sulpicie.	Sulpicie.
Et que puis-ie répondre à des propos ſi doux, Il faut inceſſamment ſe ietter à genoux:	Et que puis-je répondre à des propos si doux, Il faut incessamment se jeter à genoux:
Et rendre grace aux Dieux de ces faueurs inſignes Dont ils viennent combler les ſujets les plus dignes;	Et rendre grâce aux Dieux de ces faveurs insignes Dont ils viennent combler les sujets les plus dignes;
Que ſes faits ont d’éclat!	Que ses faits ont d'éclat!
ſon cœur audacieux A fans doute charme la volonté des Dieux:	son cœur audacieux À sans doute charme la volonté des Dieux:
Que ſes exploits hardis chatoüillent bien mon ame le ſens tant de plaiſir que tout mon cœur ſe paſme;	Que ses exploits hardis chatouillent bien mon âme le sens tant de plaisir que tout mon cœur se pâme;
Mais le Conſul ſçait-il que vous eſtes icy?	Mais le Consul paît-il que vous êtes ici?
Oüy, Madame, Ariſte.	Oui, Madame, Ariste.
Sulpicie.	Sulpicie.
N’eſtant pas encor éclaircy, Il pourroit affoiblir cette grande nouuelle Sans doute l’action en paroiſtroit moins belle:	N'étant pas encor éclairci, Il pourrait affaiblir cette grande nouuelle Sans doute l'action en paraîtrait moins belle:
Allez auprés de luy faire voſtre deuoir;	Allez auprès de lui faire votre devoir;
Mais qu’il ne ſçache point que l’on vous ait pû voir.	Mais qu'il ne sache point que l'on vous ait pu voir.
SCENE II.	SCÈNE II.
Ariſte, Le Confni, aramtime	Ariste, Le Confni, aramtime
Le Conſul.	Le Consul.
Ie l’auois deſia ſçeu du vigilant Ariſte, Manlius eſt vainqueur, & Manlius ſubſiſte:	Je l'avais déjà su du vigilant Ariste, Manlius est vainqueur, et Manlius subsiste:
Que vous eſtes cruel d’auoir tant de valeur De faire tant de morts qui vous font tant d’honneur;	Que vous êtes cruel d'avoir tant de valeur De faire tant de morts qui vous font tant d'honneur;
Manlius à ſon âge, eſt parfait Capitaine Que mon nom va ſeruir à la grandeur Romaine:	Manlius à son âge, est parfait Capitaine Que mon nom va servir à la grandeur Romaine:
L’on ne ſongera plus à nos exploits paſſez Quand les voſtres ſeront fidellement tracez?	L'on ne songera plus à nos exploits passez Quand les vôtres seront fidèlement tracés?
Mais il faut ordonner des fruits de la victoire, Eſtant digne Conſul, il y va de ma gloire:	Mais il faut ordonner des fruits de la victoire, Étant digne Consul, il y va de ma gloire:
Ie dois recompenſer vn ſeruice rendu, Ie vous quitte à regret;	Je dois récompenser un service rendu, Je vous quitte à regret;
mais ie ſuis attendu;	mais ici suis attendu;
Pour le bien important de noſtre Republique, Vous, cependane gouſtez cette raueur puonque:	Pour le bien important de notre République, Vous, cependane goûtez cette raveur puonque:
Le bruit, ce Precurſeur de nos honneurs diuins „ Que vont vous preparer nos illuſtres Romains.	Le bruit, ce Précurseur de nos honneurs divins „ Que vont vous préparer nos illustres Romains.
Le Conſul s’en va & Ariſte.	Le Consul s'en va et Ariste.
Manlius.	Manlius.
Qu’il eſt doux ce départ, pour vn Amant que preſſe Le deſir Amoureux de reuoir ſa Maiſtreſſe:	Qu'il est doux ce départ, pour un Amant que presse Le désir Amoureux de revoir sa Maîtresse:
Enni que le Comurſoit attendu ou non, Il a touſiours domte dans mon intention.	Enni que le Comursait attendu ou non, Il a toujours domte dans mon intention.
Manlius s’auance pour aller trouuer Sulpicie, qui vient au deuant de luy auec Sabine.	Manlius s'avance pour aller trouver Sulpicie, qui vient au devant de lui auec Sabine.
SCENE	SCÈNE
SCENE III.	SCÈNE III.
Manlius, Sulpicie, Sabine.	Manlius, Sulpicie, Sabine.
Mavlius.	Maulius.
Madame ie courois en toute diligence Pour vous mieux aſſeurer de mon impatience;	Madame ie courais en toute diligence Pour vous mieux assurer de mon impatience;
Et par bon-heur pour moy du Conſul occupé Aprés quelques diſcours ie me ſuis eſchappé.	Et par bonheur pour moi du Consul occupé Après quelques discours ie me suis échappé.
Sulpicie.	Sulpicie.
Vous voilà, Manlius, & le Ciel ſi propice, Se declarant pour vous, vous a rendu juſtice?	Vous voilà, Manlius, et le Ciel si propice, Se déclarant pour vous, vous a rendu justice?
Par choix s’eſtant ietté dedans voſtre party, Il l’a ſuiuy touſiours ſans l’auoir démenty, Voſtre nom ſignalé eſt tout couuert de gloire, On va l’eterniſer au temple de Memoire:	Par choix s'étant jeté dedans votre parti, Il l'a suivi toujours sans l'avoir démenti, Vostre nom signalé est tout couvert de gloire, On va l'éterniser au temple de Mémoire:
Il ſera deſormais vn ſujet ſi pompeux Qu’il fera chanceller la foy de nos neueux:	Il sera désormais un sujet si pompeux Qu'il fera chanceler la foi de nos neueux:
Vous auez tant fait voir de vertus dans vn homme Que vous eſtes le ſeul Heros dans noſtre Rome, Aprés ces grands ſuccés, & ces proſperitez Ie pourrois conſentir à quelques vanitez;	Vous avez tant fait voir de vertus dans un homme Que vous êtes le seul Héros dans notre Rome, Après ces grands succès, et ces prospérités Je pourrais consentir à quelques vanités;
Mais ſi i’aime à vous voir tant d’heur, & tãt d’eſtime Manlius, mon plaiſir eſt pur & legitime:	Mais si j'aime à vous voir tant d'heur, et toujours d'estime Manlius, mon plaisir est pur et légitime:
Comme ſes ornemens ſont faits pour les Heros Auſſi n’en veux-je point vſer mal-à-propos;	Comme ses ornements sont faits pour les Héros Aussi n'en veux-je point user mal-à-propos;
I’aime, mais mon amour a des ſentimens fermes Et ie les ſuis touſiours ſans en paſſer les termes, Quand on cite vos faits tout cela m’eſt bien doux;	J'aime, mais mon amour a des sentiments fermes Et ie les suis toujours sans en passer les termes, Quand on cite vos faits tout cela m'est bien doux;
Mais tout cela, Seigneur, c’eſt pour l’amour de vous:	Mais tout cela, Seigneur, c'est pour l'amour de vous:
I’aime à vous voir, Heros, parce qu’on vous reuere;	J'aime à vous voir, Héros, parce qu'on vous révère;
Et non pas à deſſein que l’on me conſidere.	Et non pas à dessein que l'on me considère.
Manlius Ie n’ay pas comme vous vn ſi parfait amour;	Manlius Je n'ai pas comme vous un si parfait amour;
Mais il faut cependant que i’en parle à mon tour, Madame, i’ay vaincu, mon bras en cette guerre A mis aſſeurement beaucoup d’hommes par terre;	Mais il faut cependant que j'en parle à mon tour, Madame, j'ai vaincu, mon bras en cette guerre A mis assurément beaucoup d'hommes par terre;
Mais auec tout cela dans tout ce que i’ay ſait Voſtre merite fut en tous lieux mon obiet:	Mais avec tout cela dans tout ce que j'ai sait Votre mérite fut en tous lieux mon objet:
Mon ame ſur vos yeux pour iamais occupée Leur a fait vn tribut de tous mes coups d’épée, Et comme ie partis tout percé de vos coups Ie crus que tout pouuoit eſtre digne de vous:	Mon âme sur vos yeux pour jamais occupée Leur a fait un tribut de tous mes coups d'épée, Et comme tu partis tout percé de vos coups Je crus que tout pouvait avoir digne de vous:
Ie mis dans mon eſprit ſcauant par mon exemple Qu’il falloit immoler pour orner voſtre Temple:	Je mis dans mon esprit savant par mon exemple Qu'il fallait immoler pour orner votre Temple:
Ie porté en tous lieux la pointe de mon fer Pour vous faire tout yaincre, & par tout triompher:	Je porté en tous lieux la pointe de mon fer Pour vous faire tout yaincre, et par tout triompher:
Ie ne trouuois iamais d’action aſſez belle Pour remplir dignement la grandeur du modelle:	Je ne trouvais jamais d'action assez belle Pour remplir dignement la grandeur du modèle:
Ie me rendis eruel, & traitté d’ennemis Les gens qui reſiſtoient, & n’eſtoient point ſoûmis;	Je me rendis ervel, et traité d'ennemis Les gens qui résistaient, et n'étaient point soumis;
Deſſus tous à l’inſtant i’eſtendis mon empire Vn General peut tout de qui le cœur ſoûpire, Quand vn Chef aime bien, il peut tout ſurmonter L’amour eſt vn ſecond que l’on doit redouter, Chacun dans le combat me venoit reconnoiſtre Par ce qu’il me ſeruoit & de guide & de Maiſtre:	Dessus tous à l'instant j'étendis mon empire Un Général peut tout de qui le cœur soupire, Quand un Chef aime bien, il peut tout surmonter Lamour est un second que l'on doit redouter, Chacun dans le combat me venait reconnaître Par ce qu'il me servait et de guide et de Maître:
Enfin Rome doit tout à l’éelat de vos yeux Leur ſecrette vertu m'a fait victorieux.	Enfin Rome doit tout à l'éelat de vos yeux Leur secrète vertu m'a fait victorieux.
Ariſte entre.	Ariste entre.
Voſtre pere, Seigneur, exprés icy m’enuoye, Pour vous faire ſçauoir qu’il aura grande ioye, Qe vous ayez l’honneur qu’on doit à voſtre appuy, Pour cela tout eſt preſt.	Votre père, Seigneur, exprès ici m'envoie, Pour vous faire savoir qu'il aura grande joie, Qe vous ayez l'honneur qu'on doit à votre appui, Pour cela tout est prêt.
Sulpicié.	Sulpicié.
Triomphez auiourd’huy, Ne faut point eſchapper vn temps ſi fauorable.	Triomphez aujourd'hui, Ne faut point échapper un temps si favorable.
Manlius.	Manlius.
Madame, c’eſt à vous que ie ſuis redeuable De l’honneur qu’à regret ie m'en vais receuoir Puiſque dans ce temps là ie ne pourray vous voir.	Madame, c'est à vous que je suis redevable De l'honneur qu'à regret personne m'en vais recevoir Puisque dans ce temps là ie ne pourrai vous voir.
CENE IV.	CÈNE IV.
Liuie entre vn peu apres que Manlius eſt ſorty.	Livie entre un peu après que Manlius est sorti.
Liuie, Sulpicie, Sabine, Ariſte.	Livie, Sulpicie, Sabine, Ariste.
Liuie.	Livie.
Auiour d’huy i’ay quitté l’embarras & la ville Pour chercher vn remede à mes maux fort vtile:	Auiour d'hui j'ai quitté l'embarras et la ville Pour chercher un remède à mes maux fort utile:
I’aime la réverie & benis le ſoucy ui me font ſans deſſein vous rencontrer icy, Ie combattois tantoſt ſeule contre moy meſme, A la fini’ay vaincu ma paſſion extreme;	J'aime la rêverie et bénis le souci ui me font sans dessein vous rencontrer ici, Je combattais tantôt seule contre moi -même, À la fini'ai vaincu ma passion extrême;
Procule ne peut plus eſperer de retour, Et ie l’ay oublié en perdant mon amour:	Procule ne peut plus espérer de retour, Et ici l'ai oublié en perdant mon amour:
L’on m’a dit qu’aprenant cette grande victoire Comme il hait Manlius, & plus encor ſa gloire;	L'on m'a dit qu'aprenant cette grande victoire Comme il hait Manlius, et plus encor sa gloire;
Il changea de couleur, ſon viſage palit, Et malade auſſi-toſt ſe mit dedans ſon lit:	Il changea de couleur, son visage palit, Et malade aussitôt se mit dedans son lit:
Qu’il meure, s’il luy plaiſt, qu’il meure ou qu’il gueIe ne veux iamais plus conter ſur tel ſeruice:	Qu'il meure, s'il avait plaît, qu'il meure ou qu'il gueIe ne veux jamais plus conter sur tel service:
riſſe Sulpicie pour vous ie veux vous auertir Qu’à voſtre hymen ie ſuis preſte de conſentir.	risse Sulpicie pour vous a voir vous avertir Qu'à votre hymen ces suis prête de consentir.
Sulpicie.	Sulpicie.
Quand il ne vous plut pas j’obeïs, ie ſuis preſte, Auſſi vous le voulant d’acheuer ma conqueſte, Enfin ie vous ay dit que fort aueuglement, Ie receuray touſiours de vos mains vn Amant.	Quand il ne vous plut pas j'obéis, je suis prête, Aussi vous le voulant d'achever ma conquête, Enfin ici vous ai dit que fort aveuglement, Je recevrai toujours de vos mains un Amant.
Liuie.	Livie.
Mon premier mouuement vous deut eſtre fort rude, Vous deuſtes en auoir beaucoup d’inquietude;	Mon premier mouvement -vous deut être fort rude, Vous deustes en avoir beaucoup d'inquiétude;
Mais cet eſprit pliant que i.	Mais cet esprit pliant que y.
ay trouué en vous, A bien contribué à vaincre mon courroux;	ai trouvé en vous, À bien contribué à vaincre mon courroux;
De plus ce ieun' Heros me plaiſt, ſa grande mine, Sa Maieſté, ſon cœur, cette action diuine, Me le font regarder comme vn digne heritier;	De plus ce jeun' Éros me plaît, sa grande mine, Sa Maiesté, son cœur, cette action divine, Me le font regarder comme un digne héritier;
Le Conſul n’aura pas touſiours l’eſprit altier, Il ayme fort ſon fils, ſans doute à ſa priere Il pourra bien deſcheoir de ſon humeur ſeuere,	Le Consul n'aura pas toujours l'esprit altier, Il aime fort son fils, sans doute à sa prière Il pourra bien descheoir de son humeur sévère,
Sabine.	Sabine.
Madame, ie le voy qui marche aſſez réueur, Vous connoiſſez auſſi cette meſchante humeur, S’il vous voit ſe peut-il que cela n’embarraſſe, Vn eſprit qui dans Rome a la premiere place.	Madame, Seigneur le vois qui marche assez rêveur, Vous connaissez aussi cette méchante humeur, S'il vous voit se peut-il que cela n'embarrasse, Un esprit qui dans Rome a la première place.
SCENE V.	SCÈNE V.
Le Conſul, Ariſte.	Le Consul, Ariste.
Le Conſul.	Le Consul.
Mon fils preſentement a receu tout l’honneur, Que le iuſte Senat deuoit à ſa valeur, Te pomen vous pas bien que la ceremonie, Depuis tout ce temps là deuroit eſtre finie, Allez dont le trouuer ie voudrois fort le voir.	Mon fils présentement a reçu tout l'honneur, Que le juste Sénat devait à sa valeur, Te men vous pas bien que la cérémonie, Depuis tout ce temps -là devrait être finie, Allez dont le trouver un voudrais fort le voir.
Ariſte ſort & va querir Manlius.	Ariste sort et va quérir Manlius.
Le Conſul continuë.	Le Consul continue.
Helas!	Hélas!
il eſt party & ie n’ay plus deſpoir, Ie cherche à voir mon fils ſon abord me ſoucie, Que feray-ie à preſent faut il que ie m’enfuye?	il est parti et beau n'ai plus dépoir, Je cherche à voir mon fils son abord me soucie, Que ferai-je à présent faut il que je m'enfuie?
