PARIS, Chez IEAN CORROZET, au Palais, ſur le perron de la Saincte Chapelle.	PARIS, Chez IEAN COROZET, au Palais, sur le perron de la Sainte Chapelle.
Il me fait mal meßieurs que moy qui ſuis vnDieu, Pour vous honorer trop ſois braué dans ce lieu, Ie ne veux point vſer de force & violence, Ie vous veux honorer & rendre reuerence, Ie ſuis venu des cieux pour vous faire ſçauoir, Que ie fais à l’endroit d’vn chacun mon deuoir.	Il me fait mal messieurs que moi qui suis unDieu, Pour vous honorer trop sois bravé dans ce lieu, Je ne veux point user de force et violence, Je vous veux honorer et rendre révérence, Je suis venu des cieux pour vous faire savoir, Que ie fais à l'endroit d'un chacun mon devoir.
Que ie ne ſuis pas tel que cet ingrat m'appelle, Ains iuste, raiſonnable, equitable & fidelle, Que i'aime la iuſtice, & que i’abhore ceux Qui d’obſeruer les loix ne ſont pas deſireux.	Que personne ne suis pas tel que cet ingrat m'appelle, Ains jusqu' raisonnable, équitable et fidèle, Que j'aime la justice, et que j'abhore ceux Qui d'observer les lois ne sont pas désireux.
Ne croyez donc, meßieurs, les paroles menteuſes D’vn qui ne fait estat que d’inuenter les ruſes, Il dit qu’il a le cœur plein de fidelité, Et moy ie dis qu’il l’aplein de deſloyauté, Et pour vous faire voir mon dire veritable, Il fond en diuers lieux ſon amour variable, Conſtant en inconſtance aimant les changemens, Indigne d’eſtre mis au nombre des amans, Il dit qu’en ſon endroit ie ſuis plein de rudeſſe, Mais que puis-ie pour luy s’il n’a la hardieſſe De dire librement ce qu’il a dans le cœur A celle qui le tient en peine & en langueur?	Ne croyez donc, messieurs, les paroles menteuses D'un qui ne fait état que d'inventer les ruses, Il dit qu'il a le cœur plein de fidélité, Et moi fort dis qu'il l'aplein de déloyauté, Et pour vous faire voir mon dire véritable, Il fond en divers lieux son amour variable, Constant en inconstance aimant les changements, Indigne d'être mis au nombre des amants, Il dit qu'en son endroit ave suis plein de rudesse, Mais que puis-je pour lui s'il n'a la hardiesse De re librement ce qu'il a dans le cœur À celle ans le tient en peine et en langueur?
Meßieurs, c’eſt vn amãt qui n’a point de cõſtãce, Qui eſt poltron d’effect & vaillant d’apparẽce, Ostés nous de diſpute, & le plus promptement Ce ſera le meilleur pour nostre allegement.	Messieurs, c'est un ameut qui n'a point de cõstãce, Qui est poltron d'effect et vaillant d'apparence, Ôtez nous de dispute, et le plus promptement Ce sera le meilleur pour notre allégement.
ARREST.	ARRÊT.
Pres auoir ouy vos debats, vos querelles, I IDe peur qu'à l’auenir elles ne ſoient mortelles,	Pres avoir oui vos débats, vos querelles, I DE peur qu'à l'avenir elles ne soient mortelles,
Nous voulons, ordonnons, & commandons außi Que cét Amant fut franc d’ennuis & de ſoucy:	Nous voulons, ordonnons, et commandons aussi Que cet Amant fut franc d'ennuis et de souci:
Nous commandons amour par ſa faute commiſe A tenir la priſon ſix mois tout en chemiſe:	Nous commandons amour par sa faute commise A tenir la prison six mois tout en chemise:
Car le iuſte loyer de ſa meſchanceté, Merite que de nous il ſoit ainſi traicté:	Car le juste loyer de sa méchanceté, Mérite que de nous il soit ainsi traité:
Nous voulons, ordonnons, & cõmandons encore, Qu'aucun ne le reuere, eſtime, priſe, honore, Afin qu’il puiſſe auoir vn regret eternel Enuers ſes ſeruiteurt uuoujueruel.	Nous voulons, ordonnons, et confandons encore, Qu'aucun ne le ruère, estime, prise, honore, Afin qu'il puisse avoir un regret éternel Envers ses serviteurt uuoujueruel.
N.	N.
