Extraict du Priuilege du Roy.	Extrait du Privilège du Roi.
que vous feignés bien, i’admire vostre eſprit, D’obſeruer de tout poinct ce qui vous eſt preſcrit, eluy de qui feignant vous ſuiués la priere, Rencontre en ſa maistreſſe vne docte eſcoliere, Vos gestes m'estonnoient, & vous ne pouués mieux Paſſer pour inſenſee en l’eſtime des yeux, Voyant vostre action ſi facile, & ſi nuë I'ay douté, que feignans, vous l’eſtiès deuenuë.	que vous feignez bien, j'admire votre esprit, D'observer de tout point ce qui vous est prescrit, elleui de qui feignant vous suiués la prière, Rencontre en sa maîtresse une docte écolière, Vos gestes m'étonnaient, et vous ne pouvez mieux Passer pour insensée en l'estime des yeux, Voyant votre action si facile, et si nue J'ai douté, que feignants, vous l'étiez devenue.
CELIE.	CELIE.
Donne cette loüange et ces eſtonnements Au Demon qui regit les eſprits des amants, * V- –- Voy que mon Lucidor a de puiſſantes armes Priſe de ces effects le pouuoir de ſes charmes, Jl'ordonne à mes ſens cette honteuſe loy, Ie feints pour eſtre à luy de n’eſtre plus à moy, Et pour luy conpernonmom ejpru qu'u poſſede, Feindre que ie le perds eſt mon dernier remede.	Donne cette louange et ces étonnements Au Démon qui régit les esprits des amants, * V-int- Pour être mon Lucidor a de puissantes armes Prise de ces effets le pouvoir de ses charmes, Jlordonne à mes sens cette honteuse lois, Je feints pour avoir à lui de n'être plus à moi, Et pour un conpernonmom ejpru qu'u possède, Feindre que ie le perds est mon dernier de.
LA NOVRRICE.	LA NOURRICE.
Uous luy deués beaucoup, quel autre vous aymant.	Uous lui devez beaucoup, quel autre vous aimant.
Se fuſt à ſon deſſein porté ſi librement, Sous vn habit de peintre aux loix de vostre pere Auoir aſſuietti ce cœur qui vous reuere, Celie, à des Seigneurs de ſa condition Eſt-ce vn leger effect de leur affection?	Se fût à son dessein porté si librement, Sous un habit de peintre aux lois de votre père Auoir assuiétti ce cœur qui vous révère, Celie, à des Seigneurs de sa condition Est-ce un léger effet de leur affection?
L’eſpoir de releuer ſa conſtance abatuë, Et la difficulté de voir ce qui le tue, Luy firent propoſer ce penible deſſein Qui ne luy vaut encor qu’vn eſpoir incertain, On vous destine ailleurs, & ſi par cette ruſe, Jl n’obtient cet effect que chacun vous refuſe, Attendant qu’on apporte en ces lieux écartés Les titres de ſa race & de ſes digniles, Il flatte ſes deſirs d’vne eſperance vaine, Et verra Lucidor triompher de ſa peine, Lucidor inégal à ce parfaict amant, Et qui n’a rien de luy que le nom ſeulement.	L'espoir de relever sa constance abattue, Et la difficulté de voir ce qui le tue, Lui firent proposer ce pénible dessein Qui ne avait vaut encor qu'être espoir incertain, On vous destine ailleurs, et si par cette ruse, Jl n'obtient cet effet que chacun vous refuse, Attendant qu'on apporte en ces lieux écartés Les titres de sa race et de ses digniles, Il flatte ses désirs d'une espérance vaine, Et verra Lucidor triompher de sa peine, Lucidor ingal à ce parfait amant, Et qui n'arien de lui que le nom seulement.
CELIE.	CELIE.
I'eſpere vn rare effect de cette heureuſe feinte, Mais, tu cognois d’ailleurs le ſuiet de ma crainte, Lucidor m’a perduë́ & ſon ardent deſir M'a rendu cherement vn moment de plaiſir, Ma groſſeſſe en feignant peui-eſtre decouuerte, Et ce malheur extréme acheueroit ma perte.	J'espère un rare effet de cette heureuse feinte, Mais, tu connais d'ailleurs le sujet de ma crainte, Lucidor m'a perdue et son ardent désir M'a rendu chèrement un moment de plaisir, Ma grossesse en feignant peu-être découverte, Et ce malheur extréme achèverait ma perte.
LA NOVRRICE.	LA NOURRICE.
I’ay pourueu la deſſus & par bonne raiſon ’ay tous les Medecins bannis de la maiſon, Faict croire à vos parens qu’au mal qui vous poſſede Le Ciel peut ſeulement apporter du remede;	J'ai pourvu la dessus et par bonne raison aay tous les Médecins bannis de la maison, Fait croire à vos parents qu'au mal qui vous possède Le Ciel peut seulement apporter du remède;
Que vos ſens ſont troublés par de mauuais eſprits, Que des ſignes puiſſants me l’ont aſſés appris, Qu'vn regard vers le Ciel, vn mot, vne priere, Rend à vostre raiſon ſa liberté premiere, En vn mot ils m’ont creuë, & n’apprehendés point Que cet autre malheur à vos malheurs ſoit iomct.	Que vos sens sont troublés par de mauvais esprits, Que des signes puissants me l'ont assez appris, Qu'un regard vers le Ciel, un mot, une prière, Rend à votre raison sa liberté première, En un mot ils m'ont crue, et n'appréhendez point Que cet autre malheur à vos malheurs soit jomct.
SCENE CINC VIESME.	SCÈNE CINC VIESME.
LVCIDOR, ſous le nom de Leandre.	LUCIDOR, sous le nom de Léandre.
CELIE, LA NOVRRICE,	CELIE, LA NOURRICE,
CELIE.	CELIE.
Où vient à Lucidor cette melancholie:	Où vient à Lucidor cette mélancolie:
LEANDRE.	LÉANDRE.
De mon malheur extréme, adorable Celie, Avfais ne m'appelles point de ce nom bien-heureux, Qui ne peut que trahir nos deſſeins amoureux, Appellés moy Leandre;	De mon malheur extrême, adorable Celie, Avais ne m'appelles point de ce nom bienheureux, Qui ne peut que trahir nos desseins amoureux, Appellés moi Léandre;
CELIE.	CELIE.
Et bien, mais quelle crainte, Nous paroiſt de nouueau ſur ce viſage peinte?	Et bien, mais quelle crainte, Nous paraît de nouveau sur ce visage peinte?
Noſtre feinte ſuccede, & deſia vos riuaux Paroißent dégouſtés du fruict de leurs trauaux, Lucidor plaint ma peine, & ie croy qu’en ſon ame, La pitié deſormais agit plus que ſa flame.	Notre feinte succède, et déjà vos rivaux Paroissent dégoûtés du fruit de leurs travaux, Lucidor plaint ma peine, et un crois qu'en son âme, La pitié désormais agit plus que sa flamme.
LE’ANDRE.	LE'ANDRÉ.
I'engage ce que i’ayme, en mon propre malheur Et ce regret Madame, eſt ma pire douleur;	J'engage ce que j'aime, en mon propre malheur Et ce regret Madame, est ma pire douleur;
Si le Ciel outrageoit ma ſeule deſtinee Si ie voyois en moy ſa hayne terminee, Ses coups les plus peſants, & les plus furieux Seroient à mon amour des fignes glorieux, Ces Aſtres que i’adore et pour qui ie ſouſpire, Pourroient d’vn ſeul regard alleger mon martyre, Ie rirois le premier de ce déguiſement, Ie me peindrois moy-meſme auec ce veſtement, Parmy ces paſſetemps ie cherirois ma vie, Et ie verrois des Roys, & des Dieux ſans enuie.	Si le Ciel outrageait ma seule destinée Si on voyais en moi sa haine terminée, Ses coups les plus pesants, et les plus furieux Seraient à mon amour des fignes glorieux, Ces Astres que j'adore et pour qui était soupire, Pourraient d'à seul regard alléger mon martyre, Je rirais le premier de ce déguisement, Je me peindrais moi-même auec ce vêtement, Parmi ces passetemps ie chérirais ma vie, Et ie verrois ma Vie, et des Dieux sans envie.
Mais de voir que Celie ayt part à mes ennuis, De l’auoit expoſee au danger où te ſuis, De tacher ſon eſtime, & de la voir contraincte A la neceßité d’vne honteuſe feinte, C’est où i’ay des ſuiets de deteſter mon ſort, C’eſt là que la conſtance eſt vn barbare effort.	Mais de voir que Celie ait part à mes ennuis, De l'avait expose au danger où te suis, De tacher son estime, et de la voir contrainte A la necessité d'une honteuse feinte, C'est où j'ai des sujets de détester mon sort, C'est là que la constance est un barbare effort.
SELEL.	SELEL.
Te puis-ie commander?	Te puis-je commander?
LEANDRE.	LÉANDRE.
Auecques plus d’empire	Avecques plus d'empire
CELIE.	CELIE.
C’eſt aſſés, s’il est vray, fay, ce que ie deſire, Bannis ces vains reſpects vy plus ioyeuſement, Et fay de ma folie vn diuertiſſement, Attendant le retour de celuy qui t’apporte Ce qui r'amenera ton eſperance morte, Les titres de ta race & l'état de tes biens, Qui ioinaront les deſirs ue mes parens aux tiens.	C'est assez, s'il est vrai, fais, ce queris désire, Bannis ces vains respects vi plus ioyeusement, Et fais de ma folie Et diuertissement, Attendant le retour de celui qui t'apporte Ce qui ramènera ton espérance morte, Les titres de ta race et l'état de tes biens, Qui ioinaront les désirs ue mes parens aux tiens.
LEANDRE.	LÉANDRE.
Ie vous obeyray.	Je vous obéirai.
CELIE.	CELIE.
Tu verras ſi bien feindre, Que i'en mettray beaucoup en état de me plaindre.	Tu verras si bien feindre, Que j'en mettrai beaucoup en état de me plaindre.
INOIE II DCLAS ENCEMILNLS ERASME, CLIDAMANT, grand Preſtre.	INOIE II DCLAS ENCEMILNLS ERASME, CLIDAMANT, grand Prêtre.
Q Z a pali ERASME.	Q Z a pâli ERASME.
N ne peut ſans horreur voir ſes déreiglements, Son geſte, & ſes diſcours changent à tous moments, Tantoſt l’eſprit remis, l’œil riant, la voix ſaine, Elle dément nos yeux, rit de nous voir en peine, Et niant ſes diſcours ſçayt ſi bien conteſter Qu'elle met les plus ſains aux termes d’en douter:	N ne peut sans horreur voir ses dérèglements, Son geste, et ses discours changent à tous moments, Tantôt l'esprit remis, l'œil riant, la voix saine, Elle dément nos yeux, rit de nous voir en peine, Et niant ses discours sçayt si bien contester Qu'elle met les plus sains aux termes d'en douter:
Mais que ces bons momens ſont de peu de duree, Vn instant faict reuoir ſa raiſon alteree, Lors ſon geſte confus & l'horreur de ſes cris De crainte, & de pitié ſaiſiſſent les eſprits, -O- – A la voir l’œil ardent, les cheueux en deſordre Tordre tantoſt vn bras, & tantost le détordre, Se r'accourcir le corps, meurtrir ſon ſein de coups, Et ſauter furieuſe à la face de tous, Un homme eſt bien barbare & bien inacceßible, Si la pitié chés luy treuue vne ame inſenſible, Celeſte Medecin, eſpoir de ma maiſon, Si le Ciel peut encor rétablir ſa raiſon, Ses treſors ſont ouuerts à vos mains venerables, Seul vous pouués changer l’état des miſerables, Eſloignés de ſon corps cet eſprit inſolent Et calmés la fureur d’vn mal ſi violent.	Mais que ces bons momens sont de peu de durée, instant faict reuoir sa raison altérée, Lors son geste confus et l'horreur de ses cris De crainte, et de pitié saisissent les esprits, -Ô- A la voir ardent, les cheueux en désordre Tordre tantôt bras, et tantôt le détordre, Se accourcir le corps, meurtrir son sein de coups, Et sauter furieuse la face de tous, Un homme est bien barbare et bien Mai, Si la que ces lui treuue ons môme insensible, Sont De, peu de ma dure, Si Un In peut fait revoir sa raison, Ses Lors son geste confus et l' vénérables, Seul de ses changer état De crainte, Et de son pi cet saiinsolent Et les la fureur mal si ts,
CLIDAMANT.	CLIDAMANT.
Je ſerts les immortels, & ſi leur bonté m’ayde Eſperés de ſon mal l’infaillible remede, Nos crimes quelquesfois attirent ces malheurs, Et nos ſantés alors dependent de nos pleurs.	Je serts les immortels, et si leur bonté m'aide Espersés de son mal l'infaillible remède, Nos crimes quelquefois attirent ces malheurs, Et nos santés alors dépendent de nos pleurs.
SCENE DEVXIESMEACIDOR, FLOR, FILIDAN, E uierbe Re.	SCÈNE DEUXIESMEACIDOR, FLOR, FILIDAN, E uierbe Re.
Al que la vanité de ces folles conſtances I TVaut ſouuent, Filidan, de longues repentances!	Al que la vanité de ces folles constances I TUaut souvent, Filidan, de longues repentances!
On a promis Celie à mes vœux innocens Tandis que la raiſon en maiſtriſoit les ſens, Ie ne refuſois point qu’vn heureux mariage Ioigniſt à ſon deſtin ma fortune, et mon aage, Mais de la rechercher apres cet accident, Jl faut pour le pouuoir vn eſprit plus ardent, L’amour n’a pas ſi fort occupé ma penſee Que ie puiſſe en mon lict ſouffrir vne inſenſee, I'aurois veu de bon œil cet hymen reüßy Mais perdant la raiſon elle me perd außy.	On a promis Célie à mes vœux innocents Tandis que la raison en maîtrisait les sens, Je ne refusais point qu'un heureux mariage Joignît à son destin ma fortune, et mon aage, Mais de la rechercher après cet accident, Il faut pour le pouvoir un esprit plus ardent, L'amour n'a pas si fort occupé ma pensée Que je puisse en mon lit souffrir une insensée, J'aurais vu de bon œil cet hymen re m en la raison elle me perd aussy.
FILIDAN.	FILIDAN.
Penſés y meurement, folle, ou ſage, qu’importe Il faut conſiderer ce qu'elle vous apporte, Les plus fins en ce temps, épouſent les treſors, Et n’examinent point, ny l’eſprit, ny le corps, L’ayant, n’aurès vous pas quelque obiet qui vous plaiſe?	Pensez y meurement, folle, ou sage, qu'importe Il faut considérer ce qu'elle vous apporte, Les plus fins en ce temps, épousent les trésors, Et n'examinent point, ainsi l'esprit, ni le corps, L'ayant, n'aurès vous pas quelque objet qui vous plaise?
Vne femme enrichit et la maiſtreſſe baiſe, On ſe rit auiourd’huy des maris amoureux, Si leur femme estparfaicte, elle n’eſt pas pour eux.	Une femme enrichit et la maîtresse baise, On se rit aujourd'hui des maris amoureux, Si leur femme estparfaite, elle n'est pas pour eux.
Un amy plus courtois & l’obiect qui l'enflamme S’ils poſſedent le corps, d’autres poſſedent l’ame, Accommodés au temps vos inclinations, Et ne vous picqués point de vaines paßions.	Un ami plus courtois et l'objet qui l'enflamme S'ils possèdent le corps, d'autres possèdent l'âme, Accommodés au temps vos inclinations, Et ne vous piquez point de vaines passions.
CIDOR.	CIDOR.
Le reſpect, Filidan, qu’on doit à ce myſtere Doit retirer nos cœurs des autels de Cythé re, Rendre deſſus les ſens les eſprits abſolus Et nourrir la vertu chés les plus diſſolus, C’eſt là qu’vn long martyre accompagne les vices, Et que la continence établit les delices, Que le deſordre regne en des cœurs criminels, Et qu’on nourrit chés ſoy ſes bourreaux eternels Mille fois le Soleil est pally des carnages Que l’infidelité produit en des meſnages.	Le respect, Fidan, qu'on doit à ce mystère Doit retirer nos cœurs des autels de Cythé re, Rendre dessus les sens les esprits absolus Et nourrir la vertu chez les plus dissolus, C'est là qu'un long martyre accompagne les vices, Et que la continence établit les délices, Que le désordre règne en des cœurs criminels, Et qu'on nourrit chez soi ses bourreaux éternels Mille fois le Sol ont pally des carnages Que l'infidélité produit en des ménages.
Et ce malheur qui ſuit vn hymen vitieux N'épargnoit pas iadis les fils meſmes des Dieux, Alcide eust tout vaincu, s’il eust vaincu la flamme Qui contre ſes beaux iours fiſt attenter ſa femme, Et n’euſt pas rendu l’ame étouffé du poiſon, Si l’amour n’eust premier étouffe ſa raiſon.	Et ce malheur qui suit un hymen vitieux N'épargnait pas jadis les fils mêmes des Dieux, Alcide eût tout vaincu, s'il eût vaincu la flamme Qui contre ses beaux jours fit attenter sa femme, Et n'eût pas rendu l'âme étouffé du poison, Si l'amour n'eût premier étouffe sa raison.
FILIDAN.	FILIDAN.
Ces diſcours eſtoient bons au ſiecle d’Oriane, Aymer en lieux diuers c’estoit estre profane, Les plus doux changements eſtoient lors incogneus, Et le bon Amadis euſt rebuté Uenus, Mais ſes loix auiourd huy paſſent pour reſuerie De meſme que ſon ordre, & ſa cheualerie, La reſolution de ne changer iamais N'eſt plus que la vertu des hommes imparfaicts, On meſpriſe leurs vœux & cette reſiſtance Qu'on faict à leurs deſſeins établit leur conſtance:	Ces discours étaient bons au siècle d'Oriane, Aimer en lieux divers c'était être profane, Les plus doux changements étaient lors inconnus, Et le bon Amadis eût rebuté Uenus, Mais ses lois aujourd' hui passent pour rêverie De même que son ordre, et sa chalerie, La résolution de ne changer jamais N'est plus que la vertu des hommes imparfaits, On méprise leurs vœux et cette résistance Qu'on fait à leurs desseins établit leur constance:
D'amans ils ſont cenſeurs & par des titres faux Vantent vne vertu qui naiſt de leurs deffaux, Mais ie vole vn peu haut, retournons à Celie, Que ne peut à vos vœux permettre ſa folie, Ira-t’elle apres vous épier vos deſſeins, Et les iugera-t'elle ou profanes ou ſaincts?	D'amants ils sont censeurs et par des titres faux Vantent une vertu qui naît de leurs défauts, Mais venir vole un peu haut, retournons à Célie, Que ne peut à vos vœux permettre sa folie, Ira-t-elle après vous épier vos desseins, Et les jugera-t'-elle ou profanes ou saints?
