Auec Priuilege du Roy.	Avec Privilège du Roi.
Que dois-je faire enfin pour finir ma douleur, Quel conſeil dois-je prendre en vn ſi grand malheur?	Que dois-je faire enfin pour finir ma douleur, Quel conseil dois-je prendre en un si grand malheur?
Chreſphonte à ſon Riual veut que ie le prefere, Mon Pere & mes ſermens m’empéchent de le faire.	Chresphonte à son Rival veut que personne le préfère, Mon Père et mes serments m'empêchent de le faire.
L’vn ma donné le iour, & l’autre eſt mon vainqueur, Si l’vn a mes reſpects, l’autre emporte mon cœur.	L'un ma donné le jour, et l'autre est mon vainqueur, Si l'un à mes respects, l'autre emporte mon cœur.
La raiſon eſt pour l’vn qui veut que ie l’honore, L’autrea ie ne ſçay quoy de plus puiſſant encore?	La raison est pour l'un qui veut que Un l'honore, L'autre grande ne sais quoi de plus puissant encore?
Quant ie voy cet Amant d’Amour ſe tranſporter, Ie hay la pieté qui me le veut oſter, A me reſoudre enfin toutes choſes m’inuitent, La nuit, & mes deſtins du Ciel ſe precipitent:	Quant ici vois cet Amant d'Amour se transporter, Je hais la piété qui me le veut ôter, À me résoudre enfin toutes choses m'inuit, La nuit, et mes destins du Ciel se précipitent:
Mon mal-heureux Amant, preſt d’expiter d’Amour, Ne m’a donné de temps que le reſte du iour.	Mon malheureux Amant, prêt d'expiter d'Amour, Ne m'a donné de temps que le reste du jour.
Chreſphonte, & le Soleil vont finir leur carriere, Perderay-je ce que i’aime & trahiray je vn Pere?	Chresphonte, et le Soleil vont finir leur carrière, Perderai-je ce que j'aime et trahirai je un Père?
L’amour ny la vertu ne le peuuent ſouffrir, Mais il faut dans ce iour ſe reſoudre ou mourir.	L'amour assez la vertu ne le peuvent souffrir, Mais il faut dans ce jour se résoudre ou mourir.
ACIE FV	ACIE FU
SCENE PREMIERE.	SCÈNE PREMIÈRE.
CHRESPHONTE, CEPHALIE.	CHRÉPHONTE, CÉPHALIE.
CHRESPHONTE.	CHRÉPHONTE.
LTHALIE citen vray que Mlerope eſt fidele!	LTHALIE citen vrai que Mlerope est fidèle!
tuoy pour le Roy ſon Pere a elle tant de zele?	tu pour le Roi son Père a elle tant de zèle?
CEPHALIE.	CÉPHALIE.
elle ayme mieux ſe perdre auec ſont Amant, Que ne pas obeïr à ſon commandement.	elle aime mieux se perdre avec sont Amant, Que ne pas obéir à son commandement.
Ouy, c’eſt luy qui la force à ſouffrir Tyſamene, Ie vous le dis encor pour vous tirer de peine, Elle m’a deffendu de vous le reueler, Et fuſt morte plûtoſt que de vous en parler, Elle craignoit pour luy voſtre iuſte colere, Si vous aymez la fille endurez tout du Pere.	Oui, c'est lui qui la force à souffrir Tysamène, Je vous le dis encor pour vous tirer de peine, Elle m'a défendu de vous le révéler, Et fût morte plutôt que de vous en parler, Elle craignait pour lu y juste colère, Si vous aimez la fille endurez tout du Père.
CHRESPHONTE.	CHRÉPHONTE.
Ouy, i’auray du reſpect pour elle & pour le Roy, Pourueu que ie ſois ſeur, qu’elle garde ſa foy.	Oui, j'aurai du respect pour elle et pour le Roi, Pourvu que je sois sûr, qu'elle garde sa foi.
Pour traiter comme il faut Merope & Tyſamene, Mon cœur ſera toûjours plain d’amour & de haine.	Pour traiter comme il faut Merope et Tysamène, Mon cœur sera toujours plain d'amour et de haine.
Tu ſçais qu’Ariſtomene eſtoit mon frere aiſné, Par cét vſurpateur il fut aſſaſſiné:	Tu sais qu'Aristomène était mon frère aîné, Par cet usurpateur il fut assassiné:
Mon frere ayant vaincu ſur la mer d’Ionie, Fit trembler Tyſamene & toute l’Achaye, Pour pouuoir raſſeurer ſon Trône chancelant, Il fait contre ſes iours vn deſſein violent;	Mon frère ayant vaincu sur la mer d'Ionie, Fit trembler Tysamène et toute l'Achaie, Pour pouvoir rassurer son Trône chancelant, Il fait contre ses jours un dessein violent;
Et pour l’executer il feint vne entreveuë, Il s’y rend le plus fort & le traiſtre le tuë.	Et pour l'exécuter il feint une entrevue, Il s'y rend le plus fort et le traître le tue.
Ce monſtre furieux ne ſe contente pas, D’auoir ſi laſchement auancé ſon treſpas, Pour perdre apres ſa mort encor ſa renommée, Il fait couurir ſon corps de ſouffre & de fumée, Pe torpuuu u mautantce laux oruit dans ces lieux, Qu’il eſt mort de la foudre & de la main des Dieux;	Ce montre furieux ne se contente pas, D'avoir si lâchement avancé son trépas, Pour perdre après sa mort encor sa renommée, Il fait couvrir son corps de souffre et de fumée, Pe torpu mautantce laux oruit dans ces lieux, il est mort de la foudre et de la main des Dieux;
Pour le lendre à famais par ce coup effroyable, Auec toute ſa race à la Grece execrable.	Pour le lendre à jamais par ce coup effroyable, Avec toute sa race à la Grèce exécrable.
CEPHALIE.	CÉPHALIE.
Ah Dieux!	Ah Dieux!
que la Princeſſe en conceura d’horreur!	que la Princesse en concevra d'horreur!
MMESTTON Iua Mais ſe diſpoſe-t’elle à me tirer d’erreur?	MMESTTON Jua Mais se dispose-t-elle à me tirer d'erreur?
Il faut de mes ſoupçons diſſiper le nuage, Ie ne puis Cephalie attendre dauantage, elle peut accorder l’amour & ſon deuoir.	Il faut de mes soupçons dissiper le nuage, Je ne puis Cephalie attendre davantage, elle peut accorder l'amour et son devoir.
CEPHALIE.	CÉPHALIE.
L’Ambaſſadeur d’Argos vient encor pour la voir, Deuant que retourner au Camp de Tyſamene, Il veut prendre congé de ſa nouuelle Reine.	L'Ambassadeur d'Argos vient encor pour la voir, Devant que retourner au Camp de Tysamène, Il veut prendre congé de sa nouvelle Reine.
C’eſt ainſi qu’à preſent il l'a nomme à la Cour) Ce temps eſt fauorable à voſtre ardente amour.	C'est ainsi qu'à présent il l'a nomme à la Cour) Ce temps est favorable à votre ardente amour.
Prenez l’occaſion, faites qu’en ſa preſence, Merope à vos vertus donne la preference.	Prenez l'occasion, faites qu'en sa présence, Merope à vos vertus donne la préférence.
CHRESPHOMTE.	CHRÉPHOMTE.
va donc luy diipoiel pour me metueehiepos.	va donc quelque dipoiel pour me métuehiepos.
SCENE II.	SCÈNE II.
L’Ambaſſadeur de CHESRPHONTE, L’Ambaſſadeur de TYSAMENE.	L'Ambassadeur de CHESRPHONTE, L'Ambassadeur de TYSAMENE.
A L’Ambaſſ.	À L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
E voy l’Ambaſſadeur, il vient bien à propos.	E vois l'Ambassadeur, il vient bien à propos.
Vous venez dans ces lieux le front plein d’allegrene, Eſt-ce du bon accueil que vous fait la Princeſſe?	Vous venez dans ces lieux le front plein d'allégrène, Est-ce du bon accueil que vous fait la Princesse?
L Amban.	L Amban.
de IISAMENE.	de IISAMENE.
Ouy c’en eſt le ſujet, en eſtes vous jaloux?	Oui c'en est le sujet, en êtes vous jaloux?
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Si vous l’eſtes de moy, ie n’en ſuis point en peine, uhrerphonte doit au monis reſtre de Ejiamenc:	Si vous l'êtes de moi, je n'en suis point en peine, uhrerphonte doit au monis restre de Ejiamenc:
Car i’ay pour ſon Hymen la parole du Roy, Et Merope y conſent, & m’a donné ſa foy.	Car j'ai pour son Hymen la parole du Roi, Et Merope y consent, et m'a donné sa foi.
Et ſi pour ſon Riual vous auez quelque zele, Vous luy pouuez porter cette bonne nouuelle.	Et si pour son Rival vous avez quelque zèle, Vous avez pépé porter cette bonne nouvelle.
L’Ambaſſ.	L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
Ie connois ſa vertu:	Je connais sa vertu:
Merope a trop de cœur Pour choiſir vn vaincu, pluſtoſt que ſon vainqueur.	Mérope a trop de cœur Pour choisir un vaincu, plutôt que son vainqueur.
TYSAMENE	TYSAMENE
L’Ambaſſ.	L'Ambass.
de TY SAMENE.	de TY SAMENE.
Tyſamene dans peu, dans les champs d’Arcadie Luy rauira l’honneur ſon Amante & la vie.	Tysamène dans peu, dans les champs d'Arcadie Lui ravira l'honneur son Amante et la vie.
L’Ambaſſ.	L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
De vamerc vn tel Riuai, il n’eſt pas trop aile, Deſia ce vain eſpoir l’a deux fois abuſé.	De vamerc un tel Rivai, il n'est pas trop aile, Déjà ce vain espoir l'à deux fois abusé.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Il vaincroit combattant pour ſa belle Maiſtreſſe, Tous les enfans d’Hercule auec toute la Grece.	Il vaincrait combattant pour sa belle Maîtresse, Tous les enfants d'Hercule avec toute la Grèce.
L’Ambaſſ.	L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
Tous les enfans d’Hercule!	Tous les enfants d'Hercule!
Vn ſeul eſt ſon vainqueur, Il cherchera ce prix iuſques dedans ſon cœur:	Un seul est son vainqueur, Il cherchera ce prix jusques dedans son cœur:
Et pour luy deſormais il ne doit plus pretendre.	Et pour venir désormais il ne doit plus prétendre.
Cypſele ſe fait tort s’il le choiſit pour Gendre, Non, non, ce ſage Roy ne peut taut s’oublier, Qu’à des vſurpateurs il voulut s’allier, Qi ne ferolene pus reois, sns ſr auorent point de crimes,  Qui ne poſſedent point de Thrônes legitimes, Et qu’vn vainqueur dans peu chaſſera de ces lieux.	Cypsele se fait tort s'il le choisit pour Gendre, Non, non, ce sage Roi ne peut taut s'oublier, Qu'à des usurpateurs il voulut s'allier, Réj ne ferolène pus reois, sns sour auorent point de crimes, Qui ne possèdent point de Thrônes légitimes, Et qu'un vainqueur dans peu chassera de ces lieux.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Vous blaſmez ſans raiſon vn ſang ſi glorieux.	Vous blâmez sans raison un sang si glorieux.
Celuy des immortels coule de méme ſource, Le Soleil ne voit rien de plus noble en ſa courſe, Cette Race diuine eſt feconde en Heros, La gloire les rendant ennemis du Tepos, Leur inuincible bras a fait par tout la guerre, Et ces vſurpateurs ſont les Rois de la terre:	Celui des immortels coule de même source, Le Soleil ne voit rien de plus noble en sa course, Cette Race divine est féconde en Héros, La gloire les rendant ennemis du Tpos, Leur invincible bras a fait par tout la guerre, Et ces usurpateurs sont les Rois de la terre:
Des Citez, des eſtats ils ſont les Fondateurs:	Des Citez, des états ils sont les Fondateurs:
Et le fameux Pelops fait des adorateurs.	Et le fameux Pélops fait des adorateurs.
L’Ambaſſ.	L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
Cette race orgueilleuſe à la terre eſt fatale, Et l’on doit deteſter la maiſon de Tantale, Elle eſt punie auſſi dans les feux eternels.	Cette race orgueilleuse à la terre est fatale, Et l'on doit détester la maison de Tantale, Elle est punie aussi dans les feux éternels.
L’adultere eſt leger pour les grands criminels, egiſte eſt excuſable apres l’impie Oreſte:	L'adultere est léger pour les grands criminels, égiste est excusable après l'impie Oreste:
On fremit aux ſeuls noms d’Atrée & de Tieſte.	On frémit aux seuls noms d'Atrée et de Tieste.
Si l’on donnoit des prix à des crimes affreux, Perſonne n’en pourroit inuenter apres eux.	Si l'on donnait des prix à des crimes affreux, Personne n'en pourrait inventer après eux.
L’vn met vn fer ſanglant dans le ſein de ſa mere, L’autre ſans nul reſpect ſoüille le lit d’vn frere.	L'un met un fer sanglant dans le sein de sa mère, L'autre sans nul respect souille le lit d'un frère.
Ce frere rend encor ſes crimes triomphans, Et luy fait vn repas de ſes propres enfans.	Ce frère rend encor ses crimes triomphants, Et ton fait un repas de ses propres enfants.
Il fait rentrer leurs corps dans celuy de leur pere, Cet acte piamrd norreur ne pamiu lumere;	Il fait rentrer leurs corps dans celui de leur père, Cet acte piamrd norreur ne pami lumere;
Et pour ceſſer de voir cet horrible feſtin, Le Soleil recula du couchant au matin.	Et pour cesser de voir cet horrible festin, Le Soleil recula du couchant au matin.
L’Ambaſſ, de TYSAMENE.	L'Ambass, de TYSAMENE.
Leur vie eſt vn Tableau de la foibleſſe humaine, Qui nous doit plus cauſer de honte que de haine.	Leur vie est un Tableau de la faiblesse humaine, Qui nous doit plus causer de honte que de haine.
Si les hommes touſiours ſe monſtroient vertueux, Le Ciel ſeroit en terre, & ce ſeroient des Dieux.	Si les hommes toujours se montraient vertueux, Le Ciel serait en terre, et ce seraient des Dieux.
L’Ambaſſ.	L'Ambass.
de CHRESPHONTE.	de CHRÉPHONTE.
Les ayeuls de Chreſphonte ont regné dans la Grece, Sans par de tels forfaits obſcurcir leur Nobleſſe.	Les aïeuls de Chresphonte ont régné dans la Grèce, Sans par de tels forfaits obscurcir leur Noblesse.
Theſée, Hercule, Hyllus, eſtoient hommes & Roys Et leur regne équitable a fait fleurir les loix.	Thesée, Hercule, Hyllus, étaient hommes et Rois Et leur règne équitable a fait fleurir les lois.
Durant les jours heureux de ces illuſtres Princes, La paix, & les vertus regnoient dans les Prouinces:	Durant les jours heureux de ces illustres Princes, La paix, et les vertus régnaient dans les Provinces:
Et ſi d’autres Climats les ont veus conquerans, C’eſtoit pour en chaſſer des monſtres, des Tyrans.	Et si d'autres Climats les ont vus conquérants, C'était pour en chasser des monstres, des Tyrans.
Leur valeur ſeulement a fait la guerre aux crimes;	Leur valeur seulement a fait la guerre aux crimes;
Auec eux l’Vniuers perdit les magnanimes.	Avec eux l'Univers perdit les magnanimes.
Il n’en eſt pas ainſi de ces fiers potentats, Dont Tyſamene tient lon Throne & les Eltais.	Il n'en est pas ainsi de ces fiers potentats, Dont Thysamène tient on Throne et les Éltais.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Si quelques-vns d’entre eux ont fait des iniuſtices, Vn ſeul par ſes vertus efface tous ces vices.	Si quelques-uns d'entre eux ont fait des injustices, Un seul par ses vertus efface tous ces vices.
Chacun ſçait les exploits du grand Agamennon;	Chacun sais les exploits du grand Agamennon;
Par tout la renommée a fait volet ſon nom.	Par tout la renommée a fait volet son nom.
Les combats de Theſée, & les Trauaux 4 Alcide, N’ont rien de comparable à ceux du grand’Atride, Iuſques où le jour naiſt ſes faits ſont paruenus, Sans luy les Grecs obſeurs demeuroient inconnus.	Les combats de Thesée, et les Trauaux 4 Alcide, N'ont rien de comparable à ceux du grand'Atride, Jusques où le jour naît ses faits sont parvenus, Sans était les Grecs obseurs demeuraient inconnus.
A mille nations il donna jalouſie, C’eſt par luy que l’Europe a ſceu vaincre l’Aſie, Ce Roy dont eſt ſorty le Roy des Argiens, Attaquoit l’Vniuers, attaquant les Troyens, Et quoi qu’à leurs ſecours il vit venir encore, Auec les Traces fiers les peuples de l’Aurore, en vain le noil Memton vint leur rerui d uppuy, Ce Heros vit des Dieux qui combattoient ſous luy.	À mille nations il donna jalousie, C'est par même que l'Europe a su vaincre l'Asie, Ce Roi dont est sorti le Roi des Argiens, Ataquait l'Univers, attaquant les Troyens, Et quoi qu'à leurs secours il vit venir encore, Avec les Traces fiers les peuples de l'Aurore, en vain le noil Mémon vint leur rérui d' uppui, Ce Héros vit des Dieux qui combattaient sous mille.
Apres dix ans de ſiege, iſ mit leur ville en proye, Et retourna chargé des dépoüilles de Troye.	Après dix ans de siège, is mit leur ville en proie, Et retourna chargé des dépouilles de Troie.
L’Ambaſſ de CHRESPHONTE.	L'Ambass de CHRÉPHONTE.
Hercule ne fut pas ſi long-temps à l’entour, Sans le ſecours des Dieux il la prit en vn jour:	Hercule ne fut pas si longtemps à l'entour, Sans le secours des Dieux il la prit en un jour:
Mais ſans parer mon Roy des vertus de ſa Racet Le voſtre iuſtement luy doit ceder la place;	Mais sans parer mon Roi des vertus de sa Racet Le vôtre justement lui doit céder la place;
Et ſi ce differend procede de l’amour, Il faut qu’on le decide en cette Illuſtre Cour.	Et si ce différend procède de l'amour, Il faut qu'on le décide en cette Illustre Cour.
Vous & moy dans ces lieux attendons la Princeſſe;	Vous et moi dans ces lieux attendons la Princesse;
Puis qu’en ce diffend ſa beauté s’intereſſe, Sçachons à qui ſon cœur deſire ſe donner, Et qui des deux Riuaux elle veut Couronner.	Puis qu'en ce diffend sa beauté s'intéresse, Sachons à qui son cœur désire se donner, Et qui des deux Rivaux elle veut Couronner.
Nous apprendrons ſi c’eſt Tyſamene ou Chreſphonte.	Nous apprendrons si c'est Tysamène ou Chresphonte.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Puis que vous le voulez, vous en aurez la honte.	Puis que vous le voulez, vous en aurez la honte.
DImodmonoIONTE.	DImodonoIONTE.
I.	I.
l’aperçoy qui vient, & ce moyen eſt prompt.	l'aperçois qui vient, et ce moyen est prompt.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Ie vous plains de vouloir receuoir vn affront.	Je vous plains de vouloir recevoir un affront.
SCENE III.	SCÈNE III.
L’Ambanadeur de lYSAMENE, CHRESPHONTE, MEROPE.	L'Ambanadeur de lYSAMENE, CHRÉPHONTE, MEROPE.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Adame vn differend tient noſtre ame incerAVY tame, Puis que vous le cauſez, tirez nous donc de peine.	Adame un différend tient notre âme incérAUY tame, Puis que vous le causez, tirez nous donc de peine.
MEROPE.	MEROPE.
I’aurois bien du regret d’en cauſer dans ces lieux.	J'aurais bien du regret d'en causer dans ces lieux.
CHRESPHONTE.	CHRÉPHONTE.
La bouche peut gueiir le mal qu’ont fait les yeux.	La bouche peut guérir le mal qu'ont fait les yeux.
Si le Ciel vous afaite auſſi iuſte que belle, Vous pouuez decider noſtre illuſtre querelle.	Si le Ciel vous afaite aussi juste que belle, Vous pouvez décider notre illustre querelle.
Deux Amants ennemis, deux Monarques Riuaux, Deſirent par l’Hymen couronner leurs trauaux, Tyſamene vaincu veut auoir la victoire, Chreſphonte ſon vainqueur aſpire à cette gloire:	Deux Amants ennemis, deux Monarques Rivaux, Désirent par l'Hymen couronner leurs travaux, Tysamène vaincu veut avoir la victoire, Chresphonte son vainqueur aspire à cette gloire:
Du Tribunal d’amour prononcez leur Arreſt, xnuoyez en exil celuy qua vous deplant.	Du Tribunal d'amour prononcez leur Arrêt, xnuoyez en exil celui qua vous déplant.
MEROPE.	MEROPE.
entre deux grands Heros le choix eſt difficile.	entre deux grands Héros le choix est difficile.
CRESPHONTE.	CRÉPHONTE.
Soyez plus equitable, & ſoyez moins ciuile.	Soyez plus équitable, et soyez moins civile.
L'Amnban, de II BAMENE.	L'Amnban, de II BAMENE.
De ſonder voſtre cœur il n’eſt pas mal-ayſé.	De sonder votre cœur il n'est pas mal-aysé.
MEROPE.	MEROPE.
Le plus preſompteux pourroit-eſtre abuſé.	Le plus présompteux pourrait-être abusé.
CHRESPHONTE.	CHRÉPHONTE.
Dites duquel des deux vous acceptez l’hommage?	Dites duquel des deux vous acceptez l'hommage?
MEROPE.	MEROPE.
Ah ne m’obligez pas d’en dire dauantage!	Ah ne m'obligez pas d'en dire davantage!
l’Ambaſ.	l'Ambas.
de TYSAMENE.	de TYSAMENE.
D vn Amaut importun ilraut vous garantir.	D un Amaut importun ilraut vous garantir.
MEROPE!	MEROPE!
Qui me preſſera trop;	Qui me pressera trop;
s’en poura repeutir.	s'en pourra reputir.
l’Ambaſſ de TYSAMENE.	L'Ambass de TYSAMENE.
Ah Madame!	Ah Madame!
nommez Tyſamene ou Chreſphonte.	nommez Tysamène ou Chresphonte.
Et partagez entre eux, & la gloire & la honte.	Et partagez entre eux, et la gloire et la honte.
CHRESPHONTE.	CHRÉPHONTE.
Dites lequel des deux doit eſtre voſtre Eſpoux;	Dites lequel des deux doit être vôtre Époux;
Ou nous deciderons ce diffend ſans vous.	Ou nous déciderons ce diffend sans vous.
MEROPE.	MEROPE.
Puis que ma volonté doit ceder à la voſtre, Puis que vous my forcez, ce n’eſt ny l’vn ny l’autre.	Puis que ma volonté doit céder à la vôtre, Puis que vous mi forcez, ce n'est a ppren ny l'autre.
La vertu me defend de faire vn nouueau choix;	La vertu me défend de faire un nouveau choix;
Le cœur n’eſt pas vn don que l’on faſſe deux fois.	Le cœur n'est pas un don que l'on fasse deux fois.
Chieſphonte ou Tyſamene en vain le veut pretendre, Et Merope iamais n’aimera que Scamandre.	Chiesphonte ou Tysamène en vain le veut prétendre, Et Merope jamais n'aimera que Scamandre.
Ie ſuis à cet Amant, & ne ſuis plus à moy, Et par l’ordre du Ciel il a receu ma foy.	Je suis à cet Amant, et ne suis plus à moi, Et par l'ordre du Ciel il a reçu ma foi.
E iij	 Ejà
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Mon Roy de ce Riual ne prenant nul ombrage, Ne vous ſeruira pas auec moins de courage;	Mon Roi de ce Rival ne prenant nul ombrage, Ne vous servira pas toujours moins de courage;
Ty ſamene ſçachant voſtre amour ct ros ſoins, N’en ſera point jaloux.	Ty samène sachant votre amour ct ros soins, N'en sera point jaloux.
CHRESTHONIE.	CHRÊTHONIE.
Et Chreſphonte encor moins.	Et Chresphonte encor moins.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Il eſt dans le tombeau ce fils du Roy d’Aſie, Les morts ne peuuent pas cauſer de jalouſie.	Il est dans le tombeau ce fils du Roi d'Asie, Les morts ne peuvent pas causer de jalousie.
MEROPE.	MEROPE.
Mais s’il eſtoit viuant, s’il venoit dans ces lieux.	Mais s'il était vivant, s'il venait dans ces lieux.
LAſoaf, de IISAMENE.	LAsof, de IISAMENE.
Tyſamene en ſeroit bien-toſt victorieux;	Tysamène en serait bientôt victorieux;
Scamandre y paroiſtroit ſeulement à ſa honte.	Scamandre y paraîtrait seulement à sa honte.
CHRESPHONTE.	CHRÉPHONTE.
Sans doute il le vaincroit comme, il a fait ChreſFhaute ,	Sans doute il le vaincrait comme, il a fait ChresFhaute ,
L’Ambaſſ de TYSAMENE.	L'Ambass de TYSAMENE.
Qui vous fais prendre ainſi l’intereſt d’vn Riual, Qui meſme apres ſa mort vous eſt encor fatal?	Qui vous fais prendre ainsi l'intérêt d'un Rival, Qui même après sa mort vous est encor fatal?
CHRESPHONTE.	CHRÉPHONTE.
Ie cheris ce Riual à l’egal de moy-meſme, Ie ne le puis hair, puis que Madame l’ayme:	Je chéris ce Rival à l'égal de moi-même, Je ne le puis haïr, puis que Madame l'aime:
Et ie la dois loüer de ſa fidelité.	Et ici la dois louer de sa fidélité.
L’Amban de II SAMENE.	L'Amban de II SAMENE.
Mais puis que cet Amant a perdu la clarté, Elle peut deſormais reſpondre à noſtre attente, Et faire vn nouueu choix ſans paraiſtre inconſtante, On n’ayme point les morts.	Mais puis que cet Amant a perdu la clarté, Elle peut désormais répondre à notre attente, Et faire un nouve choix sans paraître inconstante, On n'aime point les morts.
MEROPE.	MEROPE.
Ah ma conſtante amour Ne peut s’imaginer qu'il font priue du jour?	Ah ma constante amour Ne peut s'imaginer qu'il font prive du jour?
Nul diſcours ne ſçauroit m’obliger à le croire, Ie croy qu’il eſt encor viuant, & plein de gloire, Que de tous ſes Riuaux il triomphe en vainqueur.	Nul discours ne saurait m'obliger à le croire, Je crois qu'il est encor vivant, et plein de gloire, Que de tous ses Rivaux il triomphe en vainqueur.
Amour a ſi bien peint ſon image en mon cœur, Que Merope à preſent croit qu’il n’eſt pas loin d’elle, Qu’il m’entend quand ie dis que ie luy ſuis fidelle.	Amour a si bien peint son image en mon cœur, Que Merope à présent croit qu'il n'est pas loin d'elle, Qu'il m'entend quand ie dis que ie tu suis fidèle.
Ouy ie penſe le voir, qu’il eſt deuant mes yeux, S’il a pourtant perdu la lumiere des Cieux, S’il n’eſt plus qu’vn fantoſme, & rien qu’vn ombre vaine, Eu ſa place i’élis Chreſphonte ou Tyſamene;	Ou ie pense le voir, qu'il est devant mes yeux, S'il a pourtant perdu la lumière des Cieux, S'il n'est plus qu'un fantôme, et rien qu'un ombre vaine, Eu sa place j'élis Chresphonte ou Tysamène;
Ie remets ſa Maiſtreſſe, & tous ſes intereſts A celuy qui des deux luy touche de plus prés.	Je remets sa Maîtresse, et tous ses intérêts À celui qui des deux main touche de plus près.
Luy ſeul poſſedera mon cœur & ma Couronne.	Lui seul possédera mon cœur et ma Couronne.
oojez done latisiaits, e eſtihrreſt que ie donne.	ojez donce latisiaits, e estihrrest que personne donne.
SCENE IV.	SCÈNE IV.
L’Ambaſſadeur de TYSAMENE, CHRESPHONTE.	L'Ambassadeur de TYSAMENE, CHRÉPHONTE.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
DOur voſtre des-honneur, ce moyen eſtoit prompt, TIe vous l’auois bien dit que vous auriez l’affront.	DOur votre déshonneur, ce moyen était prompt, TIe vous l'avais bien dit que vous auriez l'affront.
CHRESPHONTE.	CHRÉPHONTE.
Vous prenez ſa reſponce en vn ſens tout contraire.	Vous prenez sa réponse en un sens tout contraire.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Il la prends comme il faut, & la réponce eſt claire.	Il la prends comme il faut, et la réponce est claire.
.	.
E iiij Ie remets ſa Maiſtreſſe & tous ſes intereſts.	 iiij à remets sa Maîtresse et tous ses intérêts.
A celuy qui des deux luy touche de plus prés.	À celui qui des deux lui touche de plus près.
Vn tel diſcours vous doit remplir de jalouſie, Scamandre eſt deſcendu d’vn Monarque d’Aſie;	Un tel discours vous doit remplir de jalousie, Samandre est descendu d' Monarque d'Asie;
Il eſt né dans la Cour où Pelops fut conceu Et du ſang de Pelops Tyſamene eſt iſſu.	Il est né dans la Cour où Pélops fut conçu Et du sang de Pelops Tysamène est issu.
Mon Roy comme Scamai dre eſt de Race diuine;	Mon Roi comme Samai dre est de Race divine;
Tous deux du Roy d’Aſie ont pris leur origine.	Tous deux du Roi d'Asie ont pris leur origine.
L’audacieux Chreſphonte y pretendroit en vain, Il eſt du ſang d’Hercule, Hercule eſtoit Thebain.	L'audacieux Chresphonte y prétendrait en vain, Il est du sang d'Hercule, Hercule était Thebain.
Ie prends donc bien tonfens delureponce eſt claire.	Je prends donc bien tonfens délureponce est claire.
CHRESPHONTE Melope uans ce rens cache vn ſecret myſtere.	CHRÉPHONTE Melope ans ce rens cache un secret mystère.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Ce myſtere ſecret n’eſt connu que de vous?	Ce mystère secret n'est connu que de vous?
CHRESPHONTE.	CHRÉPHONTE.
Les Dames n’ayment pas librement comme nous.	Les Dames n'aiment pas librement comme nous.
Pour les pouuoir entendre, il les faut bien connoiſtre, Et pour lire en leur cœur il faut s’en rendre maiſtre.	Pour les pouuoir entendre, il les faut bien connaître, Et pour lire en leur cœur il faut s'en rendre maître.
Car leur amour honteux éuitant la clarté, Iufques dans les diſcours cherche l’obſcurité.	Car leur amour honteux évitant la clarté, Jufques dans les discours cherche l'obscurité.
Mais quand on eſt entré dedans leur confidence, De ce langage obſcur on a l’intelligence;	Mais quand on est entré dedans leur confidence, De ce langage obscur on a l'intelligence;
Ainſi deux Amants ont vn plaiſir ſans egal Quand ils s’entendent bien aux dépens d’vn Riual.	Ainsi deux Amants ont un plaisir sans égal Quand ils s'entendent bien aux dépens d'un Rival.
Pour ée rate bon-neur, ilraut beaucoup d’adreſſe.	Pour ée rate bon-neur, ilraut beaucoup d'adresse.
L’Ambaſſ de TYSAMENE.	L'Ambass de TYSAMENE.
Auez vous ce plaiſir auecque la Princeſſe?	Avez -vous ce plaisir toujours ce Princesse?
CHRESPHONTE.	CHRÉPHONTE.
Ouy ie ſçay ſes ſecrets & ie lis dans ſon cœur.	Oui ici sais ses secrets et ainsi lis dans son cœur.
L’Ambaſſ.	L'Ambass.
de TYSAMENE.	de TYSAMENE.
Ah ie ne puis ſouffrir qu’on bleſſe ſon honneur, Et ma fidelité doit en eſtre jalouſe;	Ah grande ne puis souffrir qu'on blesse son honneur, Et ma fidélité doit en être jalouse;
Puis que du Roy mon Maiſtre elle ſera l’eſpouſe,	Puis que du Roi mon Maître elle sera l'épouse,
CHRESPHONTE.	CHRÉPHONTE.
