A PARIS.	À PARIS.
cioyez moy, Ne laiſſez point duper vos yeux à trop de Foy.	cioyez -moi, Ne laissez point duper vos yeux à trop de Foi.
ERASTE.	ERASTE.
Si j’olois vous monſtrer une preuve aſſeurée.	Si j'olais vous montrer une preuve assurée.
Que ſon cœur.	Que son cœur.
Non;	Non;
voſtre ame en ſeroit alterée.	votre âme en serait altérée.
TALERE.	TALÈRE.
Si je vous oſois moy deſcouvrir en ſecret.	Si je vous osais moi découvrir en secret.
Mais, je vous faſcherois, & veux eſtre diſcret.	Mais, je vous fâcherais, et veux être discret.
ERASTE.	ERASTE.
Vrayment, vous me pontiez;	Vraiment, vous me pontiez;
& contre mon envie Voſtre preſomption veut que je l’humilie.	et contre mon envie Votre présomption veut que je l'humilie,
Liſez.	Lisez.
TALERE.	TALÈRE.
Ces mots ſont doux.	Ces mots sont doux.
En M dIE.	En M dIE.
Vous connoiſſez la main?	Vous connaissez la main?
Ouy, de Lucile.	Oui, de Lucile.
VALERE.	VALÈRE.
ERASTE.	ERASTE.
Hé bien?	Hé bien?
cet eſpoir ſi certain.	cet espoir si certain.
V A LERE riant.	V À LERE riant.
Adieu, Seigneur Eraſte.	Adieu, Seigneur Eraste.
SROS-RENE’, Il eſt foû le bon ſire:	SROS-RENE', Il est sou le bon sire:
Où vient-il donc, pour luy de voir le mot pour rire?	Où vient-il donc, pour venir de voir le mot pour rire?
ERASTE.	ERASTE.
Certes;	Certes;
il me ſurprend, & j’ignore, entre nous, Quel diable de miſtere eſt cache la deſſous.	il me surprend, et j'ignore, entre nous, Quel diable de mystère est cache la dessous.
SROS-RENE'.	SROS-RENE'.
Son valet vient, je penſe.	Son valet vient, je pense.
ERASTE.	ERASTE.
Oui, je le voy paroiſtre.	Oui, je le vois paraître.
Feignons, pour le jetter ſur l’amour de ſon maiſtre.	Feignons, pour le jeter sur l'amour de son maître.
SCENE IV.	SCÈNE IV.
MASCARILLE, ERASTE, dROSIRENE.	MASCARILLE, ERASTE, dROSIRENE.
MASCARILLE.	MASCARILLE.
On, je ne trouve point d’eſtat plus mal-heureux, I Que d’avoir un patron jeune & fort amoureux.	On, je ne trouve point d'état plus malheureux, I Que d'avoir un patron jeune et fort amoureux.
Binjda?	Binjà?
GROS-RENE'.	GROS-RENE'.
MASCARILLE.	MASCARILLE.
Bon jour.	Bon jour.
GROS-RENE Où tend Maſcarille à cette heure?	GROS-RENE Où tend Mascarille à cette heure?
Que fait il?	Que fait il?
va t-il?	va -t-il?
ou s’il demeure?	ou s'il demeure?
MASCARILLE.	MASCARILLE.
Noin je ne le viens pao.	Noin je ne le viens pao.
car je nuy paseſté :	car je nuis pasesté :
Je ne vais pas auſſi;	Je ne vais pas aussi;
car je ſuis arreſté :	car je suis arrêté :
Et ne demeure point;	Et ne demeure point;
car, tout de ce pas même, Je pretens m’en aller.	car, tout de ce pas même, Je prétends m'en aller.
La rigueur eſt extreme !	La rigueur est extrême !
Doucement, Maſcarille.	Doucement, Mascarille.
MASCARILLE.	MASCARILLE.
Ha!	Ha!
Momnieur, Serviteur.	Momnieur, Serviteur.
ERASTE.	ERASTE.
Vous nous fuyez bien viſte?	Vous nous fuyez bien vite?
hé quoy!	hé quoi!
vous fay-je peur?	vous fais-je peur?
MASCARILLE.	MASCARILLE.
Je ne croy pas cela de voſtre courtoiſie.	Je ne crois pas cela de votre courtoisie.
ERASTE.	ERASTE.
Touche:	Touche:
nous n’avons plus ſujet de jalouſie;	nous n'avons plus sujet de jalousie;
Nous devenons amis, & mes ſeux que j’eſteins Laiſſent la place libre à vos heureux deſſeins.	Nous devenons amis, et mes seux que j'éteins Laissent la place libre à vos heureux desseins.
MASCARILLE.	MASCARILLE.
Pleuſt à Dieu!	Plût à Dieu!
ERASTE, Gros Rene Içait qu’ailleurs je me jettes	ERASTE, Gros Rene Içait qu'ailleurs je me jettes
SROS-RENE Sans doute:	SROS-RENE Sans doute:
& je te cede auſſi la Marinette.	et je te cède aussi la Marinette.
MASCARILLE.	MASCARILLE.
Paſſons ſur ce point là;	Passons sur ce point là;
noſtre rivalité N’eſt pas pour en venir à grande extremité:	notre rivalité N'est pas pour en venir à grande extrémité:
Mais;	Mais;
eit ce un coup bien leur que voſtre Seigne urie Soit des-enamourée, ou ſi c’eſt raillerie?	eit ce un coup bien leur que votre Seigne urie Soit des-énamourée, ou si c'est raillerie?
ERASTE.	ERASTE.
J’ay ſceu qu’en ſes amours ton maiſtre eſtoit trop olen;	J'ai su qu'en ses amours ton maître estoit trop olen;
Et je ſerois un foû de pretendre plus rien Aux eſtroites faveurs qu’il a de cette belle.	Et je serais un foû de prétendre plus rien Aux étroites faveurs qu'il a de cette belle.
MASCARILLE.	MASCARILLE.
Certes, vous me plaiſez avec cette nouvelle;	Certes, vous me plaisez avec cette nouvelle;
Outre qu’en nos projets je vous craignois un peu, Vous tirez ſagement voſtre épingle du jeu.	Outre qu'en nos projets je vous craignais un peu, Vous tirez sagement votre épingli du jeu.
Ouy, vous avez bien fait de quitter un place, Où l’on vous careſſoit pour la ſeule grimace;	Oui, vous avez bien fait de quitter un place, Où l'on vous caressait pour la seule grimace;
Et mille fois, ſçachant tout ce qui ſe paſſoit, J’ay plaint le faux eſpoir dont on vous repaiſſoit.	Et mille fois, sachant tout ce qui se passait, J'ai plaint le faux espoir dont on vous répaissait.
On offence un brave homme alors que l’on l’abuſe Mais, d’où, diantre, aprés tout, avez-vous ſceu la ruſe?	On offense un brave homme alors que l'on l'abuse Mais, d'où, diantre, après tout, avez-vous su la ruse?
Car cet engagement mutuel de leur foy N’eut, pouutemoma, la iimt, quo deua autles et moy;	Car cet engagement mutuel de leur foi N'eut, pouutemoma, la jimt, quo deva autles et moi;
Et l’on croit juſqu’icy la chaine fort ſecrette Qui rend de nos amans la flame ſatisfaite.	Et l'on croit jusqu'ici la chaine fort secrète Qui rend de nos amants la flamme satisfaite.
Hé!	Hé!
que dis-tu?	que dis-tu?
ERASTE.	ERASTE.
MASCARILLE.	MASCARILLE.
Je dis que je ſuis interdit:	Je dis que je suis interdit:
Et ne ſçay pas, Monſieur, qui peut vous avoir dit, Que, ſous ce faux ſemblant qui trompe tout le monde, En vous trompant auſſi, leur ardeur ſans ſeconde Dunl lecret manage a ſcile le lien.	Et ne sais pas, Monsieur, qui peut vous avoir dit, Que, sous ce faux semblant qui trompe tout le monde, En vous trompant aussi, leur ardeur sans seconde Dunl lecret manage a scile le lien.
ERASTE.	ERASTE.
Vous en avez menty.	Vous en avez menti.
MASCARILLE.	MASCARILLE.
Monſieur, je le veux bien.	Monsieur, je le veux bien.
ERASTE.	ERASTE.
Vous eſtes un coquin.	Vous êtes un coquin.
M ASCARILLE.	M MDCARILLE.
D’aco.	D'aco.
ERASTE.	ERASTE.
Et cette audace.	Et cette audace.
Meriteroit cent coups de baſton ſur la place.	Mériterait cent coups de bâton sur la place.
MASCARILLE.	MASCARILLE.
Vous avez tout poutont	Vous avez tout poutont
ERASTE.	ERASTE.
Ha!	Ha!
Gros-René.	Gros-René.
GROS-RENE'.	GROS-RENE'.
Monſieur.	Monsieur.
ERASTE.	ERASTE.
Je demens un diicouis dont je luy que llop peur.	Je démens un diicouis dont je lui que lop peur.
Tu penſe fuir?	Tu pense fuir?
à Maſcarille.	à Mascarille.
MASCARILLE.	MASCARILLE.
Nenny.	Nenni.
ERASTE.	ERASTE.
Quoy!	Quoi!
Lucile eſt la femme.	Lucile est la femme.
MASCARILLE.	MASCARILLE.
Non, Monſieur, je raillois.	Non, Monsieur, je raillais.
ERASTE.	ERASTE.
ha?	ha?
vous raiſſez:	vous raissez:
infame.	infâme.
MASCARILLE.	MASCARILLE.
Non, je ne raillois point.	Non, je ne raillais point.
ERASTE.	ERASTE.
Il eſt donc vray?	Il est donc vrai?
MASCARILLE.	MASCARILLE.
Je ne dis pas cela.	Je ne dis pas cela.
Non pas;	Non pas;
ERASTE.	ERASTE.
Que dis iu done ?	Que dis ju done ?
MASCARILLE.	MASCARILLE.
Je ne dy rien, de peur de mal patler.	Je ne dis rien, de peur de mal patler.
Helas!	Hélas!
ERASTE.	ERASTE.
Aſſure, Ou ſi c’eſt choſe vraye, ou ſi c’eſt impoſture.	Assure, Ou si c'est chose vraie, ou si c'est imposture.
MASCARILLE.	MASCARILLE.
C’eſt ce qu’il vous plaira:	C'est ce qu'il vous plaira:
je ne ſuis pas icy Pour vous rien conteſter.	je ne suis pas ici Pour vous rien contester.
ERASTE.	ERASTE.
Veux tu dire?	Veux -tu dire?
voicy, Sans marchander, de quoy te delier la languë.	voici, Sans marchander, de quoi te délier la langue.
MASCARILLE.	MASCARILLE.
Elle ira faire encor quelque ſotte harangue.	Elle ira faire encor quelque sotte harangue.
He, de grace, plutoſt, ſi vous le trouvez bon, Donnez moy viſtement quelques coups de baſton, Et me laiſſez tirer mes chauſſes ſans murmure.	He, de grâce, plutôt, si vous le trouvez bon, Donnez moi vite quelques coups de bâton, Et me laissez tirer mes chausses sans murmure.
ERASTE.	ERASTE.
Tu mourras, ou je veux que la verité pure u capnilie pal ta pouene.	Tu mourras, ou je veux que la vérité pure u capnilie pal ta pouène.
MASCARILLE.	MASCARILLE.
Helas!	Hélas!
je la diray :	je la dirai :
Mais, peut eſtre, Monſieur, que je vous faſcheray.	Mais, peut -être, Monsieur, que je vous fâcherai.
ERASTE.	ERASTE.
Parle:	Parle:
mais prend bien garde à ce que tu vas faire;	mais prend bien garde à ce que tu vas faire;
A ma juſte fureur rien ne te peut ſouſtraire, ol tu luels d'un leul mot en ce que tu diras.	À ma juste fureur rien ne te peut soustraire, ol tu luels d'un leul mot en ce que tu diras.
MASCARILLE.	MASCARILLE.
J’y conſens, rompez moy les jambes & les bras;	J'y consens, rompez moi les jambes et les bras;
Faites moy pis encore, tuez moy ſi j’impoſe En tout ce que j’ay dit icy la moindre choſe.	Faites -moi pis encore, tuez moi si j'impose En tout ce que j'ai dit ici la moindre chose.
ERASTE.	ERASTE.
Ce mariage eſt vray?	Ce mariage est vrai?
MASCARILLE.	MASCARILLE.
Ma langue, en cet endroit, A fait A fait un pas de clerc donc elle s’aperçoit:	Ma langue, en cet endroit, A fait A fait un pas de clerc donc elle s'aperçoit:
Mais, enfin, cette affaire eſt comme vous la dites3 Et c’eſt aprés cinq jours de nocturnes viſites, Tandis que vous ſerviez à mieux couvrir leur jeu, Que depuis avant-hier ils ſont joints de ce nœu;	Mais, enfin, cette affaire est comme vous la dites3 Et c'est après cinq jours de nocturnes visites, Tandis que vous serviez à mieux couvrir leur jeu, Que depuis avant-hier ils sont joints de ce nœu;
Et Lucile depuis fait encor moins paroiſtre La violente amour qu’elle porte à mon maiſtre, Et veut abſolument que tout ce qu’il verra, Et qu’en voſtre faveur ſon cœur témoignera, Il l’impute à l’effet d’une haute prudence, Qui veut de leurs ſecrets oſter la connoiſſance.	Et Lucile depuis fait encor moins paraître La violente amour qu'elle porte à mon maître, Et veut absolument que tout ce qu'il verra, Et qu'en votre faveur son cœur témoignera, Il l'impute à l'effet d'une haute prudence, Qui veut de leurs secrets ôter la connaissance.
Si, malgré mes ſermens, vous doutez de ma foy, Gros-René peut venir une vat urtomey;	Si, malgré mes serments, vous doutez de ma foi, Gros-René peut venir une vat ouvrtomei;
Et je luy feray voir eſtant en ſentinelle Que nous avons tanar omort un nore accezchezeſle.	Et je était ferai voir étant en sentinelle Que nous avons tanar omort un nore accezchezesle.
ERASTE.	ERASTE.
Oſte toy de mes yeux, maraut.	Ost toi de mes yeux, maraud.
MASCARILLE.	MASCARILLE.
C’eſt ce que je demande.	C'est ce que je demande.
Et de grand cœur;	Et de grand cœur;
ERASTE.	ERASTE.
Le Dien.	Le Dien.
GROS-RENE'.	GROS-RENE'.
Hé bien!	Hé bien!
Monſieur :	Monsieur :
Nous en tenons tous deux, ſi l’autre eſt veritable.	Nous en tenons tous deux, si l'autre est véritable.
ERASTE.	ERASTE.
Dastirne ren que trop, le bourreau deteſtable.	Dâtirne ren que trop, le bourreau détestable.
Je voy trop d’aparence à tout ce qu’il a dit :	Je vois trop d'apparence à tout ce qu'il a dit :
Et ce qu’a fait Valere, en voyant cet écrit, Maique bren leurconceit, & que t’eit une baye Qui ſert ſans doute aux feux dont l’ingrate le paye.	Et ce qu'a fait Valère, en voyant cet écrit, Majàque bren leurconceit, et que t'éit une baise Qui sert sans doute aux feux dont l'ingrate le paie.
SCENE V.	SCÈNE V.
MARINETTE, GROS-RENE', ERASTE.	MARINETTTE, GROS-RENE, ERASTE.
MARINETTE.	MARINETTTE.
I E viens vous avertir que tantoſt ſur le ſoir J’Ma maiſtreſſe au jardin vous permet de la voir.	I Y viens vous avertir que tantôt sur le soir J'Ma maîtresse au jardin vous permet de la voir.
ERA	ERA
ERASTE.	ERASTE.
Oſes-tu me parler, ame double, & traiſtreſſe?	Oses-tu me parler, âme double, et traîtresse?
Va, ſors de ma preſence, & dis à ta maiſtreſſe, Qu’avecque ſes écrits elle me laiſſe en paix, Et que voilà l’eſtat, infame, que j’en fais.	Va, sors de ma présence, et dis à ta maîtresse, Qu'avec ses écrits elle me laisse en paix, Et que voilà l'état, infâme, que j'en fais.
MARINETTE.	MARINETTTE.
Gros-René, dy-moy donc, quelle mouche le pique.	Gros-René, dis-moi donc, quelle mouche le pique.
TROS-RENE'.	TROS-RENE'.
M’oſes-tu bien encor parler?	M'oses-tu bien encor parler?
femelle inique?	femelle inique?
Crocodile trompeur, de qui le cœur felon Eſt pire qu’un Satrape, ou bien qu’un Leſtrigon.	Crocodile trompeur, de qui le cœur felon Est pire qu'un Satrape, ou bien qu'un Létrigon.
Va, va, rendre réponſe à ta bonne maiſtreſſe, Et luy dy bien & beau que, malgré ſa ſoupleſſe, Nous ne ſommes plus ſots, ny mon maiſtre, ny moy, Et deſormais qu’elle aille au Diable avecque toy.	Va, va, rendre réponse à ta bonne maîtresse, Et tu di bien et beau que, malgré sa souplesse, Nous ne sommes plus sots, ni mon maître, ni moy, Et désormais qu'elle aille au Diable avec toi.
MARINETTE.	MARINETTTE.
Ma pauvre Marinette, es tu bien éveillée?	Ma pauvre Marinette, es tu bien éveillée?
De quel démon eſt donc leur ame travaillée?	De quel démon est donc leur âme travaillée?
Quoy faire un tel accueil à nos ſoins obligeans!	Quoi faire un tel accueil à nos soins obligeants!
O!	Ô!
que cecy chez nous va ſurprendre les gens!	que ceci chez nous va surprendre les gens!
Fin du premier Acte.	Fin du premier Acte.
A CTEII.	À CTEII.
SCENE I.	SCÈNE I.
A So mo tenyiMo onMn	À So mo teniMo onMn
FROSINE.	FROSINE.
SCAGNE, je ſuis fille à ſecret, Dieu mercy.	SACGNE, je suis fille à secret, Dieu merci.
ASCAGNE.	ÀSCAGNE.
Mais, pour un tels diſcours, ſommes nous bien icy?	Mais, pour un tels discours, sommes nous bien ici?
Prenons garde qu’aucun ne nous vienne ſurprendre, Ou que de quelque endroit on ne nous puiſſe entendie.	Prenons garde qu'aucun ne nous vienne surprendre, Ou que de quelque endroit on ne nous puisse entendie.
FROSINE.	FROSINE.
Nous ſerions au logis beaucoup moins ſeurement:	Nous serions au logis beaucoup moins sûrement:
Icy de tous coſtez on découvre aiſement, Et nous pouvons parler avec toute aſleurance.	Ici de tous côtés on découvre aisément, Et nous pouvons parler avec toute asleurance.
d Je MaRE.	Je Je MaRE.
Helas!	Hélas!
que j’ay de peine à rompre mon ſilence!	que j'ai de peine à rompre mon silence!
ROSINE.	ROSINE.
Ouay!	Ouvai!
cecy doit donc eſtre un important ſecret.	ceci doit donc être un important secret.
ASCAGNE.	ÀSCAGNE.
riop punque je le ne à vous même à regret, Et que ſi je pouvois le cacher davantage, Vous ne le ſçauriez point.	riop punque je le ne à vous -même à regret, Et que si je pouvais le cacher davantage, Vous ne le sauriez point.
FROSINE.	FROSINE.
Ha!	Ha!
c’eſt me faire outrage Feindre à s’ouvrir à moy!	c'est me faire outrage Feindre à s'ouvrir à moi!
dont vous avez connu Dans tous vos intereſts l’eſprit ſi retenu.	dont vous avez connu Dans tous vos intérêts l'esprit si retenu.
Moy nourrie avec vous!	Moi nourrie avec vous!
& qui tiens ſous ſilence Des choſes qui vous ſont de ſi grande importance!	et qui tiens sous silence Des choses qui vous sont de si grande importance!
Qui ſçais.	Qui sais.
ASCAGNE.	ÀSCAGNE.
Ouy, vous ſçavez la ſecrette raiſon Qui cache aux yeux de tous mon ſexe & ma maiſon;	Oui, vous savez la secrète raison Qui cache aux yeux de tous mon sexe et ma maison;
Vous ſçavez que dans celle où paſſa mon bas âge Je ſuis, pour y pouvoir retenir l’heritage Que relaſchoit ailleurs le jeune Aſcagne mort, Dont mon déguiſement fait revivre le ſort, Et c’eſt auſſi pourquoy ma bouche ſe diſpenſe A vous ouvrir mon cœur avec plus d’aſſeurance.	Vous savez que dans celle où passa mon bas âge Je suis, pour y pouvoir retenir l'héritage Que relâchait ailleurs le jeune Ascagne mort, Dont mon déguisement fait revivre le sort, Et c'est aussi pourquoi ma bouche se dispense À vous ouvrir mon cœur avec plus d'assurance.
Mais, avant que paſſer, Froſine, à ce diſcours, Eclairciſſez un doute où je tombe toûjours.	Mais, avant que passer, Frôine, à ce discours, Éclaircissez un doute où je tombe toujours.
Se pourroit il qu’Albert ne ſceut rien du miſtere, Qui maſque ainſi mon ſexe & l’a rendu mon Pere?	Se pourrait -il qu'Albert ne sut rien du mystère, Qui masque ainsi mon sexe et l'a rendu mon Père?
