M.	M.
CHIMENE, ELVIRE, L'OMBRE DV COMTE qui entre au Theatre par une porte auſſi-toſt qu'Eluire eſt entrée.	CHIMENE, ÉLVIRE, L'OMBRE DU COMTE qui entre au Théâtre par une porte aussitôt qu'Elvire est entrée.
L’OMBRE DV COMTE	L'OMBRE DU COMTE
Eynes du destin des humains, N Severes & fatales Parques Qui tordez dans vos triſtes mains, Les fu ſeaux des Bergers comme ceux des Monarques;	Eynes du destin des humains, N Severes et fatales Parques Qui tordez dans vos tristes mains, Les fu seaux des Bergers comme ceux des Monarques;
Filtandrieres qui de nos jours Racourcieez la trame ou prolongez le cours, Prononçans vos Arrets dans votre Chambre obſeure.	Filtandrières qui de nos jours Racourcieez la trame ou prolongez le cours, Prononçant vos Arrets dans votre Chambre obsure.
Déeſſes agrée que mon Ombre en ces lieux Aceu ſe un monſtre de nature, D’un crime deteſté des hommes & des Dieux.	Déesses agrée que mon Ombre en ces lieux Acev se un monstre de nature, D'un crime détesté des hommes et des Dieux.
Furte étrange des Enfers, Cruelle & perfide Chimene, La Parque me tient dans ſes fers:	Furte étrange des Enfers, Cruelle et perfide Chimène, La Parque me tient dans ses fers:
Mais ils ont des douceurs à l'égard de ma peine, Peux-tu vivre & voir à ton flane, Le Meurtrier de ton Pere, & le bourreau de ton ſang Luy pardonner ma mort, lui partager ta couche, Ame prodrgieuſe!	Mais ils ont des douceurs à l'égard de ma peine, Peux-tu vivre et voir à ton flane, Le Meurtrier de ton Père, et le bourreau de ton sang Lui pardonner ma mort, lui partager ta couche, Âme progieuse!
ô cœur ſans mouvement Au malheur qui me touche As perdu l’honneur & te reſſentiment?	ô cœur sans mouvement Au malheur qui me touche As perdu l'honneur et te ressentiment?
Cœur ingrat ſans humanité, Au lieu de vanger certe offence, Tu la mets dans l’impudicité.	Cœur ingrat sans humanité, Au lieu de venger certe offense, Tu la mets dans l'impudicité.
Fermant l’œil à l’honneur & à la bienſceance, Tu fais des vœux en ſa faveur, Lorſque le ſang te pouſſe, amaur retient ton cœur, Et tu devrois mourir ou venger cette injure, Mais par un artifice & un ſubtil détour Les ſentimens de la nature Ont cedé leur puiſſance à celle de l’amour.	Fermant l'œil à l'honneur et à la bienséance, Tu fais des vœux en sa faveur, Lorsque le sang te pousse, amaur retient ton cœur, Et tu devrais mourir ou venger cette injure, Mais par un artifice et un subtil détour Les sentiments de la nature Ont cedé leur puissance à celle de l'amour.
Ses feux eſſuyerent tes larmes, Ton ame eſclave en ta priſon, Fit de mon homicide un ſu jet de tes eharmes?	Ses feux essuyèrent tes larmes, Ton âme esclave en ta prison, Fit de mon homicide un su jet de tes eharmes?
Tu ſouffris quul te vint offrir L’épée à mon logis qui m'avoit fait mourir, Apés lavoir plongée au fond de mes entrailles, Et feignant de te plaindre en tes fauſſes douleurs, On ne vid à mes funerailles, Pour un fleuve de ſang qu’une goute de pleurs, Dun jour de ſoûpirs & de deüil, Ton amour en fiſt une Féte, Ie n’éſtois pas dans le cercüeil, Qu'on le vit couronné dun laurier ſur la téte, Et par un excés d’amitié Le nommant de ta vie une chere moitié, Ton ame plus d'amour que de douleur atteinte, Aprés que ton amant eut éteint mon flambeau, Oſa dire en faiſant ſa plainte, – La moitié de ma vie a mis l’autre au tombeau.	Tu souffris quul te vint offrir L'épée à mon logis qui m'avait fait mourir, Apez lavoir plongée au fond de mes entrailles, Et feignant de te plaindre en tes fausses douleurs, On ne vit à mes funérailles, Pour un fleuve de sang qu'une goute de pleurs, Dun jour de soupirs et de deüil, Ton amour en fit une Fête, Je n'éstois pas dans le cercueil, Qu'on le vit couronné dun laurier sur la tête, Et par un excès d'amitié Le nommant de ta vie une chère moitié, Ton âme plus d'amour que de douleur atteinte, Aprés que ton mant eut éteint mon flambeau, Osa de en ta sa plainte, La moitié de ma vie a mis autre , tombeau.
V'angeurs des crimes des humains, O Dieux avez-vous pû reſoudre, A retenir vos juſles mains De ne jetter la flame & les careaux de foudre.	V'angeurs des crimes des humains, Ô Dieux avez-vous pu résoudre, A retenir vos jusles mains De ne jeter la flamme et les careaux de foudre.
O Monſtre que ton ſang eſt impur !	Ô Montre que ton sang est impur !
A changé dans les feux de cet amour trompeur.	À changé dans les feux de cet amour trompeur.
Que tes ſens ſont gâtez, que ton cœur dégenere!	Que tes sens sont gâtez, que ton cœur dégenere!
Que tu rends le devoir avec pou déquité, De mettre l’amour de ton Pere Et celle dun Meurtrier en méme egalité.	Que tu rends le devoir avec pou déquité, De mettre l'amour de ton Père Et celle dun Meurtrier en même égalité.
L’amour & le ſang dans ton cœur Ont voulu diſputer leur place, L’amour l’a trouvé tout d’ardeur, Et l'autre en l’aprochant l’a trouvé tout de glace:	L'amour et le sang dans ton cœur Ont voulu disputer leur place, L'amour l'a trouvé tout d'ardeur, Et l'autre en l'approchant l'a trouvé tout de glace:
La nature avec le devoir Ont montré leur foibleſſe en croyant t'émouvoir, La paſſion d’amour préocupe ton ame,	La nature avec le devoir Ont montré leur faiblesse en croyant t'émouvoir, La passion d'amour préoccupe ton âme,
Ton eſprit n'a des ſoins que pour l'entretenir, Et fon idée avee ſa flame En ont bani la mienne avec mon ſouvenir.	Ton esprit n'a des soins que pour l'entretenir, Et son idée avée sa flamme En ont bani la mienne avec mon souvenir.
L’honneur m'a tiré du tombeau, Mon couroux va juſqu'à la rage, De voir dans tonlit mon beurreau, Et qu’ayant eu ma vie il ait mon heritage.	L'honneur m'a tiré du tombeau, Mon courroux va jusqu'à la rage, De voir dans tonlit mon beurreau, Et qu'ayant eu ma vie il ait mon héritage.
Avec mes eſprits égarez – Il m'a vû dans ſa chambre en ſes lieux effrayez, Oú mon gleve de feu ſouvent le perſecute, Mais avec ma fureur & tout mon deſeſpoir, Lorſque mon Ombre l’execute, Ie n'ay que l’ardeur & non pas le pouvoir.	Avec mes esprits égarés , Il m'a vu dans sa chambre en ses lieux effrayés, Où mon glève de feu souvent le persécute, Mais avec ma fureur et tout mon désespoir, Lorsque mon Ombre l'exécute, Je n'ai que l'ardeur et non pas le pouvoir.
Flaté dun faux ſoulagement, Dans la vengeance qui me tuë Ie m'en défais en un moment, Et j'oyplaindre ſon ombre à mes pieds abatuë.	Flatte dun faux soulagement, Dans la vengeance qui me tue Je m'en défais en un moment, Et j'aiplaindre son ombre à mes pieds abattue.
Le tranſport d’un cœur indompté, Lui donne le trépas qu’il avoit merité, Et ma rigueur n'eſt pas encoreépuiſée, Puis revenant aprés d’un ſonge décevant Mon ame ſe trouve abusée De n’avoir combatu que l’ombre avec le vent;	Le transport d'un cœur indompté, Lui donne le trépas qu'il avait mérité, Et ma rigueur n'est pas encoreépuisée, Puis revenant après d'un songe décevant Mon âme se trouve abusée De n'avoir combattu que l'ombre avec le vent;
Mais je ſens l’aproche du tems Avec le retour d’un vi ſage Qui doit faire des malcontens.	Mais je sens l'approche du temps Avec le retour d'un vi age Qui doit faire des malcontents.
A la lice oú l'honneur & ma pertel éngage;	À la lice où l'honneur et ma pertel éngage;
Le Comte n'eſt pai loin d’icy;	Le Comte n'est pai loin d'ici;
D'une ame inexorable & d’un cœur ſans mercy, Il vient venger mon ſang par l’effort de ſes armes, Adieu je n’ay plus rien au monde à deſirer, Il te fera jetter des larmes, Autant que mon trépas l’avoit fait ſoûpirer.	D'une âme inexorable et d'un cœur sans merci, Il vient venger mon sang par l'effort de ses armes, Adieu je n'ai plus rien au monde à désirer, Il te fera jeter des larmes, Autant que mon trépas l'avait fait soupirer.
L’Ombre ſort.	L'Ombre sort.
SCENE V.	SCÈNE V.
ELVIRE, CHIMENE, ELVIRE.	ÉLVIRE, CHIMENE, ÉLVIRE.
Ieux:	Jeux:
que viens-je d’oüir ?	que viens-je d'ouïrir ?
Cieux !	Cieux !
qu’ay-je vù L paton.	qu'ai-je vù L pâton.
Qu'un morr revienne au moude & ſe faſſe counoitre?	Qu'un morr revienne au moude et se fasse counaitre?
Tout eſt perdu, Madame!	Tout est perdu, Madame!
CHIMENE.	CHIMENE.
Helas:	Hélas:
je n’en puis plus:	je n'en puis plus:
Le venin eſt mortel, les diſcours ſuperflus.	Le venin est mortel, les discours superflus.
Ie voy déja le mal dont l'Ombre nos menace.	Je vois déjà le mal dont l'Ombre nos menace.
ELVIRE Mon ame eſt a la géns & mon eſprit de glace.	ÉLVIRE Mon âme est à la gens et mon esprit de glace.
CHIMENE.	CHIMENE.
La mienne eſt éperduë, & fobjet des malheurs Ne fait mes entretiens que de ſang & de pleurs.	La mienne est éperdue, et fobjet des malheurs Ne fait mes entretiens que de sang et de pleurs.
ELVIRE Divertiſſez la erainte d’avec leſperance, Montrez aux accidens l'effort de la conſſance:	ELVIRE Divertissez la erainte d'avec lespérence, Montrez aux accidents l'effort de la conssance:
ded on cipin esa plence d'anmene trune, Et les biens & les maux que les deſtins nos font.	ded on cipin esa plence d'anmène trune, Et les biens et les maux que les destins nos font.
12 II.	12 II.
SCENE PREMIERE D.	SCÈNE PREMIÈRE D.
FERNAND LE PRINCE.	FERNAND LE PRINCE.
D ARIAS, ALONSE D.	 ARIAS, ALONSE D.
DIEGE D ANCHE, D FERNAND.	DIÉGE D ANCHE, D FERNAND.
V on ne differe plas prévenons lentrepriſe, I IL'ennemi prend ſon tems pendant on on le méprile L'avis eſt trop expres, le Mote a daus le telhu Puiſqu’il ancte en nos ports quelque mauvais de ſſein.	V on ne diffère plas prévenons lentreprise, I L'ennemi prend son temps pendant on on le méprile L'avis est trop exprès, le Mote a daus le telhu Puisqu'il ancte en nos ports quelque mauvais de sein.
Vn Roy de ſes Erats eſt l’Ange tetelaire, La crainte eſt legitime & la mort neceſſaire, Nos Vaiſſeaux ſont armez pour aller au devant, Donnons la tame à fonde & les voiles au vent, Il les faut attaquer par devant, par deriere, Et gagnions en leur perte une bataille entiere, Puiſqu’ils viennent à nous allons les racüeillir, Au lieu de nous défendre il les faut aſſaillir, La victoire nous rit, & arréte ſon aîle, Dedans les champs de gloire où l’honneur nous apelle.	Un Roi de ses Erats est l'Ange tetélaire, La crainte est légitime et la mort nécessaire, Nos Vaisseaux sont armés pour aller au devant, Donnons la tame à fonde et les voiles au vent, Il les faut attaquer par devant, par derière, Et gagnions en leur perte une bataille entière, Puisqu'ils viennent à nous allons les racueillir, Au lieu de nous défendre il les faut assaillir, La victoire nous rit, et arrête son âme, De les champs de gloire où l'honneur nous apelle.
Ie voy déja couvers de corps & d’oſſemens Des ennemis défaits, tous ces deux Elemens, Et la plaee & la rade & la méme frontiere, Etre un champ de bataille avec un cemetiere.	Je vois déjà couverts de corps et d'osssements Des ennemis défaits, tous ces deux Éléments, Et la place et la de et la même frontière, Etre un champ de bataille avec un cemetiere.
L'exces de leur orgïeil en m’échauffant le ſein Me met la fougue en lame & lépée à la main, Allons en triomphant ajoûter leur dé faite.	L'excès de leur orgieil en m'échauffant le sein Me met la fougue en lame et lépée à la main, Allons en triomphant ajouter leur dé faite.
A tant de vers lauriers qui nous ceignent la téte ?	À tant de vers lauriers qui nous ceignent la tête ?
Et apprendre aux vaincus que c’eſt un pas gliſtaht De chocquer les Etats d’un Monarque puiſſant, Arias eſt party pour aller reconnoitre, Et voir qui de nos Ports eſt maintenant le Maitre:	Et apprendre aux vaincus que c'est un pas glistaht De chocquer les États d'un Monarque puissant, Arias est parti pour aller reconnaître, Et voir qui de nos Ports est maintenant le Majaitre:
Dieux!	Dieux!
qu’il eſt diligent, le voicy de retour, Ie m’étonne à le voir de ſon peu de ſejonr:	qu'il est diligent, le voici de retour, Je m'étonne à le voir de son peu de séjonr:
Vous voila, Cavalier?	Vous voilà, Cavalier?
Et bien quelles nouvelles?	Et bien quelles nouvelles?
Les deſtins feront-ils nos guerres éternelles?	Les destins feront-ils nos guerres éternelles?
Le More avec le trait qu’il porte dans le flane.	Le More avec le trait qu'il porte dans le flamane.
Nous veut-il faire encore nagenetouus ion lang?	Nous veut-il faire encore nagenetouus ion lang?
N'eſt.	N'est.
il pas ſatitfait de ce que la victoire M’a donné deſſus lui deux triomphe de gloire?	il pas satitfait de ce que la victoire M'a donné dessus lui deux triomphe de gloire?
Qu’ayant renté deux fois ma force & ma vertu, Il ſe ſoit vû deux fois à mes pieds abata?	Qu'ayant renté deux fois ma force et ma vertu, Il se soit vu deux fois à mes pieds abata?
I	I
D.	D.
ARIAS.	ARIAS.
Sire, la Mer blanchit de vagues & de voiles, Les hunes des Vaiſſeaux aprochent des étoiles, On a vû ce matin venir de toutes paits Des appareils de guerre avec des étendarts, Les forces d’Aragon, des Mores & des Perſes Rempliſſent norre Port de nations diveiſes, Et n’attendent armés de moment en moment Pour gagner le canal qu'un favorable vent;	Sire, la Mer blanchit de vagues et de voiles, Les hunes des Vaisseaux approchent des étoiles, On a vu ce matin venir de toutes paits Des appareils de guerre avec des étendards, Les forces d'Aragon, des Mores et des Perses Remplissent norre Port de nations divises, Et n'attendent armés de moment en moment Pour gagner le canal qu'un favorable vent;
Quoyque venant à nous contre vent & marée Vne Flote ſe ſoit dans lorage égarée.	Quoique venant à nous contre vent et marée Une Flote se soit dans lorage égarée.
Neptune eſt pour Seville, & Ionde & les écüeils Découvrent à leurs yeux de funeſtes cercüeils.	Neptune est pour Seville, et Ionde et les écueils Découvrent à leurs yeux de funestes cercueils.
L’orage les combat, & perſonne ne teute De s’approcher du lieu pour faire la deſcente, – Le Cieſ n'eit pomt anejious lesvents lont pour voue, Si nous les attaquons, la victoire eſt à nous,	L'orage les combat, et personne ne tute De s'approcher du lieu pour faire la descente, Le Cies n' pomt anejious lesvents lont pour voue, Si nous les attaquons, la victoire est nous,
D.	D.
FERNAND Faiſons-le, c’eſt bien dit, leur mal eſt dans la criſe, E nonneur rait mon deſſein, & le droit l'autoriſe, Les Dieux en ma faveur arment les Elemens, I'attens de ton avis de bons évenemens.	FERNAND Faisons-le, c'est bien dit, leur mal est dans la crise, E nonneur rait mon dessein, et le droit l'autorise, Les Dieux en ma faveur arment les Éléments, J'attends de ton avis de bons événements.
LE PRINCE Sire, un cœur geuereux en la fleur de ſon àge, Doit rendre ſa valeut égale à ſon courage.	LE PRINCE Sire, un cœur geuereux en la fleur de son âge, Doit rendre sa valut égale à son courage.
