A PARIS.	À PARIS.
Ie ne vous puis parler que les larmes aux yeux, Polyeucte, aujourd’huy qu’on nous hait en tous lieux, (cute, Qu’on croit ſervir l’Eſtat quand on nous perſeQu’aux plus aſpres tourmens vn Chreſtien eſt en butte, Cõment en pourrez vous ſurmonter les douleurs Si vous ne pouvez pas reſiſter à des pleurs?	Je ne vous puis parler que les larmes aux yeux, Polieute, aujourd'hui qu'on nous hait en tous lieux, (cute, Qu'on croit servir l'État quand on nous perseQu’aux plus âpres tourments un Chrétien est en butte, Comment en pourrez vous surmonter les douleurs Si vous ne pouvez pas résister à des pleurs?
POLYEVCTE.	POLYEUCTE.
Vous ne m’eſtonnez point, la pitié qui me bleſſe Eſt grandeur de courage auſſi-toſt que foibleſſe, Sur mes pareils, Nearque, vn bel œil eſt bien fort, Tel craint de le facher qui ne craint pas la mort, Et oi iaut alitoncer les puis cruels ſupplices, Y trouver des appas, en faire mes delices, voitte Dieu, que je n'ore encor nommet le mien, M’en donnera la force en me faiſant Chriſtien.	Vous ne m'étonnez point, la pitié qui me blesse Est grandeur de courage aussitôt que faiblesse, Sur mes pareils, Nearque, un bel œil est bien tôt, Tel craint de le fâcher qui ne craint pas la mort, Et oi iaut alitoncer les puis cruels supplices, Y trouver des appas, en faire mes délices, voitte Dieu, que je n'ore encor nommet le mien, M'en donnera la force en me faisant Christien.
NEARQVE.	NEARQUE.
Haſtez-vous dons de l’eſtre.	Hâtez-vous dons de l'être.
POLYEVCTE.	POLYEUCTE.
Ouy, j’y cours, cher Nearque, Ie brûle d’en porter la glorieuſe marque, Mais Pauline s’afflige & ne peut conſentir, Tant ce ſonge la trouble, à me laiſſer ſortir.	Oui, j'y cours, cher Nearque, Je brûle d'en porter la glorieuse marque, Mais Pauline s'afflige et ne peut consentir, Tant ce songe la trouble, à me laisser sortir.
NEARQVE.	NEARQUE.
Voſtre retour pour elle en aura plus de charmes, Dans vne heure au plus tard vous eſſuyerez ſes larmes, Et l’heur de vous revoir luy ſemblera plus doux Plus elle aura pleuré pour vn ſi cher eſpoux.	Votre retour pour elle en aura plus de charmes, Dans une heure au plus tard vous essuierez ses larmes, Et l'heur de vous revoir lui semblera plus doux Plus elle aura pleuré pour un si cher époux.
Allons, on nous attend.	Allons, on nous attend.
POL	PÓL
POLYEVCTE.	POLYEUCTE.
Appaiſez donc ſa crainte, Et calmez la douleur dont ſont ame eſt atteinte, Elle revient.	Apaisez donc sa crainte, Et calmez la douleur dont sont âme est atteinte, Elle revient.
NEARQVE.	NEARQUE.
Fuyez.	Fuyez.
POLYEVCTE.	POLYEUCTE.
Ie ne puis.	Je ne puis.
NEAR QVE.	NEAR QUE.
Il le faut.	Il le faut.
Fuyez vn ennemy qui ſçait voſtre defaut, Qui le trouve aisément, qui bleſſe par la veuë, Et dont le coup mortel vous plaiſt quand il vous tuë.	Fuyez un ennemi qui sait avoir défaut, Qui le trouve aisément, qui blesse par la vue, Et dont le coup mortel vous plaît quand il vous tue.
SCENE II.	SCÈNE II.
POLYEVCTE, NEARQVE, PAVLINE, STRATONICE.	POLYEUCTE, NEARQUE, PAULINE, STRATONICE.
A eBTEVCIEO Vyons puiſqu’il le faut.	À eUBTEUCIEO Vions puisqu'il le faut.
Adieu, Pauline, Adieu, Dans vne heure au plus tard je reviens en ce lieue	Adieu, Pauline, Adieu, Dans une heure au plus tard je reviens en ce lieue
PAVLINE.	PAULINE.
Quel ſujet ſi preſſant à ſortir vous convie?	Quel sujet si pressant à sortir vous convie?
Y va t’il de l’honneur?	Y va -t-il de l'honneur?
y va-t’il den vie?	y va-t-il den vie?
POLYEVCTE.	POLYEUCTE.
Il y va de bien plus.	Il y va de bien plus.
PAVLINE.	PAULINE.
Quel eſt donc ce ſecret?	Quel est donc ce secret?
POLYEVCTE.	POLYEUCTE.
Vous le ſçaurez vn jour, je vous quitte à regret, Mais en fin il le faut.	Vous le saurez un jour, je vous quitte à regret, Mais en fin il le faut.
PAVLINE.	PAULINE.
Vous m'agmer.	Vous m'agmer.
POL	PÓL
POLYEVCTE.	POLYEUCTE.
Ie vous ayme, Le Ciel m’en ſoit témoin, cent fois plus que moymeſme.	Je vous aime, Le Ciel m'en soit témoin, cent fois plus que moymesme.
Mais.	Mais.
PAVLINE.	PAULINE.
Mais mon déplaiſir ne vous peut émouvoir, Vous avez des ſecrets que ie ne puis ſçauoir, Quelie preuve d'amout!	Mais mon déplaisir ne vous peut émouvoir, Vous avez des secrets que je ne puis savoir, Quelie preuve d'amout!
Au nom de l’Hymenée, Donnez à mes ſoupirs cette ſeule journée.	Au nom de l'Hyménée, Donnez à mes soupirs cette seule journée.
POLYEVCTE.	POLYEUCTE.
Vn ſonge vous fait peur!	Un songe vous fait peur!
PAVLINE.	PAULINE.
Ses preſages ſont vains, Ie le ſçay, mais en fin je vous ayme & je crains.	Ses presages sont vains, Je le sais, mais en fin je vous aime et je crains.
POLYEVCTE.	POLYEUCTE.
Ne craignez rien de mal pour vne heure d’abſence, Adieu, vos pleurs ſur moy prennent trop de puiſlalice, Ie ſens deſia mon cœur preſt à ſe revolter, Et ce n’eſt qu’en fuyant que j’y puis reſiſter.	Ne craignez rien de mal pour une heure d'absence, Adieu, vos pleurs sur moi prennent trop de puislalice, Je sens déjà mon cœur prêt à se révolter, Et ce n'est qu'en fuyant que j'y puis résister.
SCENE III.	SCÈNE III.
PAVLINE, STRATONICE.	PAULINE, STRATONICE.
PAVLINE.	PAULINE.
7A, neglige mes pleurs, cours & te précipite Au devant de la mort que les Dieux m’ont prédite, Suy cet agent fatal de tes mauvais deſtins Qui peut eſtre te livre aux mains des aſſaſſins.	7A, néglige mes pleurs, cours et te précipite Au devant de la mort que les Dieux m'ont prédite, Sui cet agent fatal de tes mauvais destins Qui peut être te livre aux mains des assassins.
Voila, ma Stratonice, en ce ſiecle où nous ſommes Noſtre empire abſolu ſur les eſprits des hommes, Voilà ce qui nous reſte, & l’ordinaire effet De l’amour qu’on nous offre & des vœux qu’on nous fait.	Voilà, ma Stratonice, en ce siècle où nous sommes Notre empire absolu sur les esprits des hommes, Voilà ce qui nous reste, et l'ordinaire effet De l'amour qu'on nous offre et des vœux qu'on nous fait.
Tant Tant qu’ils ne ſont qu’amans nous ſommes ſouveraines, Et juſqu’à la conqueſte ils nous traitent en Reynes, Mais apres l’Hymenée ils ſont Rois à leuf tour.	Tant Tant qu'ils ne sont qu'amants nous sommes souveraines, Et jusqu'à la conquête ils nous traitent en Reines, Mais après l'Hyménée ils sont Rois à leuf tour.
STRATONICE.	STRATONICE.
Polyeucte pour vous ne manque point d’amour, S’il ne vous traite icy d’entiere confidence, S’il part malgré vos pleurs, c’eſt vn traît de prudence, 4 Sans vous en affliger préſumez avec moy Qu’il eſt plus à propos qu’il vous cele pourquoy, Aſſeurez-vous ſur luy qu’il en a juſte cauſe;	Polieute pour vous ne manque point d'amour, S'il ne vous traite ici d'entière confidence, S'il part malgré vos pleurs, c'est un traît de prudence, 4 Sans vous en affliger présumez avec moi Qu'il est plus à propos qu'il vous cèle pourquoi, Assurez-vous sur même qu'il en a juste cause;
Il eſt bon qu’vn mary nous cache quelque choſe, Qu’il ſoit quelquefois libre, & ne s’abaiſſe pas A nous rendre touſiours conte de tous ſes pas On n’a tous deux qu’vn cœur qui ſent meſmes traverſes, Mais ce cœur a pourtant ſes functions diverſes.	Il est bon qu'un mari nous cache quelque chose, Qu'il soit quelquefois libre, et ne s'abaisse pas À nous rendre toujours conte de tous ses pas On n'a tous deux qu'un cœur qui sent mêmes traverses, Mais ce cœur a pourtant ses funtions diverses.
Et la loy de l’Hymen qui vous tient aſſemblez N’ordonne pas qu’il tremble alors que vous tremblez, Ce qui fait vos frayeurs ne peut le mettre en peine, Il eſt Armenien & vous eſtes Romaine, Et vous pouvez ſçauoir que nos deux nations N’ont pas ſur ce ſuiet meſmes impreſſions.	Et la loi de l'Hymen qui vous tient assemblez N'ordonne pas qu'il tremble alors que vous tremblez, Ce qui fait vos frayeurs ne peut le mettre en peine, Il est Armenien et vous êtes Romaine, Et vous pouvez savoir que nos deux nations N'ont pas sur ce sujet mêmes impressions.
Vn ſonge en noſtre eſprit paſſe pour ridicule, Il ne nous laiſſe eſpoir, ny crainte, ny ſcrupule, Mais il paſſe dans Rome avec authorité Pour fidelle miroir de la fatalité.	Un songe en notre esprit passe pour ridicule, Il ne nous laisse espoir, ni crainte, sans scrupule, Mais il passe dans Rome avec autorité Pour fidèle miroir de la fatalité.
PAVLINE.	PAULINE.
Le mien eſt bien eſtrange, & quoy qu’Armenienne Ie croy que ta frayeur égaleroit la mienne Si de telles horreurs t’avoient frappé l’eſprit, Si je t’en avois fait ſeulement le recit.	Le mien est bien étrange, et quoi qu'Armenienne Je crois que ta frayeur égalerait la mienne Si de telles horreurs t'avaient frappé l'esprit, Si je t'en avais fait seulement le récit.
STRATONIOE.	STRATONIO.
A raconter ſes maux ſouvent on les ſoulage.	A raconter ses maux souvent on les soulage.
PAV	PAU
PAVLINE.	PAULINE.
Eſcoute, mais il faut te dire dauantage, Et que pour mieux comprendre vn ſi triſte difcours Tu ſçaches ma foibleſſe & mes autres amours.	Écoute, mais il faut te dire davantage, Et que pour mieux comprendre un si triste discours Tu sçaches ma faiblesse et mes autres amours.
Vne femme d’honneut peut aduoüer ſans honte Ces ſurpriſes des ſens que la raiſon ſurmonte, Ce n’eſt qu’en ces aſſauts qu’éclate la vertu, Et l’on doute d’vn cœur qui n’a point combatu.	Une femme d'honnut peut avouer sans honte Ces surprises des sens que la raison surmonte, Ce n'est qu'en ces assauts qu'éclate la vertu, Et l'on doute d'un cœur qui n'a point combattu.
Dans Rome où je naſquis ce malheureux viſage D’vn Chevalier Romain captiva le courage, Il s’appeloit Severe.	Dans Rome où je nasquis ce malheureux visage D'Hel Chevalier Romain captiva le courage, Il s'appelait Sévère.
Excuſe les ſoüpirs Qu’arrache encor vn nom trop cher à mes deſirs.	Excuse les soupirs Qu'arrache encor un nom trop cher à mes désirs.
STRATONCE.	STRATONCE.
Eſt ce luy qui n’aguere aux dépens de ſa vie Sauva des ennemis voſtre Empereur Decie, Qui leur tira mourant la victoire des mains, Et fit tourner le ſort des Perſes aux Romains?	Est -ce même qui n'aguère aux dépens de sa vie Sauva des ennemis votre Empereur Decie, Qui leur tira mourant la victoire des mains, Et fit tourner le sort des Perses aux Romains?
Luy qu’entre tant de morts immolez-à ſon maiſtre On ne pût rencontrer, ou du moins recognoiſtre, A qui Decie en fin pour des exploits ſi beaux Fit ſi pompeuſement dreſſer de vains tombeaux?	Lui qu'entre tant de morts immolés-à son maître On ne put rencontrer, ou du moins reconnaître, À qui Décie en fin pour des exploits si beaux Fit si pompeusement dresser de vains tombeaux?
PAVLINE.	PAULINE.
Helas, c’eſtoit luy meſme, & jamais noſtre Rome N’a produit plus grand cœur, ny veu plus honneſte homme:	Hélas, c'était deux même, et jamais notre Rome N'a produit plus grand cœur, ni vu plus honnête homme:
Puiſque tu le cognois, je ne t’en diray rien, Ie l’aymay, Stratonice, il meritoit bienMais que ſert le merite ou manque la fortune?	Puisque tu le connais, je ne t'en dirai rien, Je l'aimai, Stratonice, il méritait bienMais que sert le mérite ou manque la fortune?
L’vn eſtoit grand en luy, l’autre foible & commune, Trop invincible obſtacle, & dont trop rarement Triomphe aupres d’vn pere vn vertueux amant.	L'un était grand en belle, l'autre faible et commune, Trop invincible obstacle, et dont trop rarement Triomphe auprès d'un père un vertueux amant.
STRATONICE.	STRATONICE.
La digne occaſion d’vne rate conſtance!	La digne occasion d'une rate constance!
PAV	PAU
PAVLINE.	PAULINE.
Dy pluſtoſt d’vne indigne & folle reſiſtance.	Dis plutôt d'une indigne et folle résistance.
Quelque fruit qu’vne en puiſſe recueillir Ce n’eſt vne vertu que pour qui veut faillir.	Quelque fruit qu'une en puisse recueillir Ce n'est une vertu que pour qui veut faillir.
Parmy ce grand amour que j’avois pour Severe I’attendois vn eſpoux de la main de mon pere, Touſiours preſte à le prendre, & jamais ma raiſon N’aduoüa de mes yeux l’aymable trahiſon, Il poſſedoit mon cœur, mes deſirs, ma penſée, Ie ne luy cachois point combien i’eſtois bleſſée, Nous ſoûpirions enſemble & pleurions nos malheurs, Mais au lieu d’eſperance il n’auoit que des pleurs, Et malgré des ſoûpirs ſi doux, ſi fauorables, Mon pere & mon de voir eſtoient inexorables.	Parmi ce grand amour que j'avais pour Sevère J'attendais un époux de la main de mon père, Toujours prête à le prendre, et jamais ma raison N'aduoüa de mes yeux l'aimable trahison, Il possédait mon cœur, mes désirs, ma pensée, Je ne vou chais point combien j'étais blessée, Nous soupirions ensemble et pleurions nos malheurs, Mais au lieu d'espérance il n'avait que des pleurs, Et malgré des soupirs si doux, si favorables, Mon père et mon de voir étaient inexorables.
Enfin je quittay Rome & ce parfait amant Pour ſuyvre icy mon pere en ſon Gouvernement.	Enfin je quittai Rome et ce parfait amant Pour suivre ici mon père en son Gouvernement.
Et luy deſeſperée s’en alla dans l’armée.	Et avait désespérée s'en alla dans l'armée.
Chercher d’vn beau trépas l’illuſtre renommée.	Chercher d'un beau trépas l'illustre renommée.
Le reſte, tu le ſçais, mon abord en ces lieux Me fit voir Polyeucte, & je plûs à ſes yeux, Et comme il eſt icy le Chef de la Nobleſſe, Mon pere fut rauy qu’il me priſt pour maiſtreſſe, Et par ſon alliance il ſe crût aſſeuré D’eſtre plus redoutable & plus conſideré.	Le reste, tu le sais, mon abord en ces lieux Me fit voir Polieute, et je plus à ses yeux, Et comme il est ici le Chef de la Noblesse, Mon père fut ravi qu'il me prît pour esse, Et par son alliance il se crût assuré D'être plus redoutable et plus considéré.
Il approuva ſa flame, & conclud d’Hymenée, Et moy comme à ſon lit je me vis deſtinée, Ie donnay par devoir a ſon affection Tout ce que l’autre avoit par inclination.	Il approuva sa flamme, et conclud d'Hyménée, Et moi comme à son lit je me vis destinée, Je donnai par devoir à son affection Tout ce que l'autre avait par inclination.
