A PARIS.	À PARIS.
Ne me verrez vous plus que la plainte à la bouche?	Ne me verrez -vous plus que la plainte à la bouche?
Aux yeux de tout mon Peuple, & de toute ma Cour, Me ferez-vous rougir tant de fois en un jour?	Aux yeux de tout mon Peuple, et de toute ma Cour, Me ferez-vous rougir tant de fois en un jour?
ATYS.	ATYS.
Ne me condamnez point ſur la ſimple aparence, Une fatale erreur m’a ravy l’innocence;	Ne me condamnez point sur la simple apparence, Une fatale erreur m'a ravi innocence;
Mais ſans perdre de temps à me juſtifier, Aux yeux de l’Univers je ſçauray l’expier.	Mais sans perdre de temps à me justifier, Aux yeux de l'Univers je saurai l'expier.
5 Un Monſtre trop connu par ſon cruel ravage, Fait à vos Lydiens craindre & ſentir ſa rage.	5 Un Montre trop connu par son cruel ravage, Fait à vos Lydiens craindre et sentir sa rage.
Souffrez que j’aille.	Souffrez que j'aille.
CRESUS.	CRESUS.
Hé bien?	Hé bien?
ATYS.	ATYS.
Le percer de mes coups.	Le percer de mes coups.
CRESUS.	CRESUS.
Vous, mon Fils!	Vous, mon Fils!
Juſte Ciel, que me demandez-vous?	Juste Ciel, que me demandez-vous?
L’audace de vos vœux fait trembler vôtre Pere.	L'audace de vos vœux fait trembler votre Père.
Songez combien me coûte une Teſte ſi chere.	Songez combien me coûte une Tête si chère.
Tant de précautions, tant de ſoins empreſſez, Déja de vôtre eſprit ſeroient-ils effacez?	Tant de précautions, tant de soins empressez, Déjà de votre esprit seraient-ils effacés?
Ma craintive tendreſſe a par ſa prévoyance Des menaces du Ciel garanty vôtre enfance, Vôtre vie eſt un bien par mes ſoins acheté.	Ma craintive tendresse a par sa prévoyance Des menaces du Ciel garanti votre enfance, Votre vie est un bien par mes soins acheté.
Ne m’ôtez pas, mon Fils, ce qui m’a tant coûté.	Ne m'ôtez pas, mon Fils, ce qui m'a tant coûté.
ATYS.	ATYS.
Je ſçais en quelle tendre & longue inquiétude Vous jetta de mes jours la ſcrupuleuſe étude, Je ne l'oubliray point, & vos bienfaits, Seigneur, Sont pour étre effacez trop gravez dans mon cœur.	Je sais en quelle tendre et longue inquiétude Vous jeta de mes jours la scrupuleuse étude, Je ne l'oublirai point, et vos bienfaits, Seigneur, Sont pour être effacés trop gravés dans mon cœur.
Mais enfin pardonnez une modeſte plainte, Vôtre amitié trop loin a pouſſé vôtre crainte;	Mais enfin pardonnez une modeste plainte, Votre amitié trop loin a poussé votre crainte;
Par je ne ſçay quel ſonge alarmé pour mes jours.	Par je ne sais quel songe alarmé pour mes jours.
Vous en avez dans l’ombre enſevely le cours.	Vous en avez dans l'ombre enseveli le cours.
Ma jeuneſſe ſans gloire, inconnuë & captive, Dans une Cour guerriere a languy ſeule oiſive.	Ma jeunesse sans gloire, inconnue et captive, Dans une Cour guerrière à langui seule oisive.
Quand la guerre occupoit Créſus & ſes Héros, Atys ſeul gémiſſoit dans un triſte repos.	Quand la guerre occupait Crésus et ses Héros, Atys seul gémissait dans un triste repos.
Il eſt temps que honteux de cette longue enfance, J’affranchiſſe mon nom d’un eternel ſilence, Et que cherchant la gloire attachée aux travaux, 52 Pande momdres eaploits je monte a de plus hauts,	Il est temps que honteux de cette longue enfance, J'affranchisse mon nom d'un éternel silence, Et que cherchant la gloire attachée aux travaux, 52 Pande moment eaploits je monte a de plus hauts,
CRESUS.	CRESUS.
Non, vous n’obtiendrez point une funeſte grace Qui hâteroit le coup dont le Ciel vous menace.	Non, vous n'obtiendrez point une funeste grâce Qui hâterait le coup dont le Ciel vous menace.
Je ſçay ce qu’à Délos l’Oracle a répondu, Mon ſonge avec ſa voix ſemble s’étre entendu.	Je sais ce qu'à Délos l'Oracle a répondu, Mon songe avec sa voix semble s'être entendu.
Tâchez à l’éluder par vôtre vigilance, Le Ciel cede ſouvent à l’humaine prudence, Et les ſages Mortels, par des ſoins plus certains, Peuvent ſe dérober aux Arreſts des Deſtins.	Tâchez à l'éluder par votre vigilance, Le Ciel cède souvent à l'humaine prudence, Et les sages Mortels, par des soins plus certains, Peuvent se dérober aux Arrêts des Destins.
ATYS.	ATYS.
Non, Seigneur, dans le Ciel nôtre mort eſt écrite.	Non, Seigneur, dans le Ciel notre mort est écrite.
L’Homme ne franchit point cette borne preſcrite, Et ſes précautions le font précipiter Dans les mémes malheurs qu’il tâche d’éviter.	L'Homme ne franchit point cette borne prescrite, Et ses précautions le font précipiter Dans les mêmes malheurs qu'il tâche d'éviter.
C’eſt ainſy que des Dieux la grandeur ſouveraine Se plaît à ſe joüer de la foibleſſe humaine.	C'est ainsii que des Dieux la grandeur souveraine Se plaît à se joüer de la faiblesse humaine.
Si pres de ma naiſſance ils ont marqué ma mort.	Si pres de ma naissance ils ont marqué ma mort.
Tous vos ſoins ne ſçauroient m’arracher à mon ſort.	Tous vos soins ne sauraient m'arracher à mon sort.
Mais, Seigneur, moderez vos douleurs &vos craintes, L’Oracle en doit luy-méme adoucir les atteintes, C’eſt par un trait, dit-il, que finiront mes jours.	Mais, Seigneur, modérez vos douleurs etvos craintes, L'Oracle en doit lui-même adoucir les atteintes, C'est par un trait, dit-il, que finiront mes jours.
Sa menace entre-t-elle au péril où je cours?	Sa menace entre-t-elle au péril où je cours?
De ſa rigueur icy vous devez moins vous plaindre;	De sa rigueur ici vous devez moins vous plaindre;
En fixant vôtre crainte, il vous défend de craindre.	En fixant votre crainte, il vous défend de craindre.
Pourquoy par vos frayeurs prévenant mon trépas, Croire à la fois l’Oracle, & ne le croire pas?	Pourquoi par vos frayeurs prévenant mon trépas, Croire à la fois l'Oracle, et ne le croire pas?
S’eſt-il envelopé d’une réponſe obſcure?	S'est-il enveloppé d'une réponse obscure?
ciuignon tous, Seigneur, quand le Ciel vous raſſure?	ciuignon tous, Seigneur, quand le Ciel vous rassure?
CRESUS.	CRESUS.
Ce que je crains!	Ce que je crains!
Quel Pere eut jamais plus que moy De ſujets d’un plus grand & d’un plus juſte effroy?	Quel Père eut jamais plus que moi De sujets d'un plus grand et d'un plus juste effroi?
Un ſonge affreux, les Dieux, leur menace étonnante, Et plus que tout enfin mon bonheur m’épouvante.	Un songe affreux, les Dieux, leur menace étonnante, Et plus que tout enfin mon bonheur m'épouvante.
Par je ne ſçay quel ſort trop commun parmy nous, De ſes propres bienfaits le Ciel devient jalous, Et pour faite éclater ſa puiſſance ſupréme, Il renverſe un bonheur élevé par luy-méme.	Par je ne sais quel sort trop commun parmi nous, De ses propres bienfaits le Ciel devient jalous, Et pour faite éclater sa puissance suprême, Il renverse un bonheur élevé par luifois.
Sur cent Peuples conquis les Dieux m’ont couronné, Ils m’ont comblé d’un Regnɇ & long & fortuné, Et leurs bontez pour moy prodigues & fidelles, Ont marqué tous mes jours par des faveurs nouvelles.	Sur cent Peuples conquis les Dieux m'ont couronné, Ils m'ont comblé d'un Regnɇ et long et fortuné, Et leurs bontés pour moi prodigues et fidèles, Ont marqué tous mes jours par des faveurs nouvelles.
Je redoute aujourd’huy ces Dieux trop complaiſans, Je crains, mon Fils, je crains leurs ſoins & leurs préſens, Que par tant de bienfaits leur fureur ne groſſiſſe, Et que de mon bonheur leur Bras ne me puniſſe,	Je redoute aujourd'hui ces Dieux trop complaisants, Je crains, mon Fils, je crains leurs soins et leurs présents, Que par tant de bienfaits leur fureur ne grossisse, Et que de mon bonheur leur Bras ne me punisse,
ATYS.	ATYS.
Ce bonheur, pour tomber, a trop de fondement,	Ce bonheur, pour tomber, a trop de fondement,
CRESUS.	CRESUS.
Si je vous pers, mon File, il tombe en un moment,	Si je vous perd, mon File, il tombe en un moment,
ATYS.	ATYS.
C’eſt trop craindre, Seigneur.	C'est trop craindre, Seigneur.
Ouvrez-moy la carriere Où m’apellent les cris de la Lydie entiere;	Ouvrez-moi la carrière Où m'appellent les cris de la Lydie entière;
Ces cris que ſes malheurs luy font en vain pouſſer, Vous demandent un Bras qui les faſſe ceſſer.	Ces cris que ses malheurs était font en vain pousser, Vous demandent un Bras qui les fasse cesser.
Ces momens conſumez en des paroles vaines, Retardent & ma gloire, & la fin de ſes peines.	Ces moments consumez en des paroles vaines, Retardent et ma gloire, et la fin de ses peines.
CRESUS.	CRESUS.
En quelle horreur me jette un pareil mouvement!	En quelle horreur me jette un pareil mouvement!
Le Monſtre m’en fait moins que vôtre aveuglement.	Le Monstre m'en fait moins que votre aveuglement.
Le teméraire excés de tant de confiance, Des Dieux ſourds à ma voix marque mieux l’inclemence.	Le téméraire excès de tant de confiance, Des Dieux sourds à ma voix marque mieux l'inclémence.
Quand ils ont d’un Mortel réſolu le trépas, Ils luy cachent l’abyme entr’ouvert ſous ſes pas, Et font que croyant loin ſa prochaine ruïne, Il ſe livre en aveugle au coup qui l’aſſaſſine.	Quand ils ont d'un Mortel résolu le trépas, Ils te cachent l'abîme entr'ouvert sous ses pas, Et font que croyant loin sa prochaine ruine, Il se livre en aveugle au coup qui l'assassine.
Vous ne partirez point, je ne le puis ſouffrir, Ou Créſus au péril s’ira luy-méme offrir, Partager, ou piutot attirer iur ia teſte L’infaillible malheur que le Ciel vous apreſte, Se mettre obſtinément entre le Monſtre & vous, Et périr par ſa rage, ou mourir par vos coups.	Vous ne partirez point, je ne le puis souffrir, Ou Crèsus au péril s'ira luiare offrir, Partager, ou piutôt attirer iur ia tête L'infaillible malheur que le Ciel vous apprête, Se mettre obstinément entre le Monstre et vous, Et périr par sa rage, ou mourir par vos coups.
ATYS.	ATYS.
Je le voy bien, il faut à vos ordres fidelle, Que de l’obeïſſance Atys ſoit le modelle, Et que mon triſte cœur en ce malheureux jour Vous immole ſa gloire ainſy que ſon amour.	Je le vois bien, il faut à vos ordres fidèle, Que de l'obéissance Atys soit le modèle, Et que mon triste cœur en ce malheureux jour Vous immole sa gloire ains que son amour.
Souhaitez-vous encore un nouveau ſacrifice?	Souhaitez-vous encore un nouveau sacrifice?
CRESUS.	CRESUS.
Oüy, mon Fils, cõtre Adraſte on ſçait vôtre injuſtice.	Oui, mon Fils, comme Andraste on sait votre injustice.
Vous deyez avec luy vous réconcilier;	Vous deviez avec Rome vous réconcilier;
Voyez le.	Voyez le.
Cela ſeul peut vous juſtifier.	Cela seul peut vous justifier.
S’humilier ainſy, c’eſt étre magnanime, On doit rougir de honte en commettant un crime, Muis querque enoit que coute dilong uuuiſſement, En reparant ce crime, on rougit noblement.	S'humilier ainsy, c'est être magnanime, On doit rougir de honte en commettant un crime, Muis querque enait que coute dilong uuuissement, En réparant ce crime, on rougit noblement.
ATYS.	ATYS.
Je vay le voir.	Je vais le voir.
La gloire, un Pere, tout l’ordonne, Mon cœur méme ſouſcrit à l’ordre qu’on me donne.	La gloire, un Père, tout l'ordonne, Mon cœur même souscrit à l'ordre qu'on me donne.
Mais ſi mon mauvais ſort préſentoit à mes yeux.	Mais si mon mauvais sort présentait à mes yeux.
Du malheur que je crains, préſervez-moy, grands Dieux.	Du malheur que je crains, préservez-moi, grands Dieux.
Adieu;	Adieu;
otiglleur.	otiglleur.
SCENE III.	SCÈNE III.
CRESVS, ARCAS.	CRESVS, ARCAS.
CRESUS.	CRESUS.
IL part.	IL part.
Cher Arcas, quelle joye!	Cher Arcas, quelle joie!
Conçois-tu les tranſports où mon ame eſt en proye?	Conçois-tu les transports où mon âme est en proie?
Le plaiſir que je ſens n’eſt pas trop acheté Par toutes les douleurs dont je fus agité.	Le plaisir que je sens n'est pas trop acheté Par toutes les douleurs dont je fus agité.
Atys n’entreprend plus une triſte conqueſte, Au péril tant prédit j’ay dérobé ſa teſte.	Atys n'entreprend plus une triste conquête, Au péril tant prédit j'ai dérobé sa tête.
Oüy, l’Oracle des Dieux m’alarme en vain pour luy;	Oui, l'Oracle des Dieux m'alarme en vain pour tu;
L’Oracle eſt éludé, s’il échape aujourd’huy.	L'Oracle est éludé, s'il échappe aujourd'hui.
Du Deſtin deſormais je ne dois plus me plaindre, - Et le fruit de ma crainte eſt de ne plus rien craindre.	Du Destin désormais je ne dois plus me plaindre, - Et le fruit de ma crainte est de ne plus rien craindre.
Je triomphe du Sort, Arcas.	Je triomphe du Sort, Arcas.
Quelle douceur D’élever pres du Roy ſon heureux Succeſſeut!	Quelle douceur D'élever pres du Roi son heureux Successeut!
Et quand l’âge où le Ciel à la Parque nous livre, De laiſſer un cher Fils qui nous faſſe revivre!	Et quand l'âge où le Ciel à la Parque nous livre, De laisser un cher Fils qui nous fasse revivre!
Et quel Fils!	Et quel Fils!
Tu l’as vû.	Tu l'as vu.
Quel zele a-t-il pour moy?	Quel zèle a-t-il pour moi?
Il me chérit en Pere, il me reſpecte en Roy, de iui tous les deins tlla volonte puitante, En luy trouve toûjours une ame obeïſſante.	Il me chérit en Père, il me respecte en Roi, de jui tous les deins tlla volonté puitante, En lui trouve toujours une âme obéissante.
SCENE IV.	SCÈNE IV.
CRESVS, ARCAS, LYCASTE.	CRESVS, ARCAS, LYCASTE.
LYCASTE.	LYCASTE.
AH détournez, Seigneur, un malheur aſſuré.	AH détournez, Seigneur, un malheur assuré.
Le Prince contre luy luy-méme conjuré, Et ſervant du Deſtin la haine opiniâtre, Contre le Monſtre enfin malgré vous va combatre.	Le Prince contre lui luy-même conjuré, Et servant du Destin la haine opiniâtre, Contre le Monstre enfin malgré vous va combattre.
CRESUS.	CRESUS.
Lyeaſte, il va combatre!	Lyeaste, il va combattre!
Ah Deſtins ennemis!	Ah Destins ennemis!
Eſt-ce ainſy qu’il me tient ce qu’il m’avoit promis:	Est-ce ainsi qu'il me tient ce qu'il m'avait promis:
LYCASTE.	LYCASTE.
Il cherchoit ſon Rival pour remplir ſa promeſſe.	Il cherchait son Rival pour remplir sa promesse.
Il l’a trouvé, Seigneur, aux pieds de ſa Princeſſe, Soit qu’un pareil ſpectacle ait aigry ſa douleur, Ou qu’il ne veüille pas ſurvivre à ſon malheur;	Il l'a trouvé, Seigneur, aux pieds de sa Princesse, Soit qu'un pareil spectacle ait aigri sa douleur, Ou qu'il ne veuille pas survivre à son malheur;
Dérobons à leurs yeux ma préſence importune Laiſſons-les, m’a-t-il dit, joüir de leur fortune;	Dérobons à leurs yeux ma présence importune Laissons-les, m'a-t-il dit, jouir de leur fortune;
La mort eſt le ſeul Dieu qui me peut ſecourir, Lycaſte.	La mort est le seul Dieu qui me peut secourir, Lycaste.
Ils ſont heureux, c’eſt à moy de mourir.	Ils sont heureux, c'est à moi de mourir.
Alors ſans écouter ny mes cris, ny mes larmes, Il marche, je le ſuis.	Alors sans écouter ni mes cris, ni mes larmes, Il marche, je le suis.
Il va prendre ſes armes, Et vers le Mont prochain précipitant ſes pas, court chercher malgré moy, la gloire, ou le trépas.	Il va prendre ses armes, Et vers le Mont prochain précipitant ses pas, court chercher malgré moi, la gloire, ou le trépas.
CRESUS.	CRESUS.
Ah Ciel, quelle fureur!	Ah Ciel, quelle fureur!
Gardes, qu’on cherche Adraſte;	Gardes, qu'on cherche Adraste;
Je ne le verray plus, il périra, Lycaſte, L’Oracle le menace, il va remplir ſon ſort, Et puis qu’il veut mourir, je le croy déja mort.	Je ne le verrai plus, il périra, Lycaste, L'Oracle le menace, il va remplir son sort, Et puis qu'il veut mourir, je le crois déjà mort.
SCENE V CRESUS, ADRASTE, LYCASTE, ARCAS.	SCÈNE V RESUS, ADRASTE, LYCASTE, ARCAS.
CRESUS continuë.	CRESUS continue.
VEnez, Prifice, au fecours d'un Pere miſérable, Mon Fils court afronter ſa perte inévitable, 'ous pouvez meſurer ma crainte & mon ennuy ar l’amour violent que j’eus toûjours pour luy, u malheureux Créſus accordez une grace, uivez-le pour ſervir de frain à ſon audace, Vous pouvez, je le ſçay, le haïr juſtement, Mais, Prince, immolez-moy vôtre reſſentiment.	VEnez, Prifice, au secours d'un Père misérable, Mon Fils court afronter sa perte inévitable, ' ous pouvez mesurer ma crainte et mon ennui ar l'amour violent que j'eus toujours pour faire, us malheureux Crésus accordez une grâce, uivez-le pour servir de frain à son audace, Vous pouvez, je le sais, le haïr justement, Mais, Prince, immoy votre ressentiment.
Plus pour moy que pour luy prenez ſoin de ſa vie;	Plus pour moi que pour moi que soin ur sa vie;
Ma perte de ſa mort ſeroit bientôt ſuivie, On vous pourroit un jour reprocher mon trépas, Du eimle de mon Fils ne me puniſſez pas.	Ma perte de sa mort serait bientôt suivie, On vous pourrait un jour reprocher mon trépas, Du eimle de mon Fils ne me punissez pas.
ADRASTE.	ADRASTE.
Et quel crime a-t-il fait qui ne ſoit excuſable?	Et quel crime a-t-il fait qui ne soit excusable?
Mon malheur & le Sort l’ont rendu ſeuls coupable;	Mon malheur et le Sort l'ont rendu seuls coupable;
Il crût que d’Héſione épris depuis ce jour, J’oſois impunément traverſer ſon amour.	Il crût que d'Hésione épris depuis ce jour, J'osais impunément traverser son amour.
Son erreur, il l’a dit, a ſéduit ſa vangeance, Je dois de ſon courroux accuſer mon ſilence, Il ne m’eſt pas moins cher.	Son erreur, il l'a dit, a séduit sa vengeance, Je dois de son courroux accuser mon silence, Il ne m'est pas moins cher.
Oüy, de ſa fuite inſtruit, J’allois le ſuivre.	Oui, de sa fuite instruit, J'allais le suivre.
Icy vos ordres m’ont conduit.	Ici vos ordres m'ont conduit.
Mes vœux avoient déja prévenu vos prieres.	Mes vœux avaient déjà prévenu vos prières.
Pour exciter mon bras, ſont-elles neceſſaires?	Pour exciter mon bras, sont-elles nécessaires?
Oublirois-je, Seigneur, que vos ſoins genéreux Ont fixê pres de vous l’exil d’un Malheureux, Et que vôtre bonté de tant d’honneurs ſuivie, Malgré moy-méme, a ſçeu m’attacher à la vie?	Oublirais-je, Seigneur, que vos soins généreux Ont île prêler de vous l'exil d'un Malheureux, Et que votre bonté de tant d'honneurs suivie, Malgré moi-même, a su m'attacher à la vie?
Elle eſt ui de ron dons.	Elle est ui de ron dons.
Prouit a vous l’immoler, Où l’apelle Créſus Adraſte doit voler, Borner tous ſes deſirs à celuy de vous plaire, Et rendre au Fils les ſoins dont l’honora le Pere.	Provit à vous l'immoler, Où l'appelle Crésus Adraste doit voler, Borner tous ses désirs à celui de vous plaire, Et rendre au Fils les soins dont l'honora le Père.
CRESUS.	CRESUS.
Vous pouvez par un ſeul les reconnoître tous.	Vous pouvez par un seul les reconnaître tous.
Ramenez-moy mon Fils, je tiendray tout de vous.	Ramenez-moi mon Fils, je tiendrai tout de vous.
Aujourd’huy de ſes pas obſervateur fidelle, En défendant ſes jours, prouvez-moy vôtre zele.	Aujourd'hui de ses pas observateur fidèle, En défendant ses jours, prouvez-moi votre zèle.
Ne le laiſſez jamais échaper de vos yeux, J’attens plus de vos ſoins que je n’attens des Dieux.	Ne le laissez jamais échapper de vos yeux, J'attends plus de vos soins que je n'attends des Dieux.
S’il faut vous exciter par un noble ſalaire, Je livre à vôtre amour vôtre belle Etrangere.	S'il faut vous exciter par un noble salaire, Je livre à votre amour votre belle Etrangère.
Elle vient.	Elle vient.
Tariſſez la ſource de vos pleurs, Vous verrez aujourd’huy finir tous vos malheurs, Madame.	Tarissez la source de vos pleurs, Vous verrez aujourd'hui finir tous vos malheurs, Madame.
Vôtre Amant va bientôt vous conduire, Faites-vous un bonheur qu’on ne puiſſe détruire, Vivez heureux, partez.	Votre Amant va bientôt vous conduire, Faites-vous un bonheur qu'on ne puisse détruire, Vivez heureux, partez.
Mais, Prince, auparavant Ramenez en ces lieux mon cher Atys vivant, Ce Fils ſans qui leijour & me peſe & m’offence, Ce Fils ma ſeule joye, & ma ſeule eſpérance.	Mais, Prince, auparavant Ramenez en ces lieux mon cher Tys vivant, Ce Fils sans qui lijour et me pèse et m'offense, Ce Fils ma seule joie, et ma seule espérance.
Il ſort.	Il sort.
SCENE VI.	SCÈNE VI.
HESIONE, ADRASTE, CLEONE.	HÉSIONE, ADRASTE, CLEONE.
HESIONE.	HÉSIONE.
IL eſt donc vray, Seigneur, qu’apres ce triſte jour je nauray plus de fers que les fers de l’Amour?	IL est donc vrai, Seigneur, qu'après ce triste jour je naurai plus de fers que les fers de l'Amour?
Ah, Prince, quel plaiſir pour vôtre heureuſe Amante D’aller bientôt revoir le rivage du Xante!	Ah, Prince, quel plaisir pour votre heureuse Amante D'aller bientôt revoir le rivage du Xante!
Et pour vous exprimer mes ſouhaits les plus doux, Quel plaiſir de l’aller revoir avecque vous!	Et pour vous exprimer mes souhaits les plus doux, Quel plaisir de l'aller revoir avec vous!
ADRASTE.	ADRASTE.
La Fortune envers moy s’eſt trop tôt démentie, De ſes dons trop hâtez mon ame ſe défie.	La Fortune envers moi s'est trop tôt démentie, De ses dons trop hâtez mon âme se défie.
Mais affranchiſſons-nous de ce trouble incertain, A ſe déterminer contraignons le Deſtin;	Mais affranchissons-nous de ce trouble incertain, À se déterminer contraignons le Destin;
Allons.	Allons.
HESIONE.	HÉSIONE.
Ou courez-vous?	Ou courez-vous?
ADRASTE.	ADRASTE.
Suivre Atys.	Suivre Atys.
Le temps preſſe.	Le temps presse.
e vais en le ſauvant délivrer ma Princeſſe.	Je vais en le sauvant délivrer ma Princesse.
Si les Dieux ſont toûjours eonſtans dãs leur couroux, L’Amour contre les Dieux fera du moins pour nous.	Si les Dieux sont toujours eontants dans leur courroux, L'Amour contre les Dieux fera du moins pour nous.
EEC TE SCENE PREMIERE.	EEC TE SCÈNE PREMIÈRE.
ERIXENE, ISMENE.	ERIXENE, ISMENE.
ISMENE.	ISMENE.
Uoy, vous ne parlez plus de départ ny de fuite?	Où, vous ne parlez plus de départ ni de fuite?
De tous vos grands projets je ne voy ponit la lite.	De tous vos grands projets je ne vois ponit la lite.
Pour jamais de ces lieux vous alliez vous bannir, Madame;	Pour jamais de ces lieux vous alliez vous bannir, Madame;
maintenant qui peut vous retenir?	maintenant qui peut vous retenir?
ERIXENE.	ERIXENE.
Iſmene, je-ne-ſçay, mais mon ame incertaine Se fait de ce départ une ſenſible peine.	Ismene, je-ne-mène, mais mon âme incertaine Se fait de ce départ une sensible peine.
J’en crains la ſeule image, & j’ignore pourquoy En des lieux pleins d’ennuis je me plais malgré moy.	J'en crains la seule image, et j'ignore pourquoi En des lieux pleins d'ennuis je me plais gré moi.
ISMENE.	ISMENE.
Vous ne le ſçavez pas!	Vous ne le savez pas!
Vous vous trompez Madame Pour vous en éclaircir, conſultez bien vôtre ame.	Vous vous trompez Madame Pour vous en éclaircir, consultez bien votre âme.
Vous aimez.	Vous aimez.
Que ſert-il icy de vous flater?	Que sert-il ici de vous flatter?
Et ſi ce n’eſt l’amour, qui peut vous arreſter?	Et si ce n'est l'amour, qui peut vous arrêter?
ERIXENE.	ERIXENE.
Ne me fais point, Iſmene, une pareille injure.	Ne me fais point, Ismene, une pareille injure.
Moy j’aimerois encore un Ingrat, un Parjure, Qui porte ailleurs un cœur qu’autrefois j’enflâmay?	Moi j'aimerais encore un Ingrat, un Parjure, Qui porte ailleurs un cœur qu'autrefois j'enflamai?
Ah je le hais, Iſmene, autant que je l’aimay.	Ah je le hais, Ismene, autant que je l'aimai.
ISMENE.	ISMENE.
Préparez donc vôtre ame à la douceur nouvelle De voir bien-toſt punir cet Amant infidelle.	Préparez donc votre âme à la douceur nouvelle De voir bientôt punir cet Amant infidèle.
ARIAENE.	ARIANE.
Punir!	Punir!
Que me dis-tu?	Que me dis-tu?
ISMENE.	ISMENE.
Preſſé par ſon malheur, Atys contre le Monitre eprouve la valeur.	Pressé par son malheur, Atys contre le Monitre éprouve la valeur.
Vous le ſçavez.	Vous le savez.
Les Dieux vangeurs de l’innocence.	Les Dieux vengeurs de l'innocence.
Luy vont faire en ſon ſang laver ſon inconſtance.	Lui vont faire en son sang laver son inconstance.
ERIXENE.	ERIXENE.
Le Prince périroit, Iſmene?	Le Prince périrait, Ismene?
Ah quel ennuy!	Ah quel ennui!
ISMENE.	ISMENE.
Si vous ne l’aimez plus, pourquoy craindre pour!	Si vous ne l'aimez plus, pourquoi craindre pour!
y?	y?
ERIXENE.	ERIXENE.
Oüy, je ne le dois pas;	Oui, je ne le dois pas;
je le confeſſe, Iſmene, Il ne mérite pas la pitié d’Erixene.	je le confesse, Ismene, Il ne mérite pas la pitié d'Erixène.
Domptons l’indigne effroy dont je me ſens ſaiſir, Et voyons, s’il ſe peut, ſa perte avec plaiſir.	Domptons l'indigne effroi dont je me sens saisir, Et voyons, s'il se peut, sa perte avec plaisir.
Mais apres tout, pourquoy ſouhaiter qu’il périſſe?	Mais après tout, pourquoi souhaiter qu'il périsse?
N’a-t-il pas reparé toute ſon injuſtice?	N'a-t-il pas réparé toute son injustice?
Ma Rivale à partir s’apreſte en ce moment;	Ma Rivale à partir s'apprête en ce moment;
Il ſouſcrit, tu le ſçais, à ſon éloignement.	Il souscrit, tu le sais, à son éloignement.
Quel plus grand ſacrifice aurois-je pû prétendre, Et de ſon repentir que puis-je plus attendre?	Quel plus grand sacrifice aurais-je pu prétendre, Et de son repentir que puis-je plus attendre?
Peut-eſtre tu croiras qu’il obeït au Roy, Chere Iſmene?	Peut-être tu croiras qu'il obéir au Roi, Chère Ismene?
Je veux le croire comme toy.	Je veux le croire comme toi.
Mais il ſe peut auſſi que cherchant à me plaire, Ir fuit prus ſon panchant que l’ordre de ſon Pere, Que lous mes loix encore l’anjour l'a içeu ranger, Et qu’il change aujourd’huy pour ne jamais changer.	Mais il se peut aussi que cherchant à me plaire, Jr fuit prus son penchant que l'ordre de son Père, Que lous mes lois encore l'anjour l'ajour içeu ranger, Et qu'il change aujourd'hui pour ne jamais changer.
TOMEND.	TOMEND.
S’il venoit à vos pieds vous demander ſa grace.	S'il venait à vos pieds vous demander sa grâce.
ERIXENE.	ERIXENE.
Eſt-il crime en amour qu’un repentir n’efface?	Est-il crime en amour qu'un repentir n'efface?
Eſpoir trompeur, tu prens trop d’empire ſur moy.	Espoir trompeur, tu prends trop d'empire sur moi.
L’Ingrat ne ſonge point à me rendre ſa foy, Et ſa bouche tantoſt & ſincere, & cruelle, M’a trop inſtruite, helas, du cœur de l’Infidelle.	L'Ingrat ne songe point à me rendre sa foi, Et sa bouche tantôt et sincère, et cruelle, M'a trop instruite, hélas, du cœur de l'Infidèle.
C’en eſt fait, ma pitié diſparoit ſans retour, Son crime eſt à mes yeux plus grand que mon amour.	C'en est fait, ma pitié disparaît sans retour, Son crime est à mes yeux plus grand que mon amour.
Ma vertu ſur mes ſens ſe rendra ſouveraine, Et je ne feray rien indigne d’une Reyne.	Ma vertu sur mes sens se rendra souveraine, Et je ne ferai rien indigne d'une Reine.
Iſmene, toutefois attendons en ces lieux Ce que de mon deſtin ordonneront les Dieux.	Ismene, toutefois attendons en ces lieux Ce que de mon destin ordonneront les Dieux.
Le Roy vient.	Le Roi vient.
ISMENE.	ISMENE.
SCENE II.	SCÈNE II.
CRESUS, EMAENE, IOMENES	CRESUS, EMAENE, JOMENES
CRESUS.	CRESUS.
AH Madame, en quel effroy me jette D’un teméraire Fils l’entrepriſe indiſcrete?	AH Madame, en quel effroi me jette D'un téméraire Fils l'entreprise indiscrète?
Mon alarme pour luy redouble à tout moment, Mon cœur eſt agité d’un noir preſſentiment, Il me ſemble toujours qu’un recit trop fidelle Va de la mort d’Atys m’aſſurer la nouvelle, Qu’on me l’amene pâle, affreux, enſanglanté, Tel qu’un Songe autrefois me l’a repréſenté.	Mon alarme pour lui redouble à tout moment, Mon cœur est agité d'un noir pressentiment, Il me semble toujours qu'un récit trop fidèle Va de la mort d'Atys m'assurer la nouvelle, Qu'on me l'amène pâle, affreux, ensanglanté, Tel qu'un Songe autrefois me l'a représenté.
Faut-il qu’ingénieux à prévoir noſtre peine, Dieux, à nous accabler nous aidions vôtre haine, Et que dans l’avenir regardant de trop loin, A nous tyranniſer nous prenions tant de ſoin?	Faut-il qu'ingénieux à prévoir notre peine, Dieux, à nous accabler nous aidions votre haine, Et que dans l'avenir regardant de trop loin, À nous tyranniser nous prenions tant de soin?
