Lt Ioy de bnece partant vas a Briomer Et toy, ma Fille auſſi tu t’en prens à ton Pere Ah!	Lt Ioi de bonne partant vas a Briomer Et toi, ma Fille aussi tu t'en prends à ton Père Ah!
mon cher Briomer par un arrêt ſevere Privons-nous d’un tel ſang	mon cher Briomer par un arrêt sévère Privons-nous d'un tel sang
BRIOMER.	BRIOMER.
Seigneur en tout cecy Iene ſçay quoy penſer n’y quoy vous dire auſſi Si ce n’eſt que l’amour enfante la manie.	Seigneur en tout ceci Jène sais quoi penser n'y quoi vous dire aussi Si ce n'est que l'amour enfante la manie.
DE ASI DNSVEVE.	DE AZY DNSUEUE.
Ah!	Ah!
fille trop brutalle & trop foible genie Dans le temps que ton frere inceſſament me nuit Toy méme aſ de l’amour pource qu’il me de truit O Giel!	fille trop brutalle et trop faible génie Dans le temps que ton frère incessament me nuit Toi -même as de l'amour pource qu'il me de truit Ô Giel!
je te croyois vn miroir d’innocence.	Je te croyais un miroir d'innocence.
Po	Po
SCENE III.	SCÈNE III.
ROSEMONDE, ALBISINDE, AMALAZONTHE, GARDES.	ROSEMONDE, ALBISINDE, AMALAZONTHE, GARDES.
LE ROY DE SVEVE ET BRIOMER, Cachez, 1	LE ROY DE SUEUE ET BRIOMER, Cachez, 1
AMALAZONTHE A ROSEMONDE.	AMALAZONTHE A ROSEMONDE.
Es captives, ma fueur, onen peu de licence L Qu’à grãd peine ay je pû recevoir le doux bien abla D’adoucir mes ennuis dans ce noble entretien,	Es captives, ma sueur, onen peu de licence L 'à grand peine ai je pu recevoir le doux bien abla D'adoucir mes ennuis dans ce noble entretien,
ROSEMONDE.	ROSEMONDE.
Si vôtre ame reſſent quelque ſecrette peine Ce n’eſt pas parmy nous, incomparable Reine, ereſque rous de ven cirefener dequoy vous divertir Car helas nous ſentons tout cè qu’on peut ſentir	Si votre âme ressent quelque secrète peine Ce n'est pas parmi nous, incomparable Reine, èresque rous de ven cirefener dequoy vous divertir Car hélas nous sentons tout cette qu'on peut sentir
AMALALONTHE, Quoy!	AMALALONTHE, Quoi!
vous étonnez-vous pour étre priſonniere?	vous étonnez-vous pour être prisonnière?
ROSEMOMDE.	ROSEMOMDE.
Fuſſent l’a mes chagrins !	Fussent l'a mes chagrins !
AMALAZONTHE.	AMALAZONTHE.
soy en toujours altiere, Et croyez comme moy que le Ciel eſt pour nous,	soi en toujours altière, Et croyez comme moi que le Ciel est pour nous,
ROSEMONDE.	ROSEMONDE.
Ie n’ay que trop ſenti les traits de ſon courroux Pour ignorer encor qu’il cherche ma ruine;	Je n'ai que trop senti les traits de son courroux Pour ignorer encor qu'il cherche ma ruine;
AMALAZONTHE.	AMALAZONTHE.
Hé Dieux!	Hé Dieux!
à qui pourra la puiſſance divine Donner ſon aſſiſtance avec plus d’equité Qu’à vous dont la ſageſſe égalle la beauté,	à qui pourra la puissance divine Donner son assistance avec plus d'équité Qu'à vous dont la sagesse égale la beauté,
ALBISINDE.	ÀLBISINDE.
En effect, ſi le Ciel n’eſt pas pour Roſemonde, Quel ouvrage animé de la terre où de l’onde Pretendra d’acquerir ſes divines faveurs.	En effet, si le Ciel n'est pas pour Rosemonde, Quel ouvrage animé de la terre où de l'onde Prétendra d'acquérir ses divines faveurs.
Ce ſeront, ce ſeront mes deux aymables ſœuis Cel Leur vertu ſans exemple & leur rare merite Attireront toûjours les Dieux à leur conduite;	Ce seront, ce seront mes deux aimables sœuis Cel Leur vertu sans exemple et leur rare mérite Attireront toujours les Dieux à leur conduite;
pere Mais Roſemonde helas!	père Mais Rosemonde hélas!
n’ayant aucun apuy Rencontre à châque pas des matieres d’ennuy.	n'ayant aucun appui Rencontre à châque pas des matières d'ennui.
Qui Le mal exterieur luy paroît ſuportable Au lieu qu’à tous momens l’interieur l’accable, Rie Comme du corps elle eſt priſonniere d’eſprit Et de tous les coſtez le ſort ne luy predit Que mal-heur, que chagrin, que peine & qu Au martire, Il n’eſt point de limite au mal qui la déchire.	Qui Le mal extérieur va paraît suportable Au lieu qu'à tous moments l'intérieur l'accable, Rie Comme du corps elle est prisonnière d'esprit Et de tous les côtés le sort ne lui prédit Que malheur, que chagrin, que peine et qu Au martyre, Il 'est point de limite au mal qui la déchire.
Et	Et
AMALAZONTHE.	AMALAZONTHE.
Ma ſœur le Ciel ne rend vôtre cœur abattu Que pour mettre à l’épreuve une grande vertu, S’il l’a voyoit branler de la moindre maniere Il n’auroit plus pour vous ſon eſtime premiere, le d Soyez donc toûjours ferme, & malgré le ſoucy.	Ma sœur le Ciel ne rend votre cœur abattu Que pour mettre à l'épreuve une grande vertu, S'il l'a voyait branler de la moindre manière Il n'aurait plus pour vous son estime première, le Soyez donc toujours ferme, et malgré le souci.
Doi	Dois
ROSEMONDE.	ROSEMONDE.
Ma conſtance ne ſert qu’à me détruire auſſi;	Ma constance ne sert qu'à me détruire aussi;
Car tant plus je roidis mon cœur contre la peine Tant plus elle s’augmente & devient inhumaine De O Dieux!	Car tant plus je roidis mon cœur contre la peine Tant plus elle s'augmente et devient inhumaine De Ô Dieux!
ſi vous voulez que par vn faint de voit I’honore vos Autels du matin juiqu au roir, Faites-moy donc joüir d’vne ſolide joye Et detornez les maux que le deſtin m’envoye !	si vous voulez que par un saint de voit J'honore vos Autels du matin juiqu au roir, Faites-moi donc jouir d'une solide joie Et détornez les maux que le destin m'envoie !
Elles entrent accompagnées des Gardes dans une allér du Iardin.	Elles entrent accompagnées des Gardes dans une aller du Jardin.
LE ROY DE SVEVE ET BRIOMEN Sortant du lieu ou ils étoient cachez.	LE ROY DE SUEUE ET BRIOMEN Sortant du lieu ou ils étaient cachés.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Dieux!	Dieux!
ôtons-nous dici, la rage me ſaiſit, Et je me ſens attaint d’un trop iuſte depit!	ôtons-nous dicy, la rage me saisit, Et je me sens attaint d'un trop juste dépit!
Sexe deshonoré!	Sexe déshonoré!
ſexe plein d’infamie!	sexe plein d'infamie!
Ah!	Ah!
que tu latisfais lâchement mon envie!	que tu latisfais lâchement mon envie!
Ie voulois tout ſçavoir, i’ay tout ſçeu mal-gré moy Tes ſentimens ſont doux, mais indignes de toy.	Je voulais tout savoir, j'ai tout su mal-gré moi Tes sentiments sont doux, mais indignes de toi.
La Reine Roſemonde aymer le Roy de France!	La Reine Rosemonde aimer le Roi de France!
Celle qui ne deuroit reſpirer que uangeance Par un lâche motif en parle avec douceur, Pere & Frere aujourd’huy ſont banis de ſon cœur.	Celle qui ne devrait respirer que ouvangeance Par un lâche motif en parle avec douceur, Père et Frère aujourd'hui sont banis de son cœur.
Quel charme à Faramond?	Quel charme à Faramond?
quelle bonne partie Qui puiſſe rendre ainſi ſon humeur pervertie!	quelle bonne partie Qui puisse rendre ainsi son humeur pervertie!
Rien en luy de parfait, Rien en luy de Royal, Rien en cet ennemy qui ne ſoit inégal, Toutefois il vous charme, indigne Roſemonde, C’eſt pour avoir ôtè Theobalde du monde, Autre raiſon ne peut vous porter à l’aymer, Aymez le, i’y conſens;	Rien en lui de parfait, Rien en lui de Royal, Rien en cet ennemi qui ne soit inégal, Toutefois il vous charme, indigne Rosemonde, C'est pour avoir ôté Theobalde du monde, Autre raison ne peut vous porter à l'aimer, Aimez le, j'y consens;
mais il faut vous armer, Et contre mon pouvoir, & contre ma colere, Ie dois ce témoignage au grand Roy vôtre Pere.	mais il faut vous armer, Et contre mon pouvoir, et contre ma colère, Je dois ce témoignage au grand Roi votre Père.
Preparez.	Préparez.
vous encor à faire vos adieux Aux douces libertez que vous donnoient ces lieux.	vous encor à faire vos adieux Aux douces libertés que vous donnaient ces lieux.
Vous mordrez vôtre frein, ie le iure & proteſte, Tant de permiſſions me ſeroient une peſtes, Ie donneray bon ordre à ces lâches amours Dont le ſang & l’honneur devroient trancher le cœur, Pour toy denâturée, & mille fois ingrate, Ta baſſeſſe me plaît, ja lâcheté me flate, Le loüable deſſein que mon cœur avoit pris De me priver de fille auſſi bien que de fils Trouve là le moyen de ſe métre en lumiere, alironss anons puin certe iijure demere.	Vous mordrez votre frein, Seigneur le jure et proteste, Tant de permissions me seraient une pestes, Je donnerai bon ordre à ces lâches amours Dont le sang et l'honneur devraient trancher le cœur, Pour toi denâturée, et mille fois ingrate, Ta bassesse me plaît, ja lâcheté me flatte, Le louable dessein que mon cœur avait pris De me priver de fille aussi bien que de fils Trouve là le moyen de se montre en lumière, alirons an puin erte jijure demere.
Mais helas!	Mais hélas!
de ce lieu je ne puis m’éloigner!	de ce lieu je ne puis m'éloigner!
L’objet qui dãs mon cœur ne ſçait que trop regner Doit venir.	L'objet qui dans mon cœur ne sait que trop régner Doit venir.
Et déja ie l’entens, âh!	Et déjà personne l'entends, âh!
de grace, Choiſiſſons à couvert promptement une place.	de grâce, Choisissons à couvert promptement une place.
BRIOMFR.	BRIOMFR.
Seigneur vous n’entendriez que reproches honteux, Sortons, vous aurez temps de contenter vos feux.	Seigneur vous n'entendriez que reproches honteux, Sortons, vous aurez temps de contenter vos feux.
LE ROY DE SVEVE.	LE ROY DE SUEUE.
Allons;	Allons;
mais ſi tu veux guerir un Roy malade Propoſe toy bien-tôt à faire une ambaſſade.	mais si tu veux guérir un Roi malade Propose toi bientôt à faire une ambassade.
SCENE IV.	SCÈNE IV.
POLIAERE, LVNMORDHJ GARDI	POLIARE, LVNMORDHJ GARDI
LEVNIMONDE.	LEUNIMONDE.
I’Esr luy méme Madame, il n’en faut pas doutQue C Son confident & luy venoient vous écouter.	J'Esr Seigneur même Madame, il n'en faut pas doutue Ç On confident et mou raient vous écouter.
POLIXENE.	POLIXENE.
Que pretend-il oüyr qu’injures, & que plaintaya Aprés tant de rigueurs & de rudes attaintes, Lorſqu’il nous fait ſentir ſes tiranniques traits Eſpere-il de nous que d’outrageans regrets, Ah!	Que prétend-il oüyr qu'injures, et que plaintaya Après tant de rigueurs et de rudes attaintes, Lorsqu'il nous fait sentir ses tyranniques traits Espère-il de nous que d'outrageans regrets, Ah!
le petſecuteur nous aprend bien à ſuivre Vn Le ſentiment de ceux qui ſe laſſent de vivre.	le petsecuteur nous apprend bien à suivre Un Le sentiment de ceux qui se lassent de vivre.
EVNIMONDELe murmure, Madame, eſt la marque d’un colesr Qui manque de conſtance où plûtôt de vigueur Plus Quoy que les plaintes ait quelque choſe de iuſte Elles s’accordent mal avec une ame auguſte, Hela Dans leur nature on voit ie ne ſçay quoy de basle Qui fait qu’un cœur royal ne les pratique pas, Ses Il en a du mépris comme étant l’ordinaire, Ses Et le frequent recours des ames du vulgaire.	EUNIMONDELe murmure, Madame, est la marque d'un colesr Qui manque de constance où plutôt de vigueur Plus Quoi que les plaintes ait quelque chose de juste Elles s'accordent mal avec une âme auguste, Hela Dans leur nature on voit tu ne sais quoi de bâle Qui fait qu'un cœur royal ne les pratique pas, Ses Il en a du mépris comme étant l'ordinaire, Ses Et le fréquent recours des âmes du vulgaire.
Saf Paſſons donc par deſſus & malgré nôtre ſort Montrons dans la priſon un courage ſi fort Na Qu’aucunes cruautez ne le puiſſent abatre, Ett C’eſt de cette façon que nous devons combatre lou La rage du Tyran qui nous tient dans les fers Jais Eſperant que le Ciel ennemy des pervers Nous prétera ſon bras pour luy faire la guerre.	Saf Passons donc par dessus et malgré notre sort Montrons dans la prison un courage si fort Na Qu'aucunes cruautés ne le puissent abattre, Ett C'est de cette façon que nous devons combattre lou La rage du Tyran qui nous tient dans les fers Jais Espérant que le Ciel ennemi des pervers Nous prêtera son bras pour lui faire la guerre.
Jon	Jon
POLIXENE.	POLIXENE.
En effet ſi les Dieux iettent l’œil ſur la Terre, Au Et s’il ont le pouvoir dans leur auguſte main, ind De châtier le crime, & ce iour & demain , ais Qu’ils montrent aux Tyrans combien il eſt craimme De violer des Loix qu’ils deffendent d’enfraindre, Se Autrement nous pourrions croire que les humains Eſtoient comme les Dieux icy bas ſouverains;	En effet si les Dieux jettent l'œil sur la Terre, Au Et s'il ont le pouvoir dans leur auguste main, ind De châtier le crime, et ce jour et demain , ais Qu'ils montrent aux Tyrans combien il est craime De violer des Lois qu'ils défendent d'enfraindre, Se Autrement nous pourrions croire que les humains Étaient comme les Dieux ici bas souverains;
Mais ie crains aprés tout qu’ils refuſent l’oreille Dans leur état ſi doux qu’aucun ſoin ne l’éveille, Des delices du Ciel ſans trouble joüiſſans IIls laiſſent proſperer à leur gré les Tyrans.	Mais ainsi crains après tout qu'ils refusent l'oreille Dans leur état si doux qu'aucun soin ne l'éveille, Des délices du Ciel sans trouble jouissants IIls laissent prospérer à leur gré les Tyrans.
Le nôtre dont l’humeur eſt cruelle & ſauvage Pour redoubler toûjours ſa colere & ſa rage, Dé la meme raiſon tire ſon fondement, Iou Que dis je, il n’eût jamais aucun raiſonnement.	Le nôtre dont l'humeur est cruelle et sauvage Pour redoubler toujours sa colère et sa rage, Dé la meme raison tire son fondement, Jou Que dis -je, il n'eût jamais aucun raisonnement.
EVNIMONDE.	EUNIMONDE.
Mais il n’a pas perdu toute raiſon humaine ainſAyant celle d’aymer la belle Polixene.	Mais il n'a pas perdu toute raison humaine ainsAyant celle d'aimer la belle Polixène.
POLIXENE.	POLIXENE.
S’il m’ayme, pourquoy donc ne me vient-il offrir re Vn bien ſans qui jamais ie ne puis le ſouffrir?	S'il m'aime, pourquoi donc ne me vient-il offrir re n bien sans qui jamais ie ne puis le souffrir?
I’ayme la liberté, i’abhorre leſclavage Qui ſçait lier mes mains dégage mon courage, n cales moyens violens émeuvent peu mon cœur, eut Plus on veut le plier, moins l’on s’en rend vainqueur.	J'aime la liberté, j'abhorre lesclavage Qui sait lier mes mains dégage mon courage, n ales moyens violents émeuvent peu mon cœur, eut Plus on veut le plier, moins l'on s'en rend vainqueur.
Helas!	Hélas!
ſi rien pouvoit l’avoir rendu traitable pas le Prince de Sueve en fut le ſeul capable, Ses ſoins continuels à me marquer ſes feux, Bes ſentimens d’amour purs & reſpectueux, ba flame, ſa vertu, ſa valeur, ſon courage, Que ce Prince accomply met ſi bien en uſage N’avoient-ils pas aſſez de force pour toucher etiemplir de tendreſſe une ame de rocher?	si rien pouvait l'avoir rendu traitable pas le Prince de Suve en fut le seul capable, Ses soins continuels à me marquer ses feux, Bes sentiments d'amour purs et respectueux, ba flamme, sa vertu, sa valeur, son courage, Que ce Prince accompli met si bien en usage N'avaient-ils pas assez de force pour toucher étiemplir de tendresse une âme de rocher?
Tous n’en auiez que trop, vaillant Viridomare, Mais enfin vous aymiez un naturel barbare Qui ne ſçachant pas bien ce que veut dire amour Donnoit à vôtre flàme un injuſte retour.	Tous n'en aviez que trop, vaillant Viridomare, Mais enfin vous aimiez un naturel barbare Qui ne sachant pas bien ce que veut dire amour Donnait à votre flamme un injuste retour.
EVNIMONDE.	EUNIMONDE.
Autrefois mal-gré moy ie brulay d’un pur zelle andis que Balamir contrefit le fidelle, Mais depuis que i’ay ſçeu qu’il ayme en autre part, ainſe mepriſe l’amour & me mets à l'écart.	Autrefois malgré moi une brûlai d'un pur zèle andis que Balamir contrefit le fidèle, Mais depuis que j'ai su qu'il aime en autre part, use meprise l'amour et me mets à l'écart.
