RCIDVAS.	RCIDVAS.
Ils s’eſtoient reveſtus de nos habits Remains, Croyant par ce moyen déguiſer leurs deſſeins;	Ils s'étaient revêtus de nos habits Remains, Croyant par ce moyen déguiser leurs desseins;
Mais la clarté naiſſante aiſément les abuſe, Leur troupe avec la mienne eſt tellement con fuſe, Que le Chef de leur bande, ignorant qui je ſuis Me prend pour un des ſiens, me dit ſon avis, Allons dit-il fort bas, partons ſans plus attẽdre, Oſtons-leur tout le tems de nous pouvoir ſurprendre, Puis donnant l’ordre à tous il éleve ſa voix, A l’inſtant neuf ou dix ſe levent à la fois;	Mais la clarté naissante aisément les abuse, Leur troupe avec la mienne est tellement con use, Que le Chef de leur bande, ignorant qui je suis Me prend pour un des siens, me dit son avis, Allons dit-il fort bas, partons sans plus attendre, Ostons-leur tout le temps de nous pouvoir surprendre, Puis donnant l'ordre à tous il éleve sa voix, A l'instant neuf ou dix se levent à la fois;
Et con me pour marcher chacun d’eux ſe diſpoſe Soudain à leur depart mon eſcorte s’oppoſe;	Et con me pour marcher chacun d'eux se dispose Soudain à leur départ mon escorte s'oppose;
Ils veulent eſchapper ſe voyant arreſtés, Mais eſtant inveſtis & pris de tous coſtez, Sans faire plus de bruit, ſans exciter d’allarmes, Les ayant arreſtez nous ſaiſiſſons leurs armes;	Ils veulent échapper se voyant arrêtés, Mais étant investis et pris de tous côtés, Sans faire plus de bruit, sans exciter d'alarmes, Les ayant arrêtez nous saisissons leurs armes;
Eux de cette ſurpriſe interdits & confus, Les cedent à l’inſtaut & ne reſiſtent plus;	Eux de cette surprise interdits et confus, Les cèdent à l'instaut et ne résistent plus;
Les ayant déſarmés on fait ce que j’ordonne?	Les ayant désarmés on fait ce que j'ordonne?
On les meine en la tour où je les empriſonne, Là chacun d’eux formant d’inutils regrets, Aſſurent à leur chef qu’ils luy ſeront ſecrets, Qu’ils ſont preſts de ſubir, & les feux & les flâmes Plûtoſt que d’arracher le ſecret de leurs ames :	On les mène en la tour où je les emprisonne, Là chacun d'eux formant d'inutils regrets, Assurent à leur chef qu'ils avait seront secrets, Qu'ils sont prêts de subir, et les feux et les flammes Plutôt que d'arracher le secret de leurs âmes :
Voilà ce qui s’eſt fait en deux heures de temps, Nous ignorons encor quels ſecrets importans, Eta cligasent n iort a mapiler la vle, Que de l’abandonner plûtoſt que leur patrie.	Voilà ce qui s'est fait en deux heures de temps, Nous ignorons encor quels secrets importants, Eta cligasent n iort à mapiler la veule, Que de l'abandonner plutôt que leur patrie.
ASTASE.	ASTASE.
Ah genereux guerrier!	Ah généreux guerrier!
ame de nos ſoldats, Terreur des Marcomans, appuy de nos Eſtats, Aprés cette action qui te comble de gloire, Par quelle recompenſe en garder la memoire.	âme de nos soldats, Terreur des Marcomants, appui de nos États, Après cette action qui te comble de gloire, Par quelle récompense en garder la mémoire.
THRASËE.	THRASSBE.
Il n’eſt pas encor temps d’eſtre récompensé, Il eſt temps d’achever ce que j’ay commencé;	Il n'est pas encor temps d'être récompensé, Il est temps d'achever ce que j'ai commencé;
Voyons nos priſonniers, ſçachons ce qui ſe paſſe, Découvrons leurs ſecrets, mais avant la menace, Lanplojons la duuceur jee ipar amitie L’on ne peut rien ſçavoir, traitons-les ſans pitié, Si l’eſpoir des faveurs ne leur fait point d’envie Ayons par ſes tourmens leur ſecret ou leur vie.	Voyons nos prisonniers, sachons ce qui se passe, Découvrons leurs secrets, mais avant la menace, Lanplojons la duceur jee ipar amitié L'on ne peut rien savoir, traitons-les sans pitié, Si l'espoir des faveurs ne leur fait point d'envie Ayons par ses tourments leur secret ou leur vie.
ASTASE, voyant revenir Tyridate.	ASTASE, voyant revenir Tyridate.
ogacnons auparavant ce que l'Oratic a dite ſ Tyridate revient.	ogacnons auparavant ce que l'Oratic a dite s Tyridate revient.
THRASEE.	THRASE.
Il me ſemble interdit.	Il me semble interdit.
SCENE IV.	SCÈNE IV.
ASTASE, TYRIDATE, THRASEE.	ASTASE, TYRIDATE, THRASE.
ASTASE.	ASTASE.
E'-bien, viens-tu m’apprendre une heureuLA ſe nouvelle.	E'bien, viens-tu m'apprendre une heureuLA se nouvelle.
THRASEE.	THRASE.
Seigneur, vengez les Dieux, embraſſez leur querelle, Contre deux Scelerats qui les ont offencez;	Seigneur, vengez les Dieux, embrassez leur querelle, Contre deux Scelerats qui les ont offensez;
J’ay veu ſur leurs Autels les Vaſes renverſez, Le Temple prophané, leurs Images briſées, Le Sacrificateur & ſes Loix mépriſées, Et poul vous epargner de plus ſongs entretiens, J’ay veu l’impieté de deux freres Chrétiens.	J'ai vu sur leurs Autels les Vases renversés, Le Temple prophané, leurs Images brisées, Le Sacrificateur et ses Lois méprisées, Et poul vous épargner de plus songs entretiens, J'ai vu l'impiété de deux frères Chrétiens.
ASTASE.	ASTASE.
[ roître?	[ roître?
Des Chrétiens dans le Temple!	Des Chrétiens dans le Temple!
ent-ils oſé paLes devroit.	ent-ils osé paLes devrait.
on ſouffrir	on souffrir
TYRIDATE.	TYRIDATE.
On n’a pû les connoiſtre.	On n'a pu les connaître.
Ils ont pour faire agir leurs ſacrileges mains, De ſuperbes habits déguiſez leurs deſſeins;	Ils ont pour faire agir leurs sacrilèges mains, De superbes habits déguisez leurs desseins;
Traveſtis en Romains, ils ſont venus au Temple, Ont crû qu’ils y venoient pour y donner exẽple, Nos Prêtres les voyant ſi richement veſtus;	Travestis en Romains, ils sont venus au Temple, Ont crû qu'ils y venaient pour y donner exemple, Nos Prêtres les voyant si richement vêtus;
Auſſi-bien que le peuple admiroient leurs vertus Mais ces deux Scelerats, ces prophanes, ces traîtres, Abuſerent le Peuple auſſi-bien que nos Prêtres;	Aussi-bien que le peuple admiraient leurs vertus Mais ces deux Scélérats, ces prophanes, ces traîtres, Abusèrent le Peuple aussi-bien que nos Prêtres;
Comme le Sacrifice eſtoit preſque achevé, ne que mmeMmeelve, Ces ennemis des Dieux par un excés de rage Montant ſur leurs Autels briſerent leurs Images, Prophanerent le Temple;	Comme le Sacrifice était presque achevé, ne que mêmeMêmeelve, Ces ennemis des Dieux par un excès de rage Montant sur leurs Autels brisèrent leurs Images, Prophanèrent le Temple;
& les vaſes de prix, Furent foulez aux pieds avec tant de mépris.	et les vases de prix, Furent foulez aux pieds avec tant de mépris.
ASTASE.	ASTASE.
Ah!	Ah!
ne demandons plus aprés cette inſolence, Pour quel ſujet nos Dieux gardent tant le ſilenco Lavons un tel affront dans le ſang des Chrétiens	ne demandons plus après cette insolence, Pour quel sujet nos Dieux gardent tant le silenco Lavons un tel affront dans le sang des Chrétiens
THRASEE.	THRASE.
Seigneur ſans les punir il eſt d’autres moyens Qui vous renderont les Dieux plus doux & plus traitables, Faites que ces Chrétiẽs ceſſent d’étre coupables.	Seigneur sans les punir il est d'autres moyens Qui vous renderont les Dieux plus doux et plus traitables, Faites que ces Chrétiens cessent d'être coupables.
TYRIDATE.	TYRIDATE.
Quoy ces deux Scelerats deviendroient innocẽs.	Quoi ces deux Scelerats deviendraient innocencs.
THRASEE.	THRASE.
Oüy l’on obtient ſa grace avec un peu d’encens, Nos Loix ne veulẽt pas toûjours que l’on puniſſe, Quelques fois la pitié regne avec la Juſtice, Abſoudre ou condamner eſt le fait des Dieux, Et pour eux l’un & l’autre eſt toûjours glorieux.	Oui l'on obtient sa grâce avec un peu d'encens, Nos Lois ne veulent pas toujours que l'on punisse, Quelques fois la pitié règne avec la Justice, Absoudre ou condamner est le fait des Dieux, Et pour eux l'un et l'autre est toujours glorieux.
TYRIDATE.	TYRIDATE.
Quand un crime averé ne veut plus que le ſuplice La pitie doit ceuer la place a la juitice;	Quand un crime averé ne veut plus que le supplice La pitié doit ceuer la place a la juitice;
Et quand au Sacrilege on peut s’abandonner, Il n’eſt plus glorieux alors de pardonner.	Et quand au Sacrilège on peut s'abandonner, Il n'est plus glorieux alors de pardonner.
THRASEE.	THRASE.
Pourveu qu’ils ſoient contrits & qu’ils ſe convertiſſent:	Pourvu qu'ils soient contrits et qu'ils se convertissent:
Pourquoy demandez-vous que nos Dieux les puuinent	Pourquoi demandez-vous que nos Dieux les puvinent
A Aſtaſe.	A Astase.
Avant que de parler de mort ny de tourmens :	Avant que de parler de mort ni de tourments :
Seigneur, il faut ſçavoir quels ſont leurs ſentimens.	Seigneur, il faut savoir quels sont leurs sentiments.
ASTASE.	ASTASE.
Quelle indigne pitié pour eux vous intereſſe.	Quelle indigne pitié pour eux vous intéresse.
L lllena LE llyiiaale.	 Lllena LE llyiiaale.
Quelle aveugle fureur, ou quel deſir vous preſſe, De conſpirer ſi fort contre les malheureux.	Quelle aveugle fureur, ou quel désir vous presse, De conspirer si fort contre les malheureux.
YRIDATE.	YRIDATE.
Puiſqu’ils ſont criminels ie dois agir contr’eux.	Puisqu'ils sont criminels te dois agir contre eux.
THRASEE.	THRASE.
Nous ſommes vous & moy differens en penſée.	Nous sommes vous et moi différents en pensée.
YRIDATE.	YRIDATE.
Oüy la voſtre en effet me ſemble intereſſée.	Oui la vôtre en effet me semble intéressée.
A aſtaſe	A astase
à Aſtaſe.	à Astase.
Seigneur n’écourez point ſes avis ny les miens, Faites ce que nos Loix ordonnent des Chrétiens	Seigneur n'écourez point ses avis Seigneur les miens, Faites ce que nos Lois ordonnent des Chrétiens
ASTASE.	ASTASE.
Qu'en les rant vemi, e qu'onme re namine, Je veux en plein Conſeil ordonner de leur peine.	Qu'en les rant vemi, eût qu'onme re namine, Je veux en plein Conseil ordonner de leur peine.
YRIDATE.	YRIDATE.
Ils ſont enfuis au Camp, & ne ſont pas bien loin, Fiez vous-en à moy, Seigneur j’en prens le ſoin, Comme je les connois je ſuis ſeur de les prẽdre,	Ils sont enfuis au Camp, et ne sont pas bien loin, Fiez vous-en à moi, Seigneur j'en prends le soin, Comme je les connais je suis sûr de les prendre,
ASTAS.	ASTAS.
Obſervez-les par tout.	Observez-les par tout.
TINASEE.	TINASE.
Et nous allons apprendre Ce que nos Eſpions reſolvent dans la Tour.	Et nous allons apprendre Ce que nos Épions résolvent dans la Tour.
AS TASE.	AS TASE.
Allons ſervir nos Dieux, Ceſar eſt mon amour.	Allons servir nos Dieux, César est mon amour.
Tin du premier Acte.	Tin du premier Acte.
ACIE II.	ACIE II.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
GERVAIS, PROTHAIS.	GERVAIS, PROTHAIS.
GERVAIS.	GERVAIS.
PRE'S le beau ſuccés d’une belle entrepriſe, Rendons graces au Ciel qui ſeul nous favoriſe;	PRÉ-S le beau succès d'une belle entreprise, Rendons grâces au Ciel qui seul nous favorise;
I d’huy, Car bien que ces habits nous ſervent aujourPour nôtre deffenſeur je ne connois que luy, De luy ſeul vous & moy nous tenons la victoire;	I J'hui, Car bien que ces habits nous servent aujourPour notre défenseur je ne connais que venir, De deux seul vous et moi nous tenons la victoire;
C’eſt à luy ſeul auſſi qu’en appartient la gloire, C’eſt luy ſeul qui donna de la force à nos bras, Quand nous avons jettez leurs Idoles à bas;	C'est à cause seul aussi qu'en appartient la gloire, C'est lui main qui donna de la force à nos bras, Quand nous avons jetés leurs Idoles à bas;
Enfin c’eſt un effet encor de ſa conduite, D’avoir facilité juſqu’icy nôtre fuite.	Enfin c'est un effet encor de sa conduite, D'avoir facilité jusqu'ici notre fuite.
PROTHAIS.	PROTHAIS.
I’admire comme vous un ſi rare bonheur, Et comme vous auſſi j’en reconnois l’Autheur;	J'admire comme vous un si rare bonheur, Et comme vous aussi j'en reconnais l'Auteur;
Ces habits, il eſt vray, cachent nôtre retraite, Mais ils nous ont laiſſé la victoire imparfaite, Fuir aprés le combat, c’eſt n’avoir point de cœur, Vaincre ſãs triompher eſt d’un lâche vainqueur, Quand nous avons au Temple abatu leur Idole, Il falloit à l’exemple adjoûter la parolle, Preſcher à tout un peuple, aſſemblé dans ce lieu, Qu’on erige ſeulement un Autel au vray Dieu, Que cette Idole d’or où chacun d’eux s’amuſe, Par une aveugle erreur les damne & les abuſe?	Ces habits, il est vrai, cachent nôtre retraite, Mais ils nous ont laissé la victoire imparfaite, Fuir après le combat, c'est n'avoir point de cœur, Vaincre sujet triompher est d'un lâche vainqueur, Quand nous avons au Temple abattu leur Idole, Il fallait à l'exemple ajouter la parole, Praîcher à tout un peuple, assemblé dans ce lieu, Qu'on ige seulement un Autel au vrai Dieu, Que cette Idole d'or où chacun d'eux s'amuse, Par une aveugle erreur les damne et le abuse?
Je ſçais qu’a ces diſcours les Sacrificateurs, Nous euſſent fait ſaiſir comme des Seducteurs:	Je sais qu'a ces discours les Sacrificateurs, Nous eussent fait saisir comme des Seducteurs:
Que nous euſſions ſervy de Victime à leur rage, Mais auſſi nous euſſions montré nôtre courage:	Que nous eussions servi de Victime à leur rage, Mais aussi nous eussions montré notre courage:
Non pas en combattant leur inhumanité, Nous euſiions fait paroître en nôtre fermeté, Portant juſqu’au trépas un cœur inebranlable, Nous euſſions aſſouvy leur haine inſatiable, Et par nôtre conſtance en braves Conquerans, On nous euſt veu braver Aſtaſe & nos Tyrans.	Non pas en combattant leur inhumanité, Nous eusions fait paraître en notre fermeté, Portant jusqu'au trépas un cœur inébranlable, Nous eussions assouvi leur haine insatiable, Et par notre constance en braves Conquérants, On nous eût vu braver Astase et nos Tyrans.
GERVAIS.	GERVAIS.
Quelle terreur panique arreſtoit cette envie :	Quelle terreur panique arrêtait cette envie :
Pourquoy ſortir du Temple & fuir leur tyrannie uaild oiele a couteinde rhorreur des tourmens, Il eſt aisé d’avoir de ces beaux ſentimens, On aſpire à la mort, mais dés qu’elle eſt preſenteOn la craint, on fremit, on tremble, on s’épou.	Pourquoi sortir du Temple et fuir leur tyrannie aild oie a couteinde rhorreur des tourments, Il est aisé d'avoir de ces beaux sentiments, On aspire à la mort, mais dès qu'elle est présenteOn la craint, on frémit, on tremble, on s'épou.
vente, On cherche à l’eviter, & pour ne pas mourir, Il n’eſt rien icy bas qu’on ne voulut ſouffrir.	vente, On cherche à l'éviter, et pour ne pas mourir, Il n'est rien ici bas qu'on ne voulut souffrir.
ROTHAIS.	ROTHAIS.
Ceux qui par deſeſpoir veulent ceſſer de vivre, Pour voir finir les maux où le deſtin les livre, Montrẽt par des ſouhaits, lâches & mal.	Ceux qui par désespoir veulent cesser de vivre, Pour voir finir les maux où le destin les livre, Montrent par des souhaits, lâches et mal.
heureux Qu’ils ont trop peu de cœur pour vivre genereux, Et ſi de leurs travaux le ſeul poids les accable, Ils ont lieu de trouver la mort épouventable, Quand un cœur tout Chrétien ne s’intimide pas De l’horreur des tourmens non plus que du trépas, Ie devois il eſt vray ne pas ſortir du Temple, N’eſtoit que je ſuivois en tous lieux voſtre exemle Je creus qu’ayant brisé l’Image de leurs Dieux, Nous allions au devant d’un trépas glorieux, ne que rans cet hapit pour nous tant comtoitre, Nous allions attaquer Aſtaſe ou le faux Prêtre, Et cependant ie vois qu’au lieu de les chercher, Vous fuyez leur preſence & voulez vous cacher.	heureux Qu'ils ont trop peu de cœur pour vivre généreux, Et si de leurs travaux le seul poids les accable, Ils ont lieu de trouver la mort épouventable, Quand un cœur tout Chrétien ne s'intimide pas De l'horreur des tourments non plus que du trépas, Je devais il est vrai ne pas sortir du Temple, N'était que je suivais en tous lieux vôtre exemle Je crus qu'ayant brisé l'Image de leurs Dieux, Nous allions au devant d'un trépas orieux, ne que rans cet hapit ne nous tant comptoitre, Nous allions attaquer à ou le faux Prêtre, Et cependant ie vois au lieu de les chercher, Vous avez avez avez a vez vous ave.
