M.	M.
Nonobſtant à la fin voyant que la douceur Ne me rendoit iamais de ce bien poſſeſſeur, Ie reſolus d’vſer de force & de main-miſe, Quaa te vo-peur m'autou ja rencotre permiſe.	Nonobstant à la fin voyant que la douceur Ne me rendait jamais de ce bien possesseur, Je résolus d'user de force et de main-mise, Qua te voeur m'autou ja rencour permise.
RODOMARE.	RODOMARE.
Mais n’apprendons-nous point ſa naiſſance de MEANDRE.	Mais n'apprendons-nous point sa naissance de MÉANDRE.
toy?	toi?
On l’appelle Axiane, ell' eſt fille de Roy, Et ſon pere commande abſolu dans ceſte Iſle, Courtoiſe aux eſtrangers, ſpacieuſe & fertile, C’eſt de tous ſes voiſins le Roy le plus puiſſant, Sa douceur va touſiours ſon Royaume accroiſ ſant:	On l'appelle Axiane, elle est fille de Roi, Et son père commande absolu dans cette Île, Courtoise aux étrangers, spacieuse et fertile, C'est de tous ses voisins le Roi le plus puissant, Sa douceur va toujours son Royaume accrois sant:
– ---------- Et ceſte Iſle agreable où l’équité preſide, Pour la beauté des champs ſe nomme la Floride.	– -. Et cette Isle agréable où l'équité préside, Pour la beauté des champs se nomme la Floride.
Et vous braues Guerriers, dites ſans fiction, Quel eſt voſtre pays & voſtre extraction,  Quuuuumomto nuyec cumat a tonaiſtre Qui ſe donne l’hõneur de vous auoir veu naiſtre.	Et vous braves Guerriers, dites sans fiction, Quel est votre pays et votre extraction, Quuumomto nuyec cumat a tonaistre Qui se donne l'honneur de vous avoir vu naître.
CLERASTE.	CLÉRASTE.
Eſtrangers que la mer a jettez en ce port, Vous ne pourriez entendre vn ſi triſte rapport:	Étrangers que la mer a jetés en ce port, Vous ne pourriez entendre un si triste rapport:
Car l’eſtat mal-heureux où ſe voit noſtre vie, Vous feroit beaucoup plus de pitié que d’enuie.	Car l'état malheureux où se voit notre vie, Vous ferait beaucoup plus de pitié que d'envie.
RODOMARE.	RODOMARE.
Mon frere contentez leurcurioſité Dans te faſtneux retit de noſtre aduerſité, Ne vous excuſez point de ne pouuoir le dire, Ceſte belle Princeſſe außi bien le deſire.	Mon frère contentez leurcuriosité Dans te fâtneux retit de notre aduersité, Ne vous excusez point de ne pouvoir le dire, Cette belle Princesse aussi bien le désire.
MELIDOR.	MELIDOR.
Mon Prince repaiſſez leur deſir curieux, Madame vous en prie auecce ſigne u jeux.	Mon Prince repaissez leur désir curieux, Madame vous en prie auecce signe eux.
AXIANE.	AXIANE.
Caualier adiouſtez vn ſi courtois office Au memorable exploit d’vn notable ſeruice.	Cavalier ajoutés un si courtois office Au mémorable exploit d'un notable service.
CLERASTE Vos prieres, Madame, & vos propos charmãs Me tiendront lieu deloix & de commandemẽs, Vous verrez au recit d’vne triſte auenture, Tout le malheur qui peut affliger la nature:	CLERASTE Vos prières, Madame, et vos propos charmands Me tiendront lieu déloix et de commandements, Vous verrez au récit d'une triste aventure, Tout le malheur qui peut affliger la nature:
Nous sõmes du Peru, toꝰ deux Princes du ſang Et cet autre y commande en vn ſuperbe rang, Deux mois ſe sõt paſſez depuis que noſtre flotte Ne fait que tournoyer le long de ceſte coſte:	Nous sommes du Perv, toète deux Princes du sang Et cet autre y commande en un superbe rang, Deux mois se sõt pas depuis que notre flotte Ne fait que tournoyer le long de cette côte:
Noſtre deſſein eſtoit d’aborder ſans hazards Dans l’Iſle S.	Notre dessein était d'aborder sans hasards Dans l'Île S.
Helene, où la fureur de Mars Eſclate dans les feux d’vne guerre ciuile, Oul'ontemteſinegetais faprenuere gille, Le Prince à qui ceſte Iſle appartient iuſtement, Et que le ſangallie à nous deux ſeulement.	Hélène, où la fureur de Mars Esclate dans les feux d'une guerre civile, Oul'ontemtessegetais faprenuere gille, Le Prince à qui cette Isle appartient justement, Et que le sangallie à nous deux seulement.
AXIANE.	AXIANE.
Princes en qui pareſt la force & le courage, [ge Que i'eſtime auiourd’huy biẽheureux le naufraQui vous mit en ce port au point que mõ honneur Tomboit ſous les efforts de terruijere ovigneur, Quel deuoir voꝰ rendray-je ences terres eſtrãges Qui ne ſoit inegal à vos iuſtes louanges?	Princes en qui parêt la force et le courage, [ge Que j'estime aujourd'hui biétheureux le naufraQui vous mit en ce port au point que mon honneur Tombait sous les efforts de terruijère ovation, Quel devoir voù rendrai-je ences terres étranges Qui ne soit inégal à vos justes louanges?
[tels Permettez que mes vœux vous dreßẽt des Au -- Pour vous offrir l’encẽs ainſi qu’aux immortels, Encore eſt-ce trop peu celebrer voſtre gloire Qui burine vos noms au ſein de la memoire.	[tels Permettez que mes vœux vous dressẽt desMa -- Pour vous offrir encẽs ainsi aux me, Encore est-ce trop de célébrer vôtre gloire Qui burine vos noms Au sein de la mémoire.
CLERASTE.	CLÉRASTE.
Princeſſe, l’abregé des chefs-d’œuures parfaits, Et chez qui la Nature admire ſes effets, Noſtre nom doit auoir vne gloire immortelle, Puis qu’il eſt prononcé d’vne bouche ſi belle, Et le plus grãd bon-heur qui nous puïſſe auenir, C’eſt d’auoir vne place en voſtre ſouuenir.	Princesse, l'abrégé des chefs-d'œuvres parfaits, Et chez qui la Nature admire ses effets, Notre nom doit avoir une gloire immortelle, Puis qu'il est prononcé d'une bouche si belle, Et le plus gra bon-heur qui nous puisse avenir, C'est d'avoir une place en notre souvenir.
RODOMARE.	RODOMARE.
Belle & chaſte Princeſſe autant cõme puiſſante, Si les premiers effets d’vne gloire n'aiſſante Ont fait en ces pays choſe qui vous ait pleu, Deſormais vſez-end vn pounotr av folu, Et vous reconnaiſtrez qu’ainſi comme nos ames, Noſtre eſpée eſt touſiours au ſeruice des Dames.	Belle et chaste Princesse autant connaître puissante, Si les premiers effets d'une gloire n'aissante Ont fait en ces pays chose qui vous ait plu, Désormais vsez-end un pounotr au folu, Et vous reconnaîtrez qu'ainsi comme nos âmes, Notre épée est toujours au service des Dames.
AXIANE.	AXIANE.
Ainſi que rien ne peut à vos coups reſiſter, Voſtre courtoiſe humeur ne ſe peut imiter, Ie ne m’eſtonne plus ſi ce Prince barbare A plié ſous l’effort d’vne vertu ſi rare.	Ainsi que rien ne peut à vos coups résister, Votre courtoise humeur ne se peut imiter, Je ne m'étonne plus si ce Prince barbare A plié sous l'effort d'une vertu si rare.
.	.
B iiuj – Car quãd voſtre douceur ne gagne point les cœurs C eſta voſtre courage a vous faire vainqueurs.	 iiuj votre Car quand votre douceur ne gagne point les cœurs Ç esta votre courage à vous faire vainqueurs.
MELIDOR.	MELIDOR.
Madame cet eſſay vous fera reconaiſtre Qu'vn ſuperbe deſir de nous faire pareſtre, N’a point touche nos cœurs de vaine ambition, Nous monſt ons ſeulement vn trait d’affection, Que ious tes Cauaiiers venueux & fidelles Doiuent touſiours auoir au ſeruice des Belles.	Madame cet essay vous fera reconnaître Qu'un superbe désir de nous faire paraître, N'a point touche nos cœurs de vaine ambition, Nous mons seulement trait affection, Que ious tes Cauaiiers venueux et fidelles Doiuent tousiours auoir au service des Belles.
MEANDRE.	MÉANDRE.
Ah terre!	Ah terre!
engloutis-moy, qui commence à ſentir Que le crime apres ſoy traine le repentir, Princeſſe que le Ciel à l’enuy de nature, A faite inimitable à la race future, Pardonnez au captif qui s’accuſe a vos yeux, Eſtant Deeſſe, ayez la clemence des Dieux:	engloutis-moi, qui commence à sentir Que le crime après soi traine le repentir, Princesse que le Ciel à l'envi de nature, A faite inimitable à la race future, Pardonnez au captif qui s'accuse à vos yeux, Étant Déesse, ayez la clémence des Dieux:
Außi bien le Vautour qui me deuore l’ame, Laiſſe à mon ſouuenir plus d’horreur que de CLERASTE.	Aussi bien le Vautour qui me dévore l'âme, Laisse à mon souvenir plus d'horreur que de CLERASTE.
Iblâme.	Iblâme.
C’eſt trop lorg temps garder ſon crime en voſtre cœur, Teſmoignez luy, Madame, vn peu moins de rigueur.	C'est trop lorg temps garder son crime en votre cœur, Témoignez Seigneur, Madame, un peu moins de rigueur.
– -- – 7 P--- – Vne faute doiteſtre außi toſt pardonnee 5 Que l'autheur s'en repent dans ſon ame geſnée.	 âme a – 7 P-là Votre Âme faute doitestre aussi tôt pardonnée 5 Que l'auteur s'en repent dans son âme gênée.
RODOMARE.	RODOMARE.
Oubliez ſon peché, ſans le remettre auiour, Lacauſe eſt que pour vous il auoit trop d’amour:	Oubliez son péché, sans le remettre aujour, Lacause est que pour vous il avait trop d'amour:
Rebenert tesdvrtuume, en jatuſte defenſe, Voyez qu’il a noyé dans ſes pleurs ſonoffenſe.	Rebénert tesdvrtuume, en jatuste défense, Voyez qu'il a noyé dans ses pleurs sonoffense.
MELIDOR.	MELIDOR.
Le repentir qui ſuit ſa faute de bienprés, Doit inciter voſtre ame à finir ſes regrets.	Le repentir qui suit sa faute de bienprès, Doit inciter notre âme à finir ses regrets.
AXIANE.	AXIANE.
Ce ſeroit eſtre ingrate autant que des honneſte, De ne m'accorder pas à ſi iuſte requeſte:	Ce serait être ingrate autant que des honnête, De ne m'accorder pas à si juste requête:
Releuez vous Meandre, allez ie vous remets La faute que deuez ne commettre iamais, Et n'eſtoit ces Seigneurs qui m'enont ſuppliée.	Relevez -vous Meandre, allez ie -vous remets La faute que devez ne commettre jamais, Et n'était ces Seigneurs qui m'enont suppliée.
Iuſqu'à ce poinct iamais ie ne fuſſe pliée.	Jusqu'à ce point jamais avoir ne fusse pliée.
MEANDRE.	MÉANDRE.
Als Madame, les vœux de mon affection.	Als Madame, les vœux de mon affection.
Vous ſeruiront touſiours de ſatisfaction:	Vous serviront toujours de satisfaction:
Dites, braues Guerriers, d’où mon bon-heur procede, La main qui m’ableßé me donne le remede.	Dites, braves Guerriers, d'où mon bonheur procède, La main qui m'ablessé me donne le remède.
– - 15-- ------------------	U - 15- -est-
AXIANE.	AXIANE.
Eußiez-vous peu Meandre, à ceſte fois mourir Si vos ennemis meſme ont foin de vous guerir?	Eussiez-vous peu Meandre, à cette fois mourir Si vos ennemis même ont foin de vous guérir?
MEANDRE.	MÉANDRE.
Cuualiers acceptant mon humble ſeruitude, Perdez le ſouuenir de mon ingratitude.	Culaliers acceptant mon humble servitude, Perdez le souvenir de mon ingratitude.
AXIANE.	AXIANE.
Mes braues defenſeurs decrainte d’autre mal, peenez mactompagnertuſqu'au Pulais Royal.	Mes braves défenseurs decrainte d'autre mal, peenez mactompagnertusqu'au Pulais Royal.
ACTE I.	ACTE I.
SCENE III.	SCÈNE III.
ROZEMONDE.	ROZEMONDE.
CLORISEL.	CLORISEL.
ROZEMONDE.	ROZEMONDE.
Vſtes Dieux qui reglez le cours des deſtinées I Qui faites accourcir ou durer nos années, Vous qui tenez la vie & la mort en vos mains, Depuis que vous regnez ſur le ſort des humains, Quelle Princeſſe fut plus que moy malheureuſe, Eſtant la moins aimée & la plus amoureuſe?	Êtes Dieux qui réglez le cours des destinées I Qui faites accourcir ou durer nos années, Vous qui tenez la vie et la mort en vos mains, Depuis que vous régnez sur le sort des humains, Quelle Princesse fut plus que moi malheureuse, Étant la moins aimée et la plus amoureuse?
Voyez que cet Amour dans l’ame enraciné, Eſt de tous le plus chaſte & le moins fortuné.	Voyez que cet Amour dans l'âme enraciné, Est de tous le plus chaste et le moins fortuné.
Helas!	Hélas!
ie connois trop ce Dieu par ſa puiſſance, Et que l’Amour eſt né de la diuine eſſence:	Ce connais trop ce Dieu par sa puissance, Et que l'Amour est né de la divine essence:
Sans tuer il nous bleſſe, & ſçait ſi bien charmer Que le feu de ſes traits bruſle ſans conſumer, Et comme ſans mourir noſtre ame eſt eternelle, Immortel il attaque vne choſe immortelle.	Sans tuer il nous blesse, et sait si bien charmer Que le feu de ses traits brûle sans consumer, Et comme sans mourir notre âme est éternelle, Immortel il attaque une chose immortelle.
Amour, ah!	Amour, ah!
ſeulement le nom de ce vainqueur Renouuelle à ce coup la playe de mon cœur.	seulement le nom de ce vainqueur Renouvelle à ce coup la plaie de mon cœur.
Helas!	Hélas!
combien de maux accompagnent ma vie, Depuis qu'à ſon pouuoir mon ame eſt aſſeruie, Et combien de tourmens nous viennent à la fois Quand nous rendons nos ſens eſclaues à ſes loix.	combien de maux accompagnent ma vie, Depuis qu'à son pouvoir mon âme est asservie, Et combien de tourments nous viennent à la fois Quand nous rendons nos sens esclaues à ses lois.
Non, Amour n'eſt point Dieu, mais le bourreau des Ames Qui ſe veulẽt ſoumettre à l’ardeur de ſes flames:	Non, Amour n'est point Dieu, mais le bourreau des Ames Qui se veulent soumettre à l'ardeur de ses flammes:
Amour tenu pour Dieu n’eſt qu’vn ſubtit poisõ Qui ſe prend par les yeux, & trouble la raiſon;	Amour tenu pour Dieu n'est qu'un subtit pois Qui se prend par les yeux, et trouble la raison;
Vous eſprits que le vice a mis ſous ſa puiſſance, Aprenez que l’Amour n'eſt qu’vne cõplaiſance:	Vous esprits que le vice a mis sous sa puissance, Apprenez que l'Amour n'est qu'une complaisance:
Et ſi la paßion n’eſtoit entierement L’vſage accouſtumé de voſtre iugement, Vous diriez que l’Amour ſincere & legitime, N'eſt qu'vne affectiõ que l’eſprit nous imprime, –- De l.	Et si la passion n'était entièrement L'usage accoutumé de votre jugement, Vous diriez que l'Amour sincère et légitime, N'est qu'une affectible que l'esprit nous imprime, - De .
3 -ha Et ſi nous luy donnons dãs nos cœurs libre accés, Laiſſant charmer nos ſens à de ſi doux excés, Nous verrons que l’amour n'eſt rien qu'vne amertume, Qui fait paſſerchez nous ſes effects en coutume;	3 -même , si nous nous voulons dans nos cœurs libre accès, Laissant charmer nos sens à de si doux excès, Nous verrons que l'amour n'est rien qu'une amertume, Qui fait passerchez nous ses effets en coutume;
Mon cœur en eſt l’exemple, & mes yeux les teſmoins, Depuis que mõ eſprit conçoit de nouueaux ſoins, Adorant les vertus de ce braue Meandre, Idre, L’amour en mes attraits ne l’a iamais ſceu prenEt bien que ce tourment me contraigne à mourir, I'ayme mieux l’endurer que de vouloir guerir.	Mon cœur en est l'exemple, et mes yeux les témoins, Depuis que mon esprit conçoit de nouveaux soins, Adorant les vertus de ce brave Méanre, Idre, L'amour en mes attraits ne l'a jamais su prenait bien que ce tourment me contraigne à mourir, J'aime mieux l'endurer que de vouloir guérir.
Mais ce Page effrayé renouuelle ma crainte, Toutefois apprenons le ſujet de ſa plainte.	Mais ce Page effrayé renouvelle ma crainte, Toutefois apprenons le sujet de sa plainte.
Page, eſt-il arriué quelque nouueau malheur?	Page, est-il arrivé quelque nouveau malheur?
Qui te faitainſi pale & changer de couleur?	Qui te faitainsi pale et changer de couleur?
Ne me le cele point, puis que c’eſt mon enuie, Declare moy le tout, ſoit ma mortou m'a vie.	Ne me le cèle point, puis que c'est mon envie, Déclare moi le tout, soit ma mortou m'a vie.
CLORISEL.	CLORISEL.
Madame aſſeurez-vous que ma fidelité Ne ſuiura point de loy que voſtre volonté:	Madame assurez-vous que ma fidélité Ne suivra point de loi que votre volonté:
Vous ſçaurez qu'auiourd’huy ſur le point que l’Aurore Va ſemer ſes faueurs enl'Empire de Flore.	Vous saurez qu'aujourd'hui sur le point que l'Aurore Va semer ses faveurs enl'Empire de Flore.
