A PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.	À PARIS Chez CARDIN BESONGNE, au haut de la montée de la S.
Ie n’ay point de ſouhait qui ne viſe à ce poinct, Et quoy que ie m’étonne on ne me verra point I ji Amuſer dauantage à mes inquietudes.	Je n'ai point de souhait qui ne vise à ce point, Et quoi que je n'étonne on ne me verra point I Ji Amuser davantage à mes inquiétudes.
Ie combats puiſſamment ces attaques ſi rudes?	Je combats puissamment ces attaques si rudes?
La relolution l’emporte à cette fois, Il nous faut ſignaler par de nobles emplois, Et faire recognoiſtre oú noſtre gloire aſpire, Vangeant le grand Pompée & deffendant l’Empire.	La rélolution l'emporte à cette fois, Il nous faut signaler par de nobles emplois, Et faire reconnaître oú notre gloire aspire, Vengeant le grand Pompée et défendant l'Empire.
SEXTVS.	SEXTUS.
Puiſſe donc tous les Dieux ſeconder nos deſtins, Tant pour noſtre intereſt que celuy des Latins:	Puisse donc tous les Dieux seconder nos destins, Tant pour notre intérêt que celui des Latins:
Que Rome encore vn coup conçoiue vne eſperance De ieleuer ſa gloite & meſme ſa puiſſance, Mais nous perdons le temps en diſcours ſuperflus, L’occaſion nous preſſe.	Que Rome encore un coup conçoive une espérance De ieleuer sa gloite et même sa puissance, Mais nous perdons le temps en discours superflus, L'occasion nous presse.
MAGNVS.	MAGNUS.
Allons, n’en parlons plus.	Allons, n'en parlons plus.
SCENE V.	SCÈNE V.
BRVTVS, CATON.	BRVTUS, CATON.
BRVTVS.	BRVTUS.
E ne ſçay ſi la crainte attaque ſon courage, I Et s’il prénoit l’effet d’vn trop ſanglant orage, Où ſi quelque faintiſe eſcloſt l’inuention, Pour mieux nous déguiſer ſa vaine ambition.	E ne sais si la crainte attaque son courage, I Et s'il prenait l'effet d'un trop sanglant orage, Où si quelque faintise éclôt l'invention, Pour mieux nous déguiser sa vaine ambition.
Sans doute il pourſuiura tout à fait ſa carriere, N’attendons pas de luy qu’il retourne en arriere, L’orgueil qui le conduit luy flatte trop le cœur Pour produire vne choſe inaigne d’vn vainqueur;	Sans doute il poursuivra tout à fait sa carrière, N'attendons pas de même qu'il retourne en arrière, L'orgueil qui le conduit lui flatte trop le cœur Pour produire une chose inaigne d'un vainqueur;
Mais ne nous rendons pas à ces belles paroles, Amuſons ſon courrier par des delais friuoles, Cependant la bataille en ſon dernier effort, Apprendra quel party plaiſt dauantage au ſort.	Mais ne nous rendons pas à ces belles paroles, Amusons son courrier par des délais frivoles, Cependant la bataille en son dernier effort, Apprendra quel parti plaît davantage au sort.
CAION.	CAION.
Ma reſolution s’accorde ause la voſtre, Si les Dieux ſont pour nous, oüy!	Ma résolution s'accorde ause la vôtre, Si les Dieux sont pour nous, oui!
la victoire enTant de vaillans Romains jaloux de leur grandeur.	la victoire enTant de vaillants Romains jaloux de leur grandeur.
Produiront des exploits dignes de leur ardeur, Et l’intereſt de Rome eſt vne illuſtre amoree Pour donner à leur cœur la vaillance & la forcs, De releuer vn trône à demy renuerſé, Et d’affermir l’Eſtat puiſſamment trauerſé,	Produiront des exploits dignes de leur ardeur, Et l'intérêt de Rome est une illustre amorce Pour donner à leur cœur la vaillance et la forcs, De relever un trône à demi renversé, Et d'affermir l'État puissamment traversé,
BRVTVS.	BRVTUS.
En tout cas ſi le Ciel redouble nos deſaſtres, S’il ne nous veut plus voir qu’auec ſes mauuais aſtres Vtique a des ramparts, & nous deila valeur.	En tout cas si le Ciel redouble nos désastres, S'il ne nous veut plus voir qu'avec ses mauvais astres Vtique a des ramparts, et nous deila valeur.
Peur donner de l’obſtacle à ce nouueau malheur.	Pour donner de l'obstacle à ce nouveau malheur.
CATON.	CATON.
Nous pouuons l’arreſter du moins plus d’vne année.	Nous pouvons l'arrêter du moins plus d'une année.
Cette ville eſt bien forte, & toute enuironnée De foſlez, de ramparts, baſtions & dehors, La vaillance a le ſoin de courir ſur les forts, Les magaſins ſont plains, & de viures & d’armes, Nous ſommes aſſiſtez de pluſieurs bons gendarmes Qui ne manqueront pas de generoſité, Pour deffendre leur gloire & noſtre liberté:	Cette ville est bien forte, et toute environnée De fossés, de ramarts, bâtions et dehors, La vaillance a le soin de courir sur les forts, Les magasins sont plains, et de vivres et d'armes, Nous sommes assistés de plusieurs bons gendarmes Qui ne manqueront pas de générosité, Pour défendre leur gloire et notre liberté:
Parmy tant de fecouis prenons plus d’allurance.	Parmi tant de fecouis prenons plus d'allurance.
Vn Heros eſt vainqueur s’il en a l’eſperance, Deuant que de combatre à ſon ſeul démarcher, Il fait paroiſtre aſſez qu’il s’en va triompher.	Un Héros est vainqueur s'il en a l'espérance, Dévant que de combattre à son seul démarcher, Il fait paraître assez qu'il s'en va triompher.
BRVTVS.	BRVTUS.
Ces meſmes ſentimens vont me faire teſoudre, De voir briller l’eſclair, ſans redouter la foudre, Quoy qu’il puiſſe arriuer de gloire ou de malheur;	Ces mêmes sentiments vont me faire tesoudre, De voir briller l'éclair, sans redouter la foudre, Quoi qu'il puisse arriver de gloire ou de malheur;
Ne trahiſſons iamais noſtre illuſtre valeur, Oppoſons nos lauriers au tonnerre, à l’orage, Monſtrons dans les perils quel eſt noſtre courage Si le ſort le courrouce encore contre nous.	Ne trahissons jamais nôtre illustre valeur, Opposons nos lauriers au tonnerre, à l'orage, Monstrons dans les périls quel est notre courage Si le sort le courrouce encore contre nous.
Faiſons que la verta meſpriſe tous ſes conps.	Faisons que la verta méprise tous ses conps.
14 CATON.	14 CATON.
Vne amẽ genereuſe en tout temps s’eſuertuë De releuer ſa gloire eſtant trop combatuë;	Une âme généreuse en tout temps s'évertue De relever sa gloire étant trop combattue;
Mais quand le Ciel s’en meſle & veut nous accabler, Le cœur le plus conſtant s’eſtonne & doit trembler!	Mais quand le Ciel s'en mêle et veut nous accabler, Le cœur le plus constant s'étonne et doit trembler!
Subiſſons les rigueurs d’vne aueugle fortune Si dans certe occurence ene ete trop importune, Mais tentons les effets.	Subissons les rigueurs d'une aveugle fortune Si dans certe occurence ene été trop importune, Mais tentons les effets.
BRVIVS.	BRVIUS.
Quels effets?	Quels effets?
CATON.	CATON.
Du hazard, Premier que de nous rendre au pouuoir de Ceſar;	Du hasard, Premier que de nous rendre au pouvoir de César;
Où va Statyllius?	Où va Statyllius?
SCENE VI.	SCÈNE VI.
SIATIECRCNORIUNS RBVTVS.	SIATIECRCNORIUNS RBUTUS.
VN Courrier à la porté;	UN Courrier à la porté;
Le la part de Ceſar, de nouueau vous apporte Sa reſolution;	Le la part de César, de nouveau vous apporte Sa résolution;
mais ie n’ay pas voulu iAgir dans ce lujet dvu pouuon abtom.	mais ici n'ai pas voulu jAgir dans ce lujet dû pans abtom.
Ie deffere à vos ſoins les coup de la prudence;	Je défère à vos soins les coup de la prudence;
Pour me reſeruer ceux qui ſuiuent la vaillance, Aduifez ſur ce fait de me donner pouuoir, Où de le rebuter, ou de le receuoir.	Pour me réserver ceux qui suivent la vaillance, Aduifez sur ce fait de me donner pouvoir, Où de le rebuter, ou de le recevoir.
CATON.	CATON.
Coutriers deſſus Coutriers, nouuelles ſur nouuelles, Doiuent inquieter les plus lages ceruelles, Pour moy ie ſuis d’auis qu’en vn ſujet pareil L anaile s en decide auec tout le Conſeil.	Coutriers dessus Coutriers, nouvelles sur nouvelles, Doivent inquiéter les plus léges cervelles, Pour moi je suis d'avis qu'en un sujet pareil L anaile s en oie auec tout le Conseil.
BRVTVS.	BRVTUS.
Conforme à voſtre auis, il faut qu’on delibere S’il fait bon ſuiure l’ordre & croire vn aduerſaire, Allons pour en reſoudre, un cereuenement Mamte qu'on y penſe aute du iugement.	Conforme à votre avis, il faut qu'on délibère S'il fait bon suivre l'ordre et croire un adversaire, Allons pour en résoudre, un cereuenement Mamte qu'on y pense aute du jugement.
ACTL II.	ACTL II.
SCENE PREMIERE.	SCÈNE PREMIÈRE.
MARTIA, PHILANIE, CORNELIE, IVLIE,	MARTIA, PHILANIE, CORNELIE, IVLIE,
MARTIA.	MARTIA.
Ans doute on voit aſſez que Ceſar eſt en peine, SIl ſe trouue eſblouy de la grandeur Romaine, Et tout preſt de combatre il ſe trouue eſtonné, Ne ſçachant à quel point le Ciel la deſtiné.	Ans doute on voit assez que César est en peine, SIl se trouve ébloui de la grandeur Romaine, Et tout prêt de combattre il se trouve étonné, Ne sachant à quel point le Ciel la destiné.
Quoy Rome, aurois-tu bien la force & l’auantage De releuer ta gloire apres ce triſte orage?	Quoi Rome, aurais-tu bien la force et l'avantage De relever ta gloire après ce triste orage?
Le peut on eſperer?	Le peut on espérer?
ah!	ah!
Dieux, ditte lemoy, Soulagez en ce point ma crainte & mon effroy?	Dieux, ditte loi, Soulagez en ce point ma crainte et mon effroi?
Mais quand cela ſeroit, Rome eſtant partagée, 8e.	Mais quand cela serait, Rome étant partagée, 8e.
Ne peut beaucoup gagner ſans ſe voir outragée La victoire pour elle augmente ſon malheur.	Ne peut beaucoup gagner sans se voir outragée La victoire pour elle augmente son malheur.
CORNELIE.	CORNELIE.
Cruels éuenemens qui choquent ſa grandeur, Et qui feront cognoiſtre à la race future Le deſplorable eſtar de ſa triſte aduanture;	Cruels événements qui choquent sa grandeur, Et qui feront connaître à la race future Le déplorable estar de sa triste aventure;
Que doit on eſperer parmy tant de combaïs, Si Rome en ſe leuant tombe auſſi toſt en bas, Nos meſmes Citoyens d’vne fureur brutale S’en vont reſſuſiter les malheurs de Pharſale, Et ſans conſiderer la gloire de leur ſang, Ils s'en vont de leurs mains s’ouurir leur propre flané, Iuſtes Dieux!	Que doit on espérer parmi tant de combaïs, Si Rome en se levant tombe aussi tôt en bas, Nos mêmes Citoyens d'une fureur brutale S'en vont ressusiter les malheurs de Pharsale, Et sans considérer la gloire de leur sang, Ils s'en vont de leurs mains s'ouvrir leur propre flané, Justes Dieux!
leur fureur prepare en ces batailles, D'vn Eſtat affoibly les triſtes funerailles, La patrie agitée a droit de redouter, Ce carreau foudroyant ſi proche d’eſclatter, Et le plus grand malheur qui menace ſa teſte, C'eſt que des deux coſtez elle craint la tempeſté;	leur fureur prépare en ces batailles, D'un État affoibly les tristes funérailles, La patrie agitée à droit de redouter, Ce carreau foudroyant si proche d'éclater, Et le plus grand malheur qui menace sa tête, C'est que des deux côtés elle craint la tempêté;
Du party de Ceſar elle attend des horreurs, Du noſtre, en ſuccombant, des ſouſpirs & des pleuri, Le vainqueur, le vaincu dans ces triſtes batailles Deſchireront tous deux ſon cœur & les entrailles, Puis qu’on ne peut pas voir ſes deſtins triomphans Que parmy les malheurs de ſes propres enfans.	Du parti de César elle attend des horreurs, Du notre, en ens, des soupirs et des pleuri, Le vainqueur, le vaincu dans ces tristes batailles Dêchireront tous deux son cœur et les entrailles, Puis qu'on ne peut pas voir ses destins triomphants Que parmi les malheurs de ses propres enfants.
MARTIA.	MARTIA.
Cornelie, on voit bien qu’on a beaucoup à craindre, Et iuſqu’à quel danger Ceſar nous veut contraindre, Il a beau deſguiſer ſa rage & ſes deſſeins, Il en veut, mais ſans doute, au deſtin des Romains;	Cornelie, on voit bien qu'on a beaucoup à craindre, Et jusqu'à quel danger César nous veut contraindre, Il a beau déguiser sa rage et ses desseins, Il en veut, mais sans doute, au destin des Romains;
Rome, c’eſt ta grandeur qui cauſe ta ruine, Tu ne craignois pas tant dedans ton origine, Je croy pour le certain que tes proſperitez Font vilc gonne part de tee souerntez;	Rome, c'est ta grandeur qui cause ta ruine, Tu ne craignais pas tant dedans ton origine, Je crois pour le certain que tes prospérités Font vilc gonne part de tee souerntez;
Ton ſort fait des jaloux, & tout ton aduautage, Ne ſert qu’à t’opprimer chaque iour dauantage, Ce tyran qui t’afflige auroit bien moins d’ardeur, Si la fortune auoit moderé ta grandeur.	Ton sort fait des jaloux, et tout ton avantage, Ne sert qu'à t'opprimer chaque jour davantage, Ce tyran qui t'afflige aurait bien moins d'ardeur, Si la fortune avait moderé ta grandeur.
CORNELIE.	CORNELIE.
Quoy que Ceſar pratique, on tire en conſequencs Qu'vn deſir de regner l’attache à ſa puiſſance, N’a N’ayant plus de Pompée à choquer tes deſſeins Rome eſt preſte à tomber ſous l’effort de ſes mains, Et bien que le Senat ſemble reprendre haleine Pourroit-il recouurir ſa pompe ſouueraine.	Quoi que César pratique, on tire en conséquencs Qu'un désir de régner l'attache à sa puissance, N'a N'ayant plus de Pompée à choquer tes desseins Rome est prête à tomber sous l'effort de ses mains, Et bien que le Sénat semble reprendre haleine Pourrait-il recouvrir sa pompe souveraine.
Sa grandeur languiſſante auec ſa majeſté, S’en vont dans cét orage eclipler leur clarté.	Sa grandeur languissante avec sa majesté, S'en vont dans cet orage eclipler leur clarté.
Iniuſte conquerant, modere ton genie, Adoucis ton courroux, borne ta tyrannie, Vien declarer ton crime & ton lâche attentat, Aux pieds de Cornelie & deuant le Senat;	Iniuste conquérant, modère ton génie, Adoucis ton courroux, borne ta tyrannie, Viens déclarer ton crime et ton lâche attentat, Aux pieds de Cornelie et devant le Sénat;
Ie perds le ſouuenir de la mort de Pompée, Si de noſtre intereſt ton ame eſt occupée;	Je perds le souvenir de la mort de Pompée, Si de notre intérêt ton âme est occupée;
Sans te rendre abſolu deſſus nos Citoyens, Par vn motif barbare & de ſanglans moyens.	Sans te rendre absolu dessus nos Citoyens, Par un motif barbare et de sanglants moyens.
Mais c’eſt nous abuſer d’vne attente friuole, purs qu'on içait que l’orgueil eſt ſa plus chere idole, Premier que d’abaiſſer ſon ſort ambitieux Il verroit deſſus luy tomber le feu des Cieux.	Mais c'est nous abuser d'une attente frivole, purs qu'on içait que l'orgueil est sa plus chère idole, Premier que d'abaisser son sort ambitieux Il verrait dessus lui tomber un feu des Cieux.
MARTIA.	MARTIA.
Ie ſlotte en ces perils comme vne nef ſans voile, Qui ne peut dans la nuit deſcouurir ſon eſtoille.	Je slotte en ces périls comme une nef sans voile, Qui ne peut dans la nuit découvrir son étoille.
Et malgré la tempeſte elle oſe préſumer, De trouuer ſon ſalut, proche de s’abyſmer.	Et malgré la tempête elle ose présumer, De trouver son salut, proche de s'abîmer.
Ie flatte mon eſprit, & ie me fais accroire, Que le deſtin nous doit bien plus d’vne victoire, Retournant en moy-meſme & conſultant mon cœur, Ma reſolution ſuccombe à la douleur.	Je flatte mon esprit, et Seigneur me fais accroire, Que le destin nous doit bien plus d'une victoire, Retournant en moi-même et consultant mon cœur, Ma résolution succombe à la douleur.
